Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.4e-05,17.878851,[60 51] ; [60 11],[73.18681319 37.81318681] ; [46.81318681 24.18681319],1
p7,1,3.6e-05,17.070574,[56 55] ; [56 13],[69.06666667 41.93333333] ; [42.93333333 26.06666667],1
p8,1,0.000188,13.94917,[45 65] ; [48 21],[57.15083799 52.84916201] ; [35.84916201 33.15083799],1
p3,1,0.000367,12.694009,[45 66] ; [48 23],[56.71978022 54.28021978] ; [36.28021978 34.71978022],1
s8,1,0.001588,9.973203,[32 79] ; [37 34],[42.08241758 68.91758242] ; [26.91758242 44.08241758],0
s2,1,0.007444,7.162615,[19 93] ; [24 46],[26.46153846 85.53846154] ; [16.53846154 53.46153846],0
p9,1,0.010412,6.562993,[88 24] ; [65  5],[94.15384615 17.84615385] ; [58.84615385 11.15384615],0
p10,1,0.011979,6.314034,[85 26] ; [63  6],[91.26666667 19.73333333] ; [56.73333333 12.26666667],0
r4,1,0.014284,6.002639,[94 18] ; [68  3],[99.14754098 12.85245902] ; [62.85245902  8.14754098],0
n4,1,0.022882,5.177476,[78 34] ; [60 11],[84.45901639 27.54098361] ; [53.54098361 17.45901639],0
u3,1,0.026179,4.94413,[18 22] ; [17  6],[22.22222222 17.77777778] ; [12.77777778 10.22222222],0
s7,1,0.038549,4.280634,[35 72] ; [32 34],[41.43930636 65.56069364] ; [25.56069364 40.43930636],0
v1,1,0.040495,4.197023,[58 53] ; [48 23],[64.64835165 46.35164835] ; [41.35164835 29.64835165],0
r2,1,0.048276,3.900369,[97 15] ; [66  3],[100.86187845  11.13812155] ; [62.13812155  6.86187845],0
p11,1,0.052481,3.760369,[77 35] ; [58 13],[82.62295082 29.37704918] ; [52.37704918 18.62295082],0
n2,1,0.068655,3.314882,[25  7] ; [9 8],[22.20408163  9.79591837] ; [11.79591837  5.20408163],0
r3,1,0.072271,3.230672,[101  11] ; [69  2],[104.04371585   7.95628415] ; [65.95628415  5.04371585],0
v4,1,0.10362,2.648926,[102  10] ; [69  2],[104.6557377   7.3442623] ; [66.3442623  4.6557377],0
v2,1,0.109041,2.568061,[58 52] ; [46 25],[63.20441989 46.79558011] ; [40.79558011 30.20441989],0
s5,1,0.140692,2.170379,[35 77] ; [29 40],[39.60220994 72.39779006] ; [24.39779006 44.60220994],0
d4,1,0.167406,1.90602,[87 25] ; [61 10],[90.57923497 21.42076503] ; [57.42076503 13.57923497],0
n6,1,0.17975,1.799694,[93 19] ; [64  7],[96.08743169 15.91256831] ; [60.91256831 10.08743169],0
u2,1,0.180784,1.791164,[21 18] ; [17  7],[23.52380952 15.47619048] ; [14.47619048  9.52380952],0
a6,1,0.206033,1.599087,[78 34] ; [43 28],[74.05464481 37.94535519] ; [46.94535519 24.05464481],0
d5,1,0.220832,1.498956,[90 22] ; [62  9],[93.0273224 18.9726776] ; [58.9726776 12.0273224],0
b4,1,0.263576,1.249877,[60 52] ; [44 27],[63.65027322 48.34972678] ; [40.34972678 30.65027322],0
b1,1,0.271692,1.208187,[42 70] ; [21 50],[38.55737705 73.44262295] ; [24.44262295 46.55737705],0
p1,1,0.290039,1.119441,[  4 108] ; [ 5 66],[  5.50819672 106.49180328] ; [ 3.49180328 67.50819672],0
v3,1,0.306616,1.045196,[36 72] ; [29 42],[39.21787709 68.78212291] ; [25.78212291 45.21787709],0
p5,1,0.353783,0.85984,[12 99] ; [11 60],[14.02747253 96.97252747] ; [ 8.97252747 62.02747253],0
b2,1,0.391511,0.734245,[20 43] ; [19 29],[22.13513514 40.86486486] ; [16.86486486 31.13513514],0
b3,1,0.391511,0.734245,[20 43] ; [19 29],[22.13513514 40.86486486] ; [16.86486486 31.13513514],0
n1,1,0.392783,0.730309,[11 20] ; [ 4 13],[ 9.6875 21.3125] ; [ 5.3125 11.6875],0
b5,1,0.410248,0.678081,[69 43] ; [48 23],[71.60655738 40.39344262] ; [45.39344262 25.60655738],0
s4,1,0.447814,0.576179,[16 94] ; [13 56],[17.82122905 92.17877095] ; [11.17877095 57.82122905],0
d2,1,0.458684,0.549105,[52 60] ; [29 42],[49.57377049 62.42622951] ; [31.42622951 39.57377049],0
r1,1,0.462231,0.540488,[83 29] ; [56 15],[85.07103825 26.92896175] ; [53.92896175 17.07103825],0
d1,1,0.50219,0.450305,[59 53] ; [41 30],[61.20218579 50.79781421] ; [38.79781421 32.20218579],0
a4,1,0.509541,0.435009,[43 68] ; [31 40],[45.13186813 65.86813187] ; [28.86813187 42.13186813],0
