Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.216609,[ 34 196] ; [31 25],[ 52.27272727 177.72727273] ; [12.72727273 43.27272727],1
v3,1,5e-06,20.925639,[ 68 166] ; [34 21],[ 82.58823529 151.41176471] ; [19.41176471 35.58823529],1
s2,1,9e-05,15.345328,[ 38 206] ; [22 35],[ 48.63787375 195.36212625] ; [11.36212625 45.63787375],1
p3,1,0.000338,12.8462,[ 84 158] ; [35 23],[ 95.99333333 146.00666667] ; [23.00666667 34.99333333],1
v2,1,0.000349,12.789113,[107 128] ; [41 16],[119.10958904 115.89041096] ; [28.89041096 28.10958904],1
p6,1,0.00047,12.231885,[ 51 188] ; [25 32],[ 61.36486486 177.63513514] ; [14.63513514 42.36486486],1
p7,1,0.002135,9.429488,[119 122] ; [41 16],[129.39597315 111.60402685] ; [30.60402685 26.39597315],0
p4,1,0.003218,8.679486,[ 94 147] ; [35 23],[103.97658863 137.02341137] ; [25.02341137 32.97658863],0
v1,1,0.004219,8.186911,[ 95 145] ; [35 23],[104.69798658 135.30201342] ; [25.30201342 32.69798658],0
p8,1,0.004219,8.186911,[ 95 145] ; [35 23],[104.69798658 135.30201342] ; [25.30201342 32.69798658],0
d1,1,0.005163,7.821422,[119 126] ; [40 18],[128.56435644 116.43564356] ; [30.43564356 27.56435644],0
p9,1,0.005919,7.574896,[164  77] ; [50  8],[172.48829431  68.51170569] ; [41.51170569 16.48829431],0
s3,1,0.006779,7.330684,[ 59 184] ; [24 33],[ 67.23 175.77] ; [15.77 41.23],0
p5,1,0.008369,6.952785,[  9 234] ; [ 7 49],[ 13.00334448 229.99665552] ; [ 2.99665552 53.00334448],0
s5,1,0.009181,6.787293,[ 26 215] ; [13 41],[ 31.86101695 209.13898305] ; [ 7.13898305 46.86101695],0
r4,1,0.00974,6.681909,[198  47] ; [55  3],[204.5709571  40.4290429] ; [48.4290429  9.5709571],0
b2,1,0.009924,6.648455,[45 88] ; [25 20],[52.30337079 80.69662921] ; [17.69662921 27.30337079],0
b3,1,0.009924,6.648455,[45 88] ; [25 20],[52.30337079 80.69662921] ; [17.69662921 27.30337079],0
p12,1,0.010599,6.531297,[  3 238] ; [ 4 54],[  5.64214047 235.35785953] ; [ 1.35785953 56.64214047],0
a3,1,0.013945,6.045129,[156  87] ; [47 11],[163.88372093  79.11627907] ; [39.11627907 18.88372093],0
a5,1,0.015015,5.914741,[153  92] ; [46 12],[160.90759076  84.09240924] ; [38.09240924 19.90759076],0
p11,1,0.023798,5.109294,[176  69] ; [50  8],[182.73927393  62.26072607] ; [43.26072607 14.73927393],0
n4,1,0.02408,5.088844,[166  79] ; [48 10],[173.03630363  71.96369637] ; [40.96369637 17.03630363],0
p2,1,0.027148,4.881376,[174  67] ; [50  8],[180.54849498  60.45150502] ; [43.45150502 14.54849498],0
n5,1,0.029369,4.745835,[151  93] ; [44 13],[158.0730897  85.9269103] ; [36.9269103 20.0730897],0
a8,1,0.029762,4.723002,[ 17 208] ; [ 9 43],[ 21.11913357 203.88086643] ; [ 4.88086643 47.11913357],0
p10,1,0.030048,4.706561,[160  81] ; [47 11],[166.84615385  74.15384615] ; [40.15384615 17.84615385],0
n6,1,0.040217,4.20871,[174  70] ; [49  9],[180.17218543  63.82781457] ; [42.82781457 15.17218543],0
d2,1,0.048886,3.87928,[103 139] ; [33 25],[109.70666667 132.29333333] ; [26.29333333 31.70666667],0
d4,1,0.084086,2.984106,[179  64] ; [49  9],[184.06644518  58.93355482] ; [43.93355482 14.06644518],0
u1,1,0.08427,2.980569,[ 23 222] ; [10 48],[ 26.68316832 218.31683168] ; [ 6.31683168 51.68316832],0
r1,1,0.218254,1.515812,[174  70] ; [46 12],[177.74834437  66.25165563] ; [42.25165563 15.74834437],0
a6,1,0.22981,1.44204,[172  73] ; [36 22],[168.18481848  76.81518152] ; [39.81518152 18.18481848],0
d3,1,0.245635,1.347963,[152  91] ; [41 17],[155.81063123  87.18936877] ; [37.18936877 20.81063123],0
b5,1,0.247411,1.337866,[143 102] ; [29 29],[139.07590759 105.92409241] ; [32.92409241 25.07590759],0
