Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,135.382957,[251  28] ; [35 74],[205.65463918  73.34536082] ; [80.34536082 28.65463918],1
s6,1,0.0,41.566625,[255  20] ; [73 36],[234.89583333  40.10416667] ; [93.10416667 15.89583333],1
s7,1,0.0,33.373501,[225  40] ; [61 46],[203.73655914  61.26344086] ; [82.26344086 24.73655914],1
s5,1,1.5e-05,18.785455,[136 128] ; [28 77],[117.33333333 146.66666667] ; [46.66666667 58.33333333],1
v4,1,0.006921,7.293408,[273   5] ; [102   8],[268.68556701   9.31443299] ; [106.31443299   3.68556701],0
s4,1,0.008236,6.981436,[ 63 215] ; [12 98],[ 53.7371134 224.2628866] ; [21.2628866 88.7371134],0
r2,1,0.010332,6.576737,[270   7] ; [99  9],[265.48831169  11.51168831] ; [103.51168831   4.48831169],0
v1,1,0.02376,5.112096,[177  92] ; [57 50],[167.40957447 101.59042553] ; [66.59042553 40.40957447],0
d1,1,0.039347,4.245826,[196  84] ; [65 45],[187.38461538  92.61538462] ; [73.61538462 36.38461538],0
p4,1,0.041562,4.15295,[195  84] ; [65 45],[186.4781491  92.5218509] ; [73.5218509 36.4781491],0
u4,1,0.046274,3.971581,[ 15 265] ; [  1 109],[ 11.48717949 268.51282051] ; [  4.51282051 105.48717949],0
p11,1,0.067337,3.346759,[222  58] ; [96 14],[228.30769231  51.69230769] ; [89.69230769 20.30769231],0
n5,1,0.071082,3.257864,[227  51] ; [80 29],[220.53229974  57.46770026] ; [86.46770026 22.53229974],0
a2,1,0.071888,3.239367,[ 81 199] ; [22 88],[ 73.94871795 206.05128205] ; [29.05128205 80.94871795],0
a4,1,0.092755,2.8259,[141 139] ; [45 65],[133.53846154 146.46153846] ; [52.46153846 57.53846154],0
n1,1,0.111753,2.529249,[28 28] ; [ 7 16],[24.81012658 31.18987342] ; [10.18987342 12.81012658],0
d4,1,0.120147,2.415404,[243  36] ; [89 21],[238.11825193  40.88174807] ; [93.88174807 16.11825193],0
d5,1,0.120147,2.415404,[243  36] ; [89 21],[238.11825193  40.88174807] ; [93.88174807 16.11825193],0
p12,1,0.146296,2.110451,[ 35 243] ; [  8 100],[ 30.96891192 247.03108808] ; [12.03108808 95.96891192],0
a3,1,0.15112,2.060913,[224  55] ; [81 29],[218.75321337  60.24678663] ; [86.24678663 23.75321337],0
u1,1,0.194395,1.683992,[ 68 212] ; [20 90],[ 63.17948718 216.82051282] ; [24.82051282 85.17948718],0
b5,1,0.212762,1.552532,[172 108] ; [60 50],[166.56410256 113.43589744] ; [65.43589744 44.56410256],0
