Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,71.505557,[357   5] ; [57 20],[341.38496583  20.61503417] ; [72.61503417  4.38496583],1
r2,1,1e-06,23.845838,[354   6] ; [65 10],[346.75862069  13.24137931] ; [72.24137931  2.75862069],1
u1,1,1.9e-05,18.286114,[ 95 267] ; [ 3 74],[ 80.81093394 281.18906606] ; [17.18906606 59.81093394],1
a3,1,0.000332,12.87853,[281  79] ; [45 32],[268.5583524  91.4416476] ; [57.4416476 19.5583524],1
a5,1,0.000372,12.670166,[293  69] ; [48 29],[281.18906606  80.81093394] ; [59.81093394 17.18906606],1
a2,1,0.000379,12.632083,[109 253] ; [ 8 69],[ 96.47835991 265.52164009] ; [20.52164009 56.47835991],1
d2,1,0.001758,9.785955,[200 162] ; [27 49],[187.61187215 174.38812785] ; [39.38812785 36.61187215],0
d1,1,0.00304,8.783561,[239 123] ; [37 40],[227.58997722 134.41002278] ; [48.41002278 28.58997722],0
n4,1,0.004187,8.200801,[307  54] ; [55 22],[298.36073059  62.63926941] ; [63.63926941 13.36073059],0
v2,1,0.004294,8.155019,[223 127] ; [35 41],[211.97183099 138.02816901] ; [46.02816901 29.97183099],0
a4,1,0.006083,7.525601,[184 177] ; [26 51],[173.08219178 187.91780822] ; [36.91780822 40.08219178],0
a6,1,0.007261,7.207237,[258 103] ; [43 34],[248.08447489 112.91552511] ; [52.91552511 24.08447489],0
v3,1,0.01388,6.053348,[168 179] ; [25 51],[158.32387707 188.67612293] ; [34.67612293 41.32387707],0
n5,1,0.016382,5.761409,[291  69] ; [52 24],[283.21100917  76.78899083] ; [59.78899083 16.21100917],0
d3,1,0.017433,5.652222,[257 105] ; [44 33],[248.20501139 113.79498861] ; [52.79498861 24.20501139],0
p10,1,0.021954,5.2494,[315  45] ; [58 17],[308.68965517  51.31034483] ; [64.31034483 10.68965517],0
p8,1,0.038574,4.279525,[244 114] ; [43 34],[236.19770115 121.80229885] ; [50.80229885 26.19770115],0
u3,1,0.04141,4.15915,[56 25] ; [15 16],[51.34821429 29.65178571] ; [19.65178571 11.34821429],0
a8,1,0.042545,4.113396,[ 46 278] ; [ 4 69],[ 40.80604534 283.19395466] ; [ 9.19395466 63.80604534],0
p4,1,0.061408,3.498936,[297  65] ; [56 21],[291.08428246  70.91571754] ; [61.91571754 15.08428246],0
s8,1,0.115129,2.482359,[194 165] ; [34 43],[187.73394495 171.26605505] ; [40.26605505 36.73394495],0
d4,1,0.123819,2.368336,[307  54] ; [60 17],[302.48173516  58.51826484] ; [64.51826484 12.48173516],0
p7,1,0.140653,2.170797,[278  80] ; [53 23],[273.03686636  84.96313364] ; [57.96313364 18.03686636],0
p12,1,0.165017,1.927642,[ 43 317] ; [ 5 72],[ 39.5423341 320.4576659] ; [ 8.4576659 68.5423341],0
s5,1,0.175751,1.83319,[145 204] ; [23 47],[139.93317422 209.06682578] ; [28.06682578 41.93317422],0
d5,1,0.182391,1.778034,[308  53] ; [61 16],[304.13013699  56.86986301] ; [64.86986301 12.13013699],0
s6,1,0.208042,1.585003,[259  96] ; [50 26],[254.51276102 100.48723898] ; [54.48723898 21.51276102],0
a7,1,0.208667,1.580652,[269  92] ; [52 25],[264.56849315  96.43150685] ; [56.43150685 20.56849315],0
a1,1,0.236913,1.398869,[ 20 342] ; [ 7 70],[ 22.2642369 339.7357631] ; [ 4.7357631 72.2642369],0
u2,1,0.267865,1.22765,[48 32] ; [15 16],[45.40540541 34.59459459] ; [17.59459459 13.40540541],0
p11,1,0.275863,1.18736,[301  61] ; [60 17],[297.68109339  64.31890661] ; [63.31890661 13.68109339],0
s7,1,0.276022,1.186574,[200 139] ; [38 35],[195.83009709 143.16990291] ; [42.16990291 30.83009709],0
s3,1,0.282084,1.157022,[213 146] ; [40 36],[208.79770115 150.20229885] ; [44.20229885 31.79770115],0
p1,1,0.310303,1.029384,[ 41 318] ; [12 65],[ 43.63990826 315.36009174] ; [ 9.36009174 67.63990826],0
b5,1,0.313397,1.016306,[203 159] ; [48 29],[206.97494305 155.02505695] ; [44.02505695 32.97494305],0
r3,1,0.346808,0.885102,[350  11] ; [73  4],[348.6369863  12.3630137] ; [74.3630137  2.6369863],0
s2,1,0.353811,0.859742,[198 161] ; [38 39],[194.32110092 164.67889908] ; [41.67889908 35.32110092],0
p9,1,0.392445,0.731352,[320  39] ; [66 11],[317.83027523  41.16972477] ; [68.16972477  8.83027523],0
v1,1,0.422302,0.643899,[216 135] ; [43 33],[212.90163934 138.09836066] ; [46.09836066 29.90163934],0
b3,1,0.437583,0.602611,[ 97 137] ; [17 31],[ 94.59574468 139.40425532] ; [19.40425532 28.59574468],0
b2,1,0.437583,0.602611,[ 97 137] ; [17 31],[ 94.59574468 139.40425532] ; [19.40425532 28.59574468],0
p6,1,0.442357,0.59016,[174 182] ; [33 42],[170.97911833 185.02088167] ; [36.02088167 38.97911833],0
p2,1,0.476112,0.507756,[319  41] ; [66 11],[317.1624714  42.8375286] ; [67.8375286  9.1624714],0
n3,1,0.49729,0.460716,[41 11] ; [15  6],[39.89041096 12.10958904] ; [16.10958904  4.89041096],0
s1,1,0.600094,0.274854,[ 10 350] ; [ 3 74],[ 10.70938215 349.29061785] ; [ 2.29061785 74.70938215],0
s4,1,0.65971,0.193876,[ 62 295] ; [15 62],[ 63.33870968 293.66129032] ; [13.66129032 63.33870968],0
b4,1,0.693393,0.155437,[211 151] ; [43 34],[209.44874715 152.55125285] ; [44.55125285 32.44874715],0
n1,1,0.740538,0.109654,[22 30] ; [ 8 13],[21.36986301 30.63013699] ; [ 8.63013699 12.36986301],0
p5,1,0.844287,0.038578,[ 65 295] ; [13 63],[ 64.40366972 295.59633028] ; [13.59633028 62.40366972],0
n6,1,0.853158,0.034258,[316  44] ; [67 10],[315.51487414  44.48512586] ; [67.48512586  9.51487414],0
n2,1,0.914927,0.011412,[39 13] ; [16  5],[39.17808219 12.82191781] ; [15.82191781  5.17808219],0
b1,1,0.969604,0.001452,[156 206] ; [33 44],[155.84965831 206.15034169] ; [33.15034169 43.84965831],0
