Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,65.32277,[ 27 500] ; [26 54],[ 46.01482702 480.98517298] ; [ 6.98517298 73.01482702],1
p12,1,0.0,40.689266,[ 37 491] ; [24 56],[ 52.97368421 475.02631579] ; [ 8.02631579 71.97368421],1
s5,1,0.0,30.442343,[173 341] ; [49 24],[194.39182283 319.60817717] ; [27.60817717 45.39182283],1
p6,1,0.0,25.736553,[191 334] ; [53 27],[211.73553719 313.26446281] ; [32.26446281 47.73553719],1
p3,1,0.0,25.384742,[262 268] ; [63 16],[282.8407225 247.1592775] ; [42.1592775 36.8407225],1
p4,1,1e-06,23.728067,[319 209] ; [70  9],[338.3723229 189.6276771] ; [50.6276771 28.3723229],1
p8,1,5e-06,20.668054,[284 239] ; [65 15],[302.69817579 220.30182421] ; [46.30182421 33.69817579],1
s7,1,8.3e-05,15.483007,[259 250] ; [57 19],[274.94700855 234.05299145] ; [41.05299145 34.94700855],1
v3,1,0.000316,12.971119,[200 309] ; [47 30],[214.5443686 294.4556314] ; [32.4556314 44.5443686],1
s8,1,0.001447,10.145025,[250 278] ; [52 26],[263.12871287 264.87128713] ; [38.87128713 39.12871287],0
a1,1,0.004284,8.159303,[ 17 513] ; [ 8 72],[ 21.72131148 508.27868852] ; [ 3.27868852 76.72131148],0
b5,1,0.004568,8.043164,[327 203] ; [36 44],[315.39344262 214.60655738] ; [47.60655738 32.39344262],0
r3,1,0.00562,7.668399,[517  11] ; [73  6],[513.21252059  14.78747941] ; [76.78747941  2.21252059],0
n5,1,0.006006,7.548542,[401 124] ; [72  8],[410.45454545 114.54545455] ; [62.54545455 17.45454545],0
p7,1,0.00612,7.514577,[345 173] ; [64 14],[355.47315436 162.52684564] ; [53.52684564 24.47315436],0
n4,1,0.014789,5.941463,[414 115] ; [72  8],[422.15763547 106.84236453] ; [63.84236453 16.15763547],0
s1,1,0.017217,5.674124,[ 13 508] ; [ 6 74],[ 16.47088186 504.52911814] ; [ 2.52911814 77.47088186],0
u4,1,0.018833,5.516952,[ 10 520] ; [ 5 75],[ 13.03278689 516.96721311] ; [ 1.96721311 78.03278689],0
s6,1,0.020246,5.390587,[373 153] ; [62 12],[381.35 144.65] ; [53.65 20.35],0
r4,1,0.022929,5.173881,[516  14] ; [74  6],[512.62295082  17.37704918] ; [77.37704918  2.62295082],0
a3,1,0.035954,4.399275,[391 136] ; [68 12],[398.50576606 128.49423394] ; [60.49423394 19.50576606],0
v1,1,0.036006,4.396814,[293 224] ; [54 24],[301.51092437 215.48907563] ; [45.48907563 32.51092437],0
n1,1,0.044987,4.019139,[35 70] ; [9 6],[38.5 66.5] ; [5.5 9.5],0
d2,1,0.054194,3.706726,[260 269] ; [48 31],[267.98026316 261.01973684] ; [40.01973684 38.98026316],0
n3,1,0.061129,3.506494,[80 25] ; [8 7],[77. 28.] ; [11.  4.],0
n6,1,0.061215,3.504149,[452  73] ; [74  5],[457.20198675  67.79801325] ; [68.79801325 10.20198675],0
p10,1,0.109964,2.554742,[482  48] ; [77  3],[485.68852459  44.31147541] ; [73.31147541  6.68852459],0
v4,1,0.111562,2.531961,[517  11] ; [75  4],[514.95222405  13.04777595] ; [77.04777595  1.95222405],0
b3,1,0.11677,2.46012,[115 190] ; [30 32],[120.50408719 184.49591281] ; [24.49591281 37.50408719],0
b2,1,0.11677,2.46012,[115 190] ; [30 32],[120.50408719 184.49591281] ; [24.49591281 37.50408719],0
r2,1,0.158711,1.986463,[513  12] ; [76  4],[511.11570248  13.88429752] ; [77.88429752  2.11570248],0
p11,1,0.170646,1.87726,[438  92] ; [71  9],[442.24590164  87.75409836] ; [66.75409836 13.24590164],0
b1,1,0.17911,1.804992,[178 352] ; [33 47],[183.32786885 346.67213115] ; [27.67213115 52.32786885],0
a6,1,0.190326,1.715091,[385 143] ; [52 27],[380.12520593 147.87479407] ; [56.87479407 22.12520593],0
s3,1,0.212236,1.556107,[303 220] ; [51 27],[308.05657238 214.94342762] ; [45.94342762 32.05657238],0
a5,1,0.280156,1.166334,[416 114] ; [67 13],[419.6557377 110.3442623] ; [63.3442623 16.6557377],0
s2,1,0.398001,0.714358,[279 246] ; [46 33],[282.49172185 242.50827815] ; [42.50827815 36.49172185],0
d3,1,0.399713,0.709191,[392 137] ; [55 24],[388.91940789 140.08059211] ; [58.08059211 20.91940789],0
a2,1,0.435073,0.609243,[148 382] ; [19 61],[145.09836066 384.90163934] ; [21.90163934 58.09836066],0
d1,1,0.437452,0.602957,[334 196] ; [54 26],[337.1147541 192.8852459] ; [50.8852459 29.1147541],0
p2,1,0.441919,0.591295,[459  69] ; [72  8],[461.13157895  66.86842105] ; [69.86842105 10.13157895],0
u2,1,0.486274,0.484759,[82 54] ; [6 6],[80.86486486 55.13513514] ; [7.13513514 4.86486486],0
b4,1,0.567315,0.327196,[300 230] ; [48 32],[302.36065574 227.63934426] ; [45.63934426 34.36065574],0
u1,1,0.567732,0.326493,[111 419] ; [19 61],[112.95081967 417.04918033] ; [17.04918033 62.95081967],0
n2,1,0.594233,0.283782,[78 28] ; [12  3],[78.84297521 27.15702479] ; [11.15702479  3.84297521],0
