Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.691275,[250  76] ; [ 6 60],[212.89795918 113.10204082] ; [43.10204082 22.89795918],1
d4,1,0.0,94.612629,[304  22] ; [31 35],[278.59693878  47.40306122] ; [56.40306122  9.59693878],1
d3,1,0.0,31.954724,[258  68] ; [30 36],[239.51020408  86.48979592] ; [48.48979592 17.51020408],1
a4,1,6.3e-05,16.006784,[163 162] ; [15 50],[148.33333333 176.66666667] ; [29.66666667 35.33333333],1
d2,1,0.000186,13.971875,[181 145] ; [20 46],[167.15816327 158.84183673] ; [33.84183673 32.15816327],1
p2,1,0.000434,12.379422,[307  18] ; [54 12],[300.06393862  24.93606138] ; [60.93606138  5.06393862],1
u1,1,0.004044,8.26376,[ 69 257] ; [ 4 62],[ 60.70918367 265.29081633] ; [12.29081633 53.70918367],0
a2,1,0.005264,7.786327,[ 87 239] ; [ 7 59],[ 78.17346939 247.82653061] ; [15.82653061 50.17346939],0
r3,1,0.008397,6.946824,[316   8] ; [60  6],[312.36923077  11.63076923] ; [63.63076923  2.36923077],0
p1,1,0.009549,6.717154,[ 32 291] ; [14 52],[ 38.19537275 284.80462725] ; [ 7.80462725 58.19537275],0
a3,1,0.016985,5.697895,[250  74] ; [41 24],[242.37532134  81.62467866] ; [48.62467866 16.37532134],0
p4,1,0.036766,4.361197,[250  75] ; [42 23],[243.33333333  81.66666667] ; [48.66666667 16.33333333],0
p7,1,0.041228,4.166618,[270  50] ; [48 17],[264.31168831  55.68831169] ; [53.68831169 11.31168831],0
n4,1,0.056319,3.642592,[269  57] ; [47 18],[263.46803069  62.53196931] ; [52.53196931 12.46803069],0
b2,1,0.106456,2.606062,[ 72 129] ; [18 18],[ 76.32911392 124.67088608] ; [13.67088608 22.32911392],0
b3,1,0.106456,2.606062,[ 72 129] ; [18 18],[ 76.32911392 124.67088608] ; [13.67088608 22.32911392],0
s8,1,0.124689,2.357416,[170 152] ; [28 38],[164.31958763 157.68041237] ; [33.68041237 32.31958763],0
a5,1,0.129181,2.302321,[264  62] ; [48 18],[259.46938776  66.53061224] ; [52.53061224 13.46938776],0
p12,1,0.135479,2.228571,[ 30 295] ; [10 55],[ 33.33333333 291.66666667] ; [ 6.66666667 58.33333333],0
a8,1,0.151095,2.061161,[ 50 240] ; [ 6 55],[ 46.26780627 243.73219373] ; [ 9.73219373 51.26780627],0
a1,1,0.217171,1.522965,[ 16 310] ; [ 1 65],[ 14.1377551 311.8622449] ; [ 2.8622449 63.1377551],0
n3,1,0.237868,1.393184,[34 15] ; [5 5],[32.38983051 16.61016949] ; [6.61016949 3.38983051],0
s1,1,0.253727,1.302666,[  7 317] ; [ 3 62],[  8.32904884 315.67095116] ; [ 1.67095116 63.32904884],0
b1,1,0.281261,1.160987,[125 201] ; [30 36],[128.90306122 197.09693878] ; [26.09693878 39.90306122],0
v1,1,0.283806,1.148774,[196 122] ; [36 30],[192.125 125.875] ; [39.875 26.125],0
a7,1,0.295094,1.096233,[251  74] ; [47 19],[247.69820972  77.30179028] ; [50.30179028 15.69820972],0
v3,1,0.304473,1.054501,[138 177] ; [33 32],[141.75 173.25] ; [29.25 35.75],0
r4,1,0.348119,0.880302,[318   8] ; [63  3],[316.85204082   9.14795918] ; [64.14795918  1.85204082],0
v4,1,0.350584,0.871341,[317   8] ; [63  3],[315.85677749   9.14322251] ; [64.14322251  1.85677749],0
p9,1,0.385404,0.753392,[291  33] ; [56  9],[289.01799486  34.98200514] ; [57.98200514  7.01799486],0
u3,1,0.411241,0.67521,[46 29] ; [13 12],[44.25 30.75] ; [14.75 10.25],0
r2,1,0.454281,0.559949,[313   9] ; [63  3],[312.04123711   9.95876289] ; [63.95876289  2.04123711],0
n2,1,0.455639,0.556586,[40 10] ; [9 1],[40.83333333  9.16666667] ; [8.16666667 1.83333333],0
s7,1,0.458564,0.549398,[164 143] ; [38 27],[166.70430108 140.29569892] ; [35.29569892 29.70430108],0
p3,1,0.536289,0.382461,[210 115] ; [40 26],[207.80051151 117.19948849] ; [42.19948849 23.80051151],0
s3,1,0.541927,0.371981,[186 136] ; [39 24],[188.18181818 133.81818182] ; [36.81818182 26.18181818],0
n6,1,0.633553,0.227273,[282  42] ; [56 10],[280.8  43.2] ; [57.2  8.8],0
p11,1,0.638801,0.220313,[279  47] ; [55 11],[277.76530612  48.23469388] ; [56.23469388  9.76530612],0
b4,1,0.725827,0.122978,[185 141] ; [39 27],[186.28571429 139.71428571] ; [37.71428571 28.28571429],0
n1,1,0.767896,0.087101,[22 27] ; [5 5],[22.42372881 26.57627119] ; [4.57627119 5.42372881],0
n5,1,0.769283,0.086033,[261  65] ; [51 14],[260.13299233  65.86700767] ; [51.86700767 13.13299233],0
s2,1,0.800636,0.063769,[169 153] ; [33 32],[168.07235142 153.92764858] ; [33.92764858 31.07235142],0
a6,1,0.824625,0.049107,[222 103] ; [46 20],[222.76214834 102.23785166] ; [45.23785166 20.76214834],0
s6,1,0.84464,0.038401,[226  92] ; [44 19],[225.35433071  92.64566929] ; [44.64566929 18.35433071],0
v2,1,0.853729,0.033989,[193 122] ; [40 24],[193.65435356 121.34564644] ; [39.34564644 24.65435356],0
p6,1,0.857035,0.032454,[158 165] ; [31 34],[157.33762887 165.66237113] ; [31.66237113 33.33762887],0
s4,1,0.862611,0.029947,[ 52 268] ; [10 55],[ 51.53246753 268.46753247] ; [10.46753247 54.53246753],0
b5,1,0.899683,0.015892,[180 146] ; [37 29],[180.46428571 145.53571429] ; [36.53571429 29.46428571],0
u4,1,0.903747,0.014624,[  9 317] ; [ 2 64],[  9.14795918 316.85204082] ; [ 1.85204082 64.14795918],0
s5,1,0.911424,0.012375,[125 189] ; [25 39],[124.6031746 189.3968254] ; [25.3968254 38.6031746],0
p5,1,0.919854,0.010124,[ 56 270] ; [11 55],[ 55.71938776 270.28061224] ; [11.28061224 54.71938776],0
u2,1,0.959611,0.002565,[43 33] ; [14 11],[42.89108911 33.10891089] ; [14.10891089 10.89108911],0
