Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000177,14.064161,[19 38] ; [ 4 59],[10.925 46.075] ; [12.075 50.925],1
p4,1,0.000597,11.785018,[32 25] ; [16 47],[22.8 34.2] ; [25.2 37.8],1
p3,1,0.001217,10.463732,[24 33] ; [10 54],[16.01652893 40.98347107] ; [17.98347107 46.01652893],0
p2,1,0.002711,8.992484,[42 15] ; [30 34],[33.91735537 23.08264463] ; [38.08264463 25.91735537],0
s6,1,0.004468,8.083077,[35 20] ; [24 40],[27.26890756 27.73109244] ; [31.73109244 32.26890756],0
b3,1,0.005331,7.763467,[ 4 25] ; [15 17],[ 9.03278689 19.96721311] ; [ 9.96721311 22.03278689],0
b2,1,0.005331,7.763467,[ 4 25] ; [15 17],[ 9.03278689 19.96721311] ; [ 9.96721311 22.03278689],0
r3,1,0.005871,7.589618,[49  8] ; [41 23],[42.39669421 14.60330579] ; [47.60330579 16.39669421],0
s3,1,0.008694,6.884734,[32 25] ; [20 42],[24.90756303 32.09243697] ; [27.09243697 34.90756303],0
n6,1,0.01001,6.633152,[42 15] ; [32 31],[35.15 21.85] ; [38.85 24.15],0
p8,1,0.01123,6.428571,[20 36] ; [10 54],[14. 42.] ; [16. 48.],0
n3,1,0.01369,6.077734,[15  4] ; [ 9 13],[11.12195122  7.87804878] ; [12.87804878  9.12195122],0
v4,1,0.025005,5.023528,[49  8] ; [44 20],[43.80991736 13.19008264] ; [49.19008264 14.80991736],0
r4,1,0.045495,4.0002,[42 15] ; [36 28],[36.74380165 20.25619835] ; [41.25619835 22.74380165],0
v1,1,0.057521,3.607445,[27 29] ; [20 44],[21.93333333 34.06666667] ; [25.06666667 38.93333333],0
s2,1,0.068093,3.328403,[28 29] ; [21 43],[23.08264463 33.91735537] ; [25.91735537 38.08264463],0
a1,1,0.120054,2.416621,[ 2 55] ; [ 7 57],[ 4.23966942 52.76033058] ; [ 4.76033058 59.23966942],0
p1,1,0.120054,2.416621,[ 2 55] ; [ 7 57],[ 4.23966942 52.76033058] ; [ 4.76033058 59.23966942],0
a5,1,0.180008,1.797554,[31 26] ; [27 37],[27.32231405 29.67768595] ; [30.67768595 33.32231405],0
r2,1,0.188249,1.73127,[49  8] ; [49 15],[46.16528926 10.83471074] ; [51.83471074 12.16528926],0
s8,1,0.204426,1.61047,[16 40] ; [12 52],[13.06666667 42.93333333] ; [14.93333333 49.06666667],0
u3,1,0.23453,1.413178,[15 15] ; [12 22],[12.65625 17.34375] ; [14.34375 19.65625],0
b5,1,0.252751,1.308036,[37 20] ; [35 29],[33.91735537 23.08264463] ; [38.08264463 25.91735537],0
s1,1,0.25879,1.275217,[ 3 53] ; [ 7 56],[ 4.70588235 51.29411765] ; [ 5.29411765 57.70588235],0
v2,1,0.294717,1.097947,[21 34] ; [18 44],[18.33333333 36.66666667] ; [20.66666667 41.33333333],0
b4,1,0.32898,0.95291,[27 30] ; [36 28],[29.67768595 27.32231405] ; [33.32231405 30.67768595],0
p5,1,0.3528,0.863361,[ 5 51] ; [ 3 61],[ 3.73333333 52.26666667] ; [ 4.26666667 59.73333333],0
u2,1,0.414328,0.666346,[13 17] ; [11 22],[11.42857143 18.57142857] ; [12.57142857 20.42857143],0
n4,1,0.42709,0.630723,[31 25] ; [40 24],[33.13333333 22.86666667] ; [37.86666667 26.13333333],0
p10,1,0.431708,0.618223,[27 29] ; [25 36],[24.88888889 31.11111111] ; [27.11111111 33.88888889],0
b1,1,0.455192,0.557692,[35 22] ; [35 29],[32.97520661 24.02479339] ; [37.02479339 26.97520661],0
a7,1,0.487113,0.482897,[35 21] ; [36 28],[33.13333333 22.86666667] ; [37.86666667 26.13333333],0
a2,1,0.488102,0.480708,[ 2 55] ; [ 4 60],[ 2.82644628 54.17355372] ; [ 3.17355372 60.82644628],0
r1,1,0.505238,0.443917,[34 22] ; [35 29],[32.2 23.8] ; [36.8 27.2],0
a8,1,0.521588,0.410753,[ 8 48] ; [ 6 52],[ 6.87719298 49.12280702] ; [ 7.12280702 50.87719298],0
d3,1,0.54115,0.373412,[21 34] ; [21 43],[19.41176471 35.58823529] ; [22.58823529 41.41176471],0
a6,1,0.55408,0.350059,[28 29] ; [28 36],[26.38016529 30.61983471] ; [29.61983471 34.38016529],0
s5,1,0.602585,0.271115,[14 42] ; [13 49],[12.81355932 43.18644068] ; [14.18644068 47.81355932],0
n2,1,0.618775,0.247593,[14  5] ; [16  8],[13.25581395  5.74418605] ; [16.74418605  7.25581395],0
v3,1,0.683305,0.16643,[17 40] ; [20 40],[18.02564103 38.97435897] ; [18.97435897 41.02564103],0
a3,1,0.683906,0.165762,[25 31] ; [30 32],[26.10169492 29.89830508] ; [28.89830508 33.10169492],0
d2,1,0.698427,0.150113,[10 47] ; [13 51],[10.83471074 46.16528926] ; [12.16528926 51.83471074],0
p9,1,0.768324,0.08677,[31 26] ; [31 29],[30.20512821 26.79487179] ; [31.79487179 28.20512821],0
n1,1,0.826483,0.048055,[ 6 13] ; [ 8 15],[ 6.33333333 12.66666667] ; [ 7.66666667 15.33333333],0
d5,1,0.845231,0.038106,[29 27] ; [32 32],[28.46666667 27.53333333] ; [32.53333333 31.46666667],0
n5,1,0.859352,0.0314,[35 21] ; [41 23],[35.46666667 20.53333333] ; [40.53333333 23.46666667],0
a4,1,0.876582,0.024119,[12 45] ; [14 49],[12.35 44.65] ; [13.65 49.35],0
d4,1,0.906462,0.013807,[30 27] ; [33 31],[29.67768595 27.32231405] ; [33.32231405 30.67768595],0
s7,1,0.950423,0.003866,[18 36] ; [20 41],[17.84347826 36.15652174] ; [20.15652174 40.84347826],0
s4,1,0.958795,0.002669,[10 47] ; [11 53],[ 9.89256198 47.10743802] ; [11.10743802 52.89256198],0
