Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.007858,7.065464,[59 16] ; [54 37],[51.05421687 23.94578313] ; [61.94578313 29.05421687],0
v2,1,0.010019,6.631444,[39 35] ; [28 58],[30.9875 43.0125] ; [36.0125 49.9875],0
v3,1,0.016715,5.72603,[33 43] ; [22 64],[25.80246914 50.19753086] ; [29.19753086 56.80246914],0
n4,1,0.021437,5.290883,[60 15] ; [58 33],[53.31325301 21.68674699] ; [64.68674699 26.31325301],0
n2,1,0.02531,5.002553,[18  1] ; [21 10],[14.82  4.18] ; [24.18  6.82],0
r4,1,0.038346,4.289593,[69  7] ; [72 19],[64.16766467 11.83233533] ; [76.83233533 14.16766467],0
a5,1,0.039841,4.224661,[48 28] ; [43 48],[41.41317365 34.58682635] ; [49.58682635 41.41317365],0
a7,1,0.047822,3.916223,[52 24] ; [48 42],[45.78313253 30.21686747] ; [54.21686747 35.78313253],0
n3,1,0.052654,3.754851,[18  1] ; [21  8],[15.4375  3.5625] ; [23.5625  5.4375],0
b5,1,0.055415,3.669546,[48 28] ; [44 47],[41.86826347 34.13173653] ; [50.13173653 40.86826347],0
a2,1,0.084563,2.974941,[10 66] ; [ 5 86],[ 6.82634731 69.17365269] ; [ 8.17365269 82.82634731],0
p4,1,0.08625,2.943004,[43 32] ; [40 51],[37.5 37.5] ; [45.5 45.5],0
p12,1,0.095333,2.781935,[ 2 73] ; [ 8 82],[ 4.54545455 70.45454545] ; [ 5.45454545 84.54545455],0
a3,1,0.101485,2.682049,[45 30] ; [43 48],[39.75903614 35.24096386] ; [48.24096386 42.75903614],0
p1,1,0.112819,2.514286,[15 60] ; [10 80],[11.36363636 63.63636364] ; [13.63636364 76.36363636],0
n5,1,0.114986,2.484314,[60 15] ; [63 28],[55.57228916 19.42771084] ; [67.42771084 23.57228916],0
a8,1,0.124545,2.359215,[10 58] ; [ 6 79],[ 7.11111111 60.88888889] ; [ 8.88888889 76.11111111],0
d3,1,0.132112,2.267511,[26 50] ; [21 68],[21.64848485 54.35151515] ; [25.35151515 63.64848485],0
p10,1,0.176478,1.827039,[56 17] ; [59 29],[52.14285714 20.85714286] ; [62.85714286 25.14285714],0
s1,1,0.180105,1.796757,[ 6 67] ; [ 3 86],[ 4.05555556 68.94444444] ; [ 4.94444444 84.05555556],0
s5,1,0.188866,1.72644,[14 58] ; [25 63],[17.55 54.45] ; [21.45 66.55],0
s7,1,0.214032,1.543945,[32 39] ; [30 55],[28.21794872 42.78205128] ; [33.78205128 51.21794872],0
p9,1,0.215541,1.533813,[59 16] ; [61 26],[55.55555556 19.44444444] ; [64.44444444 22.55555556],0
p3,1,0.249072,1.328502,[35 40] ; [34 56],[31.36363636 43.63636364] ; [37.63636364 52.36363636],0
n1,1,0.271199,1.210673,[10  9] ; [11 19],[ 8.14285714 10.85714286] ; [12.85714286 17.14285714],0
d5,1,0.304577,1.054047,[39 37] ; [39 51],[35.71084337 40.28915663] ; [42.28915663 47.71084337],0
b3,1,0.310554,1.028317,[16 37] ; [10 37],[13.78 39.22] ; [12.22 34.78],0
b2,1,0.310554,1.028317,[16 37] ; [10 37],[13.78 39.22] ; [12.22 34.78],0
s3,1,0.322693,0.977998,[38 34] ; [40 49],[34.88198758 37.11801242] ; [43.11801242 45.88198758],0
s8,1,0.330028,0.948787,[27 48] ; [26 64],[24.09090909 50.90909091] ; [28.90909091 61.09090909],0
a4,1,0.355247,0.854627,[20 54] ; [19 72],[17.49090909 56.50909091] ; [21.50909091 69.49090909],0
n6,1,0.367807,0.811062,[62 14] ; [69 22],[59.61676647 16.38323353] ; [71.38323353 19.61676647],0
p5,1,0.373989,0.790367,[ 9 66] ; [ 7 82],[ 7.31707317 67.68292683] ; [ 8.68292683 80.31707317],0
r3,1,0.394516,0.724977,[67  9] ; [76 15],[65.07784431 10.92215569] ; [77.92215569 13.07784431],0
s6,1,0.399521,0.709769,[42 30] ; [46 43],[39.35403727 32.64596273] ; [48.64596273 40.35403727],0
u2,1,0.438618,0.599896,[13 18] ; [16 32],[11.37974684 19.62025316] ; [17.62025316 30.37974684],0
u3,1,0.494058,0.467676,[16 15] ; [21 27],[14.51898734 16.48101266] ; [22.48101266 25.51898734],0
a1,1,0.541888,0.372052,[ 2 74] ; [ 4 87],[ 2.73053892 73.26946108] ; [ 3.26946108 87.73053892],0
p11,1,0.551657,0.354357,[55 21] ; [62 29],[53.24550898 22.75449102] ; [63.75449102 27.24550898],0
p6,1,0.623764,0.240613,[24 50] ; [26 64],[22.56097561 51.43902439] ; [27.43902439 62.56097561],0
d1,1,0.641073,0.217341,[ 3 73] ; [ 5 86],[ 3.64071856 72.35928144] ; [ 4.35928144 86.64071856],0
b4,1,0.661591,0.191597,[41 35] ; [46 45],[39.59281437 36.40718563] ; [47.40718563 43.59281437],0
s4,1,0.662368,0.19066,[13 62] ; [18 72],[14.09090909 60.90909091] ; [16.90909091 73.09090909],0
p2,1,0.723674,0.125,[56 19] ; [65 25],[55. 20.] ; [66. 24.],0
p7,1,0.748807,0.102536,[40 33] ; [51 38],[41.00617284 31.99382716] ; [49.99382716 39.00617284],0
a6,1,0.759281,0.093896,[45 31] ; [56 35],[45.96407186 30.03592814] ; [55.03592814 35.96407186],0
p8,1,0.776363,0.080691,[32 41] ; [41 48],[32.89506173 40.10493827] ; [40.10493827 48.89506173],0
v4,1,0.784344,0.074891,[70  5] ; [83  7],[69.54545455  5.45454545] ; [83.45454545  6.54545455],0
s2,1,0.799488,0.064521,[29 44] ; [34 56],[28.21472393 44.78527607] ; [34.78527607 55.21472393],0
d2,1,0.812022,0.056558,[18 58] ; [23 68],[18.65868263 57.34131737] ; [22.34131737 68.65868263],0
u1,1,0.855136,0.033332,[ 2 74] ; [ 2 89],[ 1.82035928 74.17964072] ; [ 2.17964072 88.82035928],0
b1,1,0.893727,0.017846,[30 46] ; [35 56],[29.58083832 46.41916168] ; [35.41916168 55.58083832],0
