Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.4e-05,15.475459,[82 42] ; [11 26],[71.62732919 52.37267081] ; [21.37267081 15.62732919],1
p9,1,0.000111,14.935602,[102  22] ; [17 17],[93.39240506 30.60759494] ; [25.60759494  8.39240506],1
s4,1,0.002671,9.019719,[ 19 106] ; [14 23],[25.46296296 99.53703704] ; [ 7.53703704 29.46296296],0
p10,1,0.008802,6.862626,[90 33] ; [18 18],[83.54716981 39.45283019] ; [24.45283019 11.54716981],0
p11,1,0.00977,6.676359,[95 30] ; [20 17],[88.7345679 36.2654321] ; [26.2654321 10.7345679],0
p8,1,0.010237,6.593231,[56 68] ; [ 8 29],[49.29192547 74.70807453] ; [14.70807453 22.29192547],0
a7,1,0.059781,3.543458,[99 25] ; [24 13],[94.73291925 29.26708075] ; [28.26708075  8.73291925],0
s3,1,0.073017,3.213863,[60 62] ; [12 25],[55.24528302 66.75471698] ; [16.75471698 20.24528302],0
p3,1,0.097337,2.748646,[49 76] ; [ 9 28],[44.75308642 80.24691358] ; [13.24691358 23.75308642],0
v4,1,0.115225,2.481059,[119   5] ; [33  4],[117.06832298   6.93167702] ; [34.93167702  2.06832298],0
p6,1,0.118786,2.43325,[39 82] ; [ 7 30],[35.2278481 85.7721519] ; [10.7721519 26.2278481],0
a5,1,0.139297,2.185709,[81 44] ; [19 18],[77.16049383 47.83950617] ; [22.83950617 14.16049383],0
s8,1,0.142308,2.152827,[44 81] ; [ 8 28],[40.37267081 84.62732919] ; [11.62732919 24.37267081],0
n3,1,0.148572,2.086849,[31  7] ; [6 4],[29.29166667  8.70833333] ; [7.70833333 2.29166667],0
u2,1,0.219675,1.506494,[24 20] ; [5 9],[22. 22.] ; [7. 7.],0
p4,1,0.243409,1.360742,[57 67] ; [13 24],[53.91304348 70.08695652] ; [16.08695652 20.91304348],0
a8,1,0.289217,1.123262,[ 13 101] ; [ 2 35],[ 11.32450331 102.67549669] ; [ 3.67549669 33.32450331],0
d3,1,0.313912,1.014146,[91 33] ; [24 13],[88.57142857 35.42857143] ; [26.42857143 10.57142857],0
d4,1,0.322308,0.979558,[99 26] ; [32  5],[101.08024691  23.91975309] ; [29.91975309  7.08024691],0
a6,1,0.361668,0.832093,[78 47] ; [20 17],[75.61728395 49.38271605] ; [22.38271605 14.61728395],0
p5,1,0.388443,0.743809,[  8 117] ; [ 1 36],[  6.94444444 118.05555556] ; [ 2.05555556 34.94444444],0
r4,1,0.435102,0.609166,[105  20] ; [33  4],[106.48148148  18.51851852] ; [31.51851852  5.48148148],0
b2,1,0.445142,0.582993,[22 48] ; [ 4 14],[20.68181818 49.31818182] ; [ 5.31818182 12.68181818],0
b3,1,0.445142,0.582993,[22 48] ; [ 4 14],[20.68181818 49.31818182] ; [ 5.31818182 12.68181818],0
s6,1,0.446303,0.580024,[69 55] ; [22 13],[70.96855346 53.03144654] ; [20.03144654 14.96855346],0
s5,1,0.497614,0.460021,[34 86] ; [12 23],[35.61290323 84.38709677] ; [10.38709677 24.61290323],0
a2,1,0.501626,0.451495,[ 19 106] ; [ 4 33],[ 17.74691358 107.25308642] ; [ 5.25308642 31.74691358],0
r3,1,0.532647,0.389339,[121   4] ; [35  2],[120.37037037   4.62962963] ; [35.62962963  1.37037037],0
v3,1,0.575316,0.313868,[31 89] ; [11 25],[32.30769231 87.69230769] ; [ 9.69230769 26.30769231],0
p12,1,0.581541,0.303751,[  6 119] ; [ 1 36],[  5.40123457 119.59876543] ; [ 1.59876543 35.40123457],0
b5,1,0.59389,0.28431,[75 50] ; [24 13],[76.38888889 48.61111111] ; [22.61111111 14.38888889],0
r2,1,0.599138,0.276297,[112  10] ; [34  2],[112.73417722   9.26582278] ; [33.26582278  2.73417722],0
s7,1,0.600304,0.274538,[42 81] ; [14 22],[43.32075472 79.67924528] ; [12.67924528 23.32075472],0
n1,1,0.663267,0.189579,[ 8 30] ; [3 8],[ 8.53061224 29.46938776] ; [2.46938776 8.53061224],0
r1,1,0.670802,0.180666,[89 36] ; [25 12],[87.96296296 37.03703704] ; [26.03703704 10.96296296],0
u1,1,0.700841,0.147598,[ 14 111] ; [ 5 32],[ 14.66049383 110.33950617] ; [ 4.33950617 32.66049383],0
s1,1,0.713588,0.134719,[  5 120] ; [ 1 36],[  4.62962963 120.37037037] ; [ 1.37037037 35.62962963],0
a1,1,0.713588,0.134719,[  5 120] ; [ 1 36],[  4.62962963 120.37037037] ; [ 1.37037037 35.62962963],0
v1,1,0.714612,0.133714,[44 76] ; [12 24],[43.07692308 76.92307692] ; [12.92307692 23.07692308],0
d1,1,0.72016,0.12834,[65 60] ; [18 19],[64.04320988 60.95679012] ; [18.95679012 18.04320988],0
a3,1,0.793512,0.068515,[80 44] ; [23 14],[79.32919255 44.67080745] ; [23.67080745 13.32919255],0
b4,1,0.81451,0.055042,[77 48] ; [22 15],[76.38888889 48.61111111] ; [22.61111111 14.38888889],0
d5,1,0.855893,0.03298,[92 32] ; [28  9],[92.42236025 31.57763975] ; [27.57763975  9.42236025],0
u3,1,0.882168,0.02197,[23 21] ; [7 7],[22.75862069 21.24137931] ; [7.24137931 6.75862069],0
a4,1,0.923211,0.009291,[45 80] ; [13 24],[44.75308642 80.24691358] ; [13.24691358 23.75308642],0
n4,1,0.927399,0.008302,[53 72] ; [16 21],[53.24074074 71.75925926] ; [15.75925926 21.24074074],0
b1,1,0.937852,0.006079,[38 87] ; [11 26],[37.80864198 87.19135802] ; [11.19135802 25.80864198],0
n2,1,0.940376,0.005595,[24 13] ; [7 4],[23.89583333 13.10416667] ; [7.10416667 3.89583333],0
v2,1,0.971463,0.00128,[65 56] ; [20 17],[65.09493671 55.90506329] ; [19.90506329 17.09493671],0
d2,1,0.977491,0.000796,[51 74] ; [15 22],[50.92592593 74.07407407] ; [15.07407407 21.92592593],0
s2,1,0.994295,5.1e-05,[52 73] ; [15 21],[52.01863354 72.98136646] ; [14.98136646 21.01863354],0
