Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4.7e-05,16.575912,[81 78] ; [77 24],[96.62307692 62.37692308] ; [61.37692308 39.62307692],1
p8,1,0.000457,12.283036,[87 69] ; [78 23],[100.15564202  55.84435798] ; [64.84435798 36.15564202],1
p1,1,0.013131,6.151438,[  6 151] ; [12 89],[ 10.95348837 146.04651163] ; [ 7.04651163 93.95348837],0
b2,1,0.062704,3.464375,[22 69] ; [23 37],[27.1192053 63.8807947] ; [17.8807947 42.1192053],0
b3,1,0.062704,3.464375,[22 69] ; [23 37],[27.1192053 63.8807947] ; [17.8807947 42.1192053],0
s8,1,0.064893,3.407688,[ 29 130] ; [28 72],[ 34.99227799 124.00772201] ; [22.00772201 77.99227799],0
p11,1,0.074922,3.171757,[119  40] ; [85 16],[124.75384615  34.24615385] ; [79.24615385 21.75384615],0
p5,1,0.075304,3.163438,[  9 149] ; [12 89],[ 12.81081081 145.18918919] ; [ 8.18918919 92.81081081],0
b1,1,0.077275,3.1213,[ 58 101] ; [48 53],[64.82307692 94.17692308] ; [41.17692308 59.82307692],0
a1,1,0.081367,3.03739,[  3 156] ; [ 6 95],[  5.50384615 153.49615385] ; [ 3.49615385 97.50384615],0
s6,1,0.082738,3.01028,[78 80] ; [57 37],[84.64285714 73.35714286] ; [50.35714286 43.64285714],0
b4,1,0.094485,2.796249,[84 75] ; [64 37],[90.50769231 68.49230769] ; [57.49230769 43.50769231],0
n5,1,0.115539,2.476769,[105  54] ; [76 25],[110.68846154  48.31153846] ; [70.31153846 30.68846154],0
p10,1,0.118098,2.442365,[117  42] ; [82 18],[122.16602317  36.83397683] ; [76.83397683 23.16602317],0
s2,1,0.135824,2.224649,[ 43 115] ; [36 64],[ 48.37984496 109.62015504] ; [30.62015504 69.37984496],0
s5,1,0.139532,2.183111,[ 34 123] ; [29 68],[ 38.94094488 118.05905512] ; [24.05905512 72.94094488],0
p3,1,0.145229,2.121665,[75 84] ; [57 44],[80.72307692 78.27692308] ; [51.27692308 49.72307692],0
p12,1,0.150703,2.06512,[  5 154] ; [ 7 93],[  7.36679537 151.63320463] ; [ 4.63320463 95.36679537],0
u1,1,0.152363,2.048431,[ 17 142] ; [17 84],[ 20.79230769 138.20769231] ; [13.20769231 87.79230769],0
a4,1,0.155839,2.014148,[ 59 100] ; [46 54],[64.45945946 94.54054054] ; [40.54054054 59.45945946],0
s4,1,0.174555,1.843381,[ 17 141] ; [16 80],[ 20.52755906 137.47244094] ; [12.47244094 83.52755906],0
r4,1,0.186879,1.742049,[138  21] ; [93  8],[141.26538462  17.73461538] ; [89.73461538 11.26538462],0
r2,1,0.188839,1.726656,[139  17] ; [93  6],[141.92941176  14.07058824] ; [90.07058824  8.92941176],0
p9,1,0.194304,1.684679,[120  37] ; [84 17],[124.13953488  32.86046512] ; [79.86046512 21.13953488],0
p2,1,0.218944,1.511279,[134  24] ; [91 10],[137.25868726  20.74131274] ; [87.74131274 13.25868726],0
v1,1,0.262843,1.253723,[75 77] ; [56 43],[79.33067729 72.66932271] ; [51.66932271 47.33067729],0
d1,1,0.280343,1.165425,[82 77] ; [59 42],[86.22692308 72.77307692] ; [54.77307692 46.22692308],0
r3,1,0.32764,0.958203,[148  11] ; [96  4],[149.79150579   9.20849421] ; [94.20849421  5.79150579],0
r1,1,0.368309,0.809363,[118  39] ; [80 20],[120.95719844  36.04280156] ; [77.04280156 22.95719844],0
d5,1,0.370665,0.801434,[123  36] ; [82 18],[125.84942085  33.15057915] ; [79.15057915 20.84942085],0
a6,1,0.387614,0.746414,[109  50] ; [64 37],[105.79615385  53.20384615] ; [67.20384615 33.79615385],0
d3,1,0.396057,0.720264,[101  58] ; [68 31],[104.15116279  54.84883721] ; [64.84883721 34.15116279],0
a8,1,0.400549,0.706677,[ 20 126] ; [ 9 81],[ 17.94067797 128.05932203] ; [11.05932203 78.94067797],0
v3,1,0.42807,0.628054,[ 51 102] ; [28 70],[ 48.15537849 104.84462151] ; [30.84462151 67.15537849],0
a2,1,0.446252,0.580155,[ 30 129] ; [23 78],[ 32.41153846 126.58846154] ; [20.58846154 80.41153846],0
