Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.616237,[ 3 91] ; [166  81],[46.58651026 47.41348974] ; [122.41348974 124.58651026],1
d5,1,0.0,82.597833,[41 53] ; [222  25],[72.49853372 21.50146628] ; [190.50146628  56.49853372],1
d3,1,0.0,77.444645,[21 72] ; [185  62],[56.34705882 36.65294118] ; [149.65294118  97.34705882],1
a5,1,0.0,27.714147,[48 46] ; [197  50],[67.53665689 26.46334311] ; [177.46334311  69.53665689],1
a3,1,3e-06,21.746348,[42 50] ; [179  67],[60.15384615 31.84615385] ; [160.84615385  85.15384615],1
d2,1,4e-06,21.36576,[24 70] ; [131 114],[42.97935103 51.02064897] ; [112.02064897 132.97935103],1
u1,1,1.6e-05,18.671909,[ 1 93] ; [ 48 199],[13.50733138 80.49266862] ; [ 35.49266862 211.50733138],1
r3,1,0.000102,15.105759,[71 22] ; [227  20],[81.51176471 11.48823529] ; [216.48823529  30.51176471],1
n6,1,0.00013,14.642497,[69 25] ; [221  25],[80.17647059 13.82352941] ; [209.82352941  36.17647059],1
p10,1,0.000134,14.585116,[58 33] ; [203  41],[70.89850746 20.10149254] ; [190.10149254  53.89850746],1
r1,1,0.000234,13.538671,[54 39] ; [192  54],[67.48672566 25.51327434] ; [178.51327434  67.48672566],1
a4,1,0.000418,12.448452,[24 68] ; [116 129],[38.21958457 53.78041543] ; [101.78041543 143.21958457],1
r4,1,0.000582,11.831176,[67 27] ; [215  32],[77.73607038 16.26392962] ; [204.26392962  42.73607038],1
a2,1,0.001015,10.800344,[ 9 85] ; [ 64 183],[20.12316716 73.87683284] ; [ 52.87683284 194.12316716],0
r2,1,0.001039,10.756221,[76 18] ; [226  17],[84.23738872  9.76261128] ; [217.76261128  25.23738872],0
a7,1,0.003775,8.389215,[51 43] ; [175  72],[62.29912023 31.70087977] ; [163.70087977  83.29912023],0
v2,1,0.004688,7.996174,[32 54] ; [133 109],[43.26219512 42.73780488] ; [121.73780488 120.26219512],0
a6,1,0.01872,5.527516,[57 37] ; [182  65],[65.88269795 28.11730205] ; [173.11730205  73.88269795],0
v4,1,0.022828,5.18158,[79 15] ; [228  19],[84.62756598  9.37243402] ; [222.37243402  24.62756598],0
p9,1,0.0343,4.479696,[66 24] ; [204  40],[72.75449102 17.24550898] ; [197.24550898  46.75449102],0
p2,1,0.035245,4.433278,[65 29] ; [195  49],[72.30769231 21.69230769] ; [187.69230769  56.30769231],0
s8,1,0.039843,4.22457,[16 77] ; [ 69 177],[23.31858407 69.68141593] ; [ 61.68141593 184.31858407],0
v1,1,0.044483,4.038144,[38 53] ; [132 112],[46.17910448 44.82089552] ; [123.82089552 120.17910448],0
s5,1,0.046687,3.956619,[11 81] ; [ 52 190],[17.35329341 74.64670659] ; [ 45.64670659 196.35329341],0
p11,1,0.057454,3.609392,[65 29] ; [195  52],[71.67155425 22.32844575] ; [188.32844575  58.67155425],0
b4,1,0.05756,3.606326,[46 48] ; [149  98],[53.75366569 40.24633431] ; [141.24633431 105.75366569],0
p4,1,0.069237,3.301014,[44 50] ; [141 103],[51.44970414 42.55029586] ; [133.55029586 110.44970414],0
p8,1,0.075329,3.162912,[38 51] ; [130 112],[45.17220544 43.82779456] ; [122.82779456 119.17220544],0
