Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,76.204848,[53 42] ; [363  33],[80.48879837 14.51120163] ; [335.51120163  60.48879837],1
p9,1,0.0,37.257773,[65 31] ; [358  34],[83.21311475 12.78688525] ; [339.78688525  52.21311475],1
p8,1,0.0,28.013153,[31 65] ; [242 147],[54.0371134 41.9628866] ; [218.9628866 170.0371134],1
r3,1,0.0,27.003913,[82 15] ; [385  10],[92.07113821  4.92886179] ; [374.92886179  20.07113821],1
p2,1,1e-06,23.152295,[67 32] ; [348  49],[82.83266129 16.16733871] ; [332.16733871  64.83266129],1
v4,1,3.4e-05,17.172304,[87 12] ; [386  10],[94.6  4.4] ; [378.4  17.6],1
v2,1,0.000282,13.189049,[42 55] ; [241 138],[57.67016807 39.32983193] ; [225.32983193 153.67016807],1
r4,1,0.000366,12.696087,[83 16] ; [376  22],[91.4305835  7.5694165] ; [367.5694165  30.4305835],1
p4,1,0.000373,12.662452,[49 49] ; [273 122],[64.00811359 33.99188641] ; [257.99188641 137.00811359],1
n6,1,0.000451,12.307179,[79 20] ; [363  32],[88.57894737 10.42105263] ; [353.42105263  41.57894737],1
b1,1,0.002251,9.332607,[50 49] ; [135 263],[36.85110664 62.14889336] ; [148.14889336 249.85110664],0
p7,1,0.00517,7.819106,[51 45] ; [263 122],[62.66943867 33.33056133] ; [251.33056133 133.66943867],0
p3,1,0.010912,6.479546,[41 58] ; [220 175],[52.30566802 46.69433198] ; [208.69433198 186.30566802],0
d1,1,0.012237,6.276266,[52 47] ; [263 135],[62.74647887 36.25352113] ; [252.25352113 145.74647887],0
v1,1,0.012792,6.197597,[47 52] ; [236 149],[57.88636364 41.11363636] ; [225.11363636 159.88636364],0
p12,1,0.017396,5.655978,[ 3 95] ; [ 43 353],[ 9.12550607 88.87449393] ; [ 36.87449393 359.12550607],0
u2,1,0.018043,5.59201,[10 17] ; [66 40],[15.42857143 11.57142857] ; [60.57142857 45.42857143],0
n1,1,0.035278,4.431658,[20 12] ; [25 38],[15.15789474 16.84210526] ; [29.84210526 33.15789474],0
a6,1,0.059339,3.555759,[71 27] ; [321  75],[77.76518219 20.23481781] ; [314.23481781  81.76518219],0
s1,1,0.069817,3.287311,[ 6 90] ; [ 10 380],[ 3.16049383 92.83950617] ; [ 12.83950617 377.16049383],0
b4,1,0.0759,3.15057,[51 48] ; [244 154],[58.76257545 40.23742455] ; [236.23742455 161.76257545],0
v3,1,0.081287,3.038983,[33 63] ; [168 212],[40.53781513 55.46218487] ; [160.46218487 219.53781513],0
d4,1,0.10662,2.603619,[76 22] ; [335  62],[81.36969697 16.63030303] ; [329.63030303  67.36969697],0
a1,1,0.19392,1.687584,[ 8 91] ; [ 19 379],[ 5.37826962 93.62173038] ; [ 21.62173038 376.37826962],0
r1,1,0.214175,1.542978,[77 20] ; [335  61],[81.06288032 15.93711968] ; [330.93711968  65.06288032],0
d3,1,0.278279,1.175476,[71 26] ; [311  86],[75.00809717 21.99190283] ; [306.99190283  90.00809717],0
n4,1,0.295566,1.094094,[84 14] ; [356  42],[86.93548387 11.06451613] ; [353.06451613  44.93548387],0
s6,1,0.301142,1.069131,[63 33] ; [277 113],[67.16049383 28.83950617] ; [272.83950617 117.16049383],0
