Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.0,26.640987,[37 44] ; [332 115],[56.60795455 24.39204545] ; [312.39204545 134.60795455],1
u2,1,0.06347,3.444313,[16 20] ; [82 51],[20.87573964 15.12426036] ; [77.12426036 55.87573964],0
s3,1,0.120608,2.409409,[33 47] ; [224 218],[39.38697318 40.61302682] ; [217.61302682 224.38697318],0
s8,1,0.135216,2.231575,[24 57] ; [171 275],[29.971537 51.028463] ; [165.028463 280.971537],0
a6,1,0.144513,2.129234,[52 29] ; [322 124],[57.48387097 23.51612903] ; [316.51612903 129.48387097],0
n3,1,0.162551,1.950333,[18  3] ; [63 26],[15.46363636  5.53636364] ; [65.53636364 23.46363636],0
p4,1,0.167271,1.90723,[39 41] ; [254 191],[44.64761905 35.35238095] ; [248.35238095 196.64761905],0
b1,1,0.218789,1.512298,[25 56] ; [170 277],[29.91477273 51.08522727] ; [165.08522727 281.91477273],0
n6,1,0.239963,1.38081,[70 11] ; [361  85],[66.24478178 14.75521822] ; [364.75521822  81.24478178],0
n2,1,0.245379,1.349424,[17  4] ; [62 29],[14.8125  6.1875] ; [64.1875 26.8125],0
p2,1,0.266392,1.235232,[63 18] ; [369  76],[66.52471483 14.47528517] ; [365.47528517  79.52471483],0
v3,1,0.282018,1.157342,[26 54] ; [164 258],[30.27888446 49.72111554] ; [159.72111554 262.27888446],0
p9,1,0.288459,1.126801,[68 12] ; [354  89],[64.55066922 15.44933078] ; [357.44933078  85.55066922],0
p8,1,0.295027,1.096538,[35 45] ; [220 219],[39.30635838 40.69364162] ; [215.69364162 223.30635838],0
a1,1,0.305516,1.049963,[ 1 80] ; [ 15 432],[ 2.45454545 78.54545455] ; [ 13.54545455 433.45454545],0
n5,1,0.355025,0.855416,[55 26] ; [323 120],[58.43129771 22.56870229] ; [319.56870229 123.43129771],0
u4,1,0.438442,0.600357,[ 1 80] ; [ 12 435],[ 1.99431818 79.00568182] ; [ 11.00568182 435.99431818],0
b2,1,0.443587,0.586985,[15 36] ; [ 93 173],[17.37539432 33.62460568] ; [ 90.62460568 175.37539432],0
b3,1,0.443587,0.586985,[15 36] ; [ 93 173],[17.37539432 33.62460568] ; [ 90.62460568 175.37539432],0
n1,1,0.48486,0.487912,[ 8 12] ; [29 62],[ 6.66666667 13.33333333] ; [30.33333333 60.66666667],0
a8,1,0.551527,0.354589,[ 9 67] ; [ 58 344],[10.65271967 65.34728033] ; [ 56.34728033 345.65271967],0
p6,1,0.567566,0.326772,[22 57] ; [137 304],[24.15576923 54.84423077] ; [134.84423077 306.15576923],0
v4,1,0.616466,0.250866,[78  3] ; [433  12],[78.69011407  2.30988593] ; [432.30988593  12.69011407],0
p12,1,0.651486,0.204032,[ 5 76] ; [ 22 421],[ 4.17366412 76.82633588] ; [ 22.82633588 420.17366412],0
b4,1,0.661696,0.19147,[45 36] ; [260 187],[46.78977273 34.21022727] ; [258.21022727 188.78977273],0
p3,1,0.673922,0.177049,[35 46] ; [204 242],[36.73434535 44.26565465] ; [202.26565465 243.73434535],0
p7,1,0.692512,0.156379,[47 33] ; [267 170],[48.58800774 31.41199226] ; [265.41199226 171.58800774],0
p5,1,0.69532,0.153386,[ 5 75] ; [ 23 421],[ 4.27480916 75.72519084] ; [ 23.72519084 420.27480916],0
p11,1,0.823787,0.049585,[64 17] ; [358  89],[64.73863636 16.26136364] ; [357.26136364  89.73863636],0
p10,1,0.860361,0.030946,[61 19] ; [341 101],[61.6091954 18.3908046] ; [340.3908046 101.6091954],0
p1,1,0.963697,0.002072,[ 5 76] ; [ 28 416],[ 5.09142857 75.90857143] ; [ 27.90857143 416.09142857],0
s4,1,0.989444,0.000175,[ 9 72] ; [ 49 394],[ 8.96564885 72.03435115] ; [ 49.03435115 393.96564885],0
