Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.980931,[ 39 101] ; [199  81],[79.33333333 60.66666667] ; [158.66666667 121.33333333],1
u1,1,0.017603,5.635268,[ 20 120] ; [ 68 212],[ 29.33333333 110.66666667] ; [ 58.66666667 221.33333333],0
r4,1,0.017696,5.625974,[122  18] ; [263  17],[128.33333333  11.66666667] ; [256.66666667  23.33333333],0
d5,1,0.021436,5.291008,[113  27] ; [249  31],[120.66666667  19.33333333] ; [241.33333333  38.66666667],0
s5,1,0.038395,4.28743,[39 93] ; [108 161],[48.38902743 83.61097257] ; [ 98.61097257 170.38902743],0
s2,1,0.046955,3.947009,[64 75] ; [155 120],[73.52898551 65.47101449] ; [145.47101449 129.52898551],0
s8,1,0.053104,3.740659,[59 81] ; [144 132],[68.31730769 71.68269231] ; [134.68269231 141.31730769],0
p9,1,0.063418,3.445663,[117  20] ; [254  24],[122.4746988  14.5253012] ; [248.5253012  29.4746988],0
n1,1,0.084786,2.970679,[ 8 25] ; [19 25],[11.57142857 21.42857143] ; [15.42857143 28.57142857],0
n6,1,0.093302,2.816462,[115  23] ; [247  30],[120.37590361  17.62409639] ; [241.62409639  35.37590361],0
u3,1,0.10064,2.695376,[17 21] ; [37 23],[20.93877551 17.06122449] ; [33.06122449 26.93877551],0
v3,1,0.118058,2.442903,[71 66] ; [163 109],[78.38141809 58.61858191] ; [155.61858191 116.38141809],0
a4,1,0.119782,2.420166,[57 83] ; [136 143],[64.48687351 75.51312649] ; [128.51312649 150.48687351],0
p1,1,0.136516,2.216794,[  8 132] ; [ 28 251],[ 12.02863962 127.97136038] ; [ 23.97136038 255.02863962],0
a7,1,0.137685,2.20364,[100  39] ; [219  60],[106.07894737  32.92105263] ; [212.92105263  66.07894737],0
u4,1,0.152828,2.043796,[  1 139] ; [  8 272],[  3. 137.] ; [  6. 274.],0
p11,1,0.155,2.022342,[113  27] ; [241  39],[118.  22.] ; [236.  44.],0
r1,1,0.155837,2.014162,[114  26] ; [241  37],[118.89952153  21.10047847] ; [236.10047847  41.89952153],0
r2,1,0.207193,1.590931,[132   4] ; [261  16],[129.41404358   6.58595642] ; [263.58595642  13.41404358],0
a3,1,0.235651,1.406424,[102  37] ; [220  60],[106.82100239  32.17899761] ; [215.17899761  64.82100239],0
s3,1,0.303783,1.057512,[72 66] ; [157 116],[76.89051095 61.10948905] ; [152.10948905 120.89051095],0
b4,1,0.32364,0.974178,[89 51] ; [164 116],[84.33333333 55.66666667] ; [168.66666667 111.33333333],0
a1,1,0.342178,0.902256,[  5 135] ; [ 16 264],[  7. 133.] ; [ 14. 266.],0
a6,1,0.420455,0.649043,[95 44] ; [202  78],[98.5274463 40.4725537] ; [198.4725537  81.5274463],0
b1,1,0.512977,0.427989,[45 95] ; [ 99 181],[48. 92.] ; [ 96. 184.],0
u2,1,0.525648,0.402797,[18 18] ; [34 26],[19.5 16.5] ; [32.5 27.5],0
s4,1,0.585467,0.297479,[ 16 124] ; [ 37 241],[ 17.75119617 122.24880383] ; [ 35.24880383 242.75119617],0
n2,1,0.59687,0.279743,[26  8] ; [35  8],[26.93506494  7.06493506] ; [34.06493506  8.93506494],0
s1,1,0.636315,0.223594,[  2 134] ; [  6 273],[  2.62168675 133.37831325] ; [  5.37831325 273.62168675],0
a8,1,0.640091,0.218624,[ 21 106] ; [ 36 209],[ 19.45967742 107.54032258] ; [ 37.54032258 207.45967742],0
v4,1,0.731388,0.117841,[133   5] ; [265  12],[132.34698795   5.65301205] ; [265.65301205  11.34698795],0
b2,1,0.755768,0.096747,[32 47] ; [ 70 112],[30.87356322 48.12643678] ; [ 71.12643678 110.87356322],0
b3,1,0.755768,0.096747,[32 47] ; [ 70 112],[30.87356322 48.12643678] ; [ 71.12643678 110.87356322],0
d4,1,0.819628,0.051995,[119  20] ; [242  38],[119.75894988  19.24105012] ; [241.24105012  38.75894988],0
r3,1,0.841678,0.039899,[134   3] ; [272   7],[133.70673077   3.29326923] ; [272.29326923   6.70673077],0
b5,1,0.888196,0.019765,[84 56] ; [166 114],[83.33333333 56.66666667] ; [166.66666667 113.33333333],0
n3,1,0.90438,0.014431,[29  6] ; [36  8],[28.79746835  6.20253165] ; [36.20253165  7.79746835],0
