Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,86.333131,[ 36 121] ; [201  91],[82.87082405 74.12917595] ; [154.12917595 137.87082405],1
v1,1,0.040536,4.195321,[78 74] ; [174 109],[88.05517241 63.94482759] ; [163.94482759 119.05517241],0
d2,1,0.050923,3.810814,[72 84] ; [163 129],[81.83035714 74.16964286] ; [153.16964286 138.83035714],0
p10,1,0.055263,3.67412,[126  29] ; [256  35],[132.75784753  22.24215247] ; [249.24215247  41.75784753],0
u4,1,0.05571,3.660712,[  2 155] ; [ 14 279],[  5.58222222 151.41777778] ; [ 10.41777778 282.58222222],0
p11,1,0.06575,3.386068,[114  43] ; [235  58],[121.76222222  35.23777778] ; [227.23777778  65.76222222],0
s5,1,0.117178,2.454637,[64 85] ; [142 137],[71.71495327 77.28504673] ; [134.28504673 144.71495327],0
u1,1,0.118406,2.438279,[ 28 129] ; [ 71 222],[ 34.54 122.46] ; [ 64.46 228.54],0
a7,1,0.164031,1.936662,[108  48] ; [220  72],[114.21428571  41.78571429] ; [213.78571429  78.21428571],0
r1,1,0.167297,1.907,[124  33] ; [245  46],[129.31473214  27.68526786] ; [239.68526786  51.31473214],0
p1,1,0.177533,1.818157,[ 11 145] ; [ 32 259],[ 15.00671141 140.99328859] ; [ 27.99328859 263.00671141],0
r2,1,0.179199,1.804252,[154   2] ; [281  10],[151.81208054   4.18791946] ; [283.18791946   7.81208054],0
a8,1,0.196007,1.671879,[ 27 117] ; [ 38 235],[ 22.44604317 121.55395683] ; [ 42.55395683 230.44604317],0
a6,1,0.208948,1.578697,[95 60] ; [197  96],[101.02678571  53.97321429] ; [190.97321429 102.02678571],0
u2,1,0.222243,1.489832,[26 23] ; [40 22],[29.13513514 19.86486486] ; [36.86486486 25.13513514],0
a1,1,0.256912,1.285319,[  7 150] ; [ 21 272],[  9.76888889 147.23111111] ; [ 18.23111111 274.76888889],0
b1,1,0.267884,1.227548,[58 99] ; [124 169],[63.49777778 93.50222222] ; [118.50222222 174.49777778],0
b5,1,0.305035,1.052052,[101  56] ; [174 119],[95.94444444 61.05555556] ; [179.05555556 113.94444444],0
r4,1,0.360966,0.83453,[145  12] ; [277  16],[147.23111111   9.76888889] ; [274.76888889  18.23111111],0
s4,1,0.361074,0.834153,[ 42 113] ; [ 67 222],[ 38.0518018 116.9481982] ; [ 70.9481982 218.0518018],0
v3,1,0.383739,0.75869,[60 91] ; [123 156],[64.2627907 86.7372093] ; [118.7372093 160.2627907],0
n3,1,0.389328,0.74104,[30 14] ; [44 14],[31.92156863 12.07843137] ; [42.07843137 15.92156863],0
u3,1,0.485667,0.486112,[33 17] ; [44 17],[34.68468468 15.31531532] ; [42.31531532 18.68468468],0
n1,1,0.503228,0.448122,[16 27] ; [25 32],[17.63 25.37] ; [23.37 33.63],0
s3,1,0.505491,0.443389,[133  22] ; [257  35],[135.23489933  19.76510067] ; [254.76510067  37.23489933],0
r3,1,0.668485,0.183379,[150   6] ; [283   9],[150.77678571   5.22321429] ; [282.22321429   9.77678571],0
b4,1,0.731862,0.117409,[89 68] ; [171 122],[90.71111111 66.28888889] ; [169.28888889 123.71111111],0
b2,1,0.736784,0.112973,[34 57] ; [ 73 112],[35.27898551 55.72101449] ; [ 71.72101449 113.27898551],0
b3,1,0.736784,0.112973,[34 57] ; [ 73 112],[35.27898551 55.72101449] ; [ 71.72101449 113.27898551],0
v2,1,0.741455,0.108852,[86 60] ; [162 121],[84.4009324 61.5990676] ; [163.5990676 119.4009324],0
s1,1,0.747752,0.10343,[  8 147] ; [ 13 277],[  7.31460674 147.68539326] ; [ 13.68539326 276.31460674],0
n2,1,0.794871,0.067595,[35  8] ; [46 12],[34.48514851  8.51485149] ; [46.51485149 11.48514851],0
