Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,33.423833,[43  1] ; [15 23],[31.12195122 12.87804878] ; [26.87804878 11.12195122],1
d4,1,0.0,32.338751,[43  1] ; [16 23],[31.27710843 12.72289157] ; [27.72289157 11.27710843],1
d2,1,1.1e-05,19.362442,[29 15] ; [ 7 32],[19.08433735 24.91566265] ; [16.91566265 22.08433735],1
a5,1,1.5e-05,18.695119,[38  6] ; [16 23],[28.62650602 15.37349398] ; [25.37349398 13.62650602],1
d3,1,4.1e-05,16.816953,[38  6] ; [16 21],[29.33333333 14.66666667] ; [24.66666667 12.33333333],1
p9,1,0.002241,9.340902,[41  3] ; [26 13],[35.51807229  8.48192771] ; [31.48192771  7.51807229],0
n6,1,0.004651,8.010217,[41  3] ; [27 12],[36.04819277  7.95180723] ; [31.95180723  7.04819277],0
r1,1,0.005501,7.70699,[37  7] ; [22 17],[31.27710843 12.72289157] ; [27.72289157 11.27710843],0
n4,1,0.007926,7.050037,[39  5] ; [25 14],[33.92771084 10.07228916] ; [30.07228916  8.92771084],0
a4,1,0.00866,6.891654,[25 19] ; [11 28],[19.08433735 24.91566265] ; [16.91566265 22.08433735],0
n5,1,0.010722,6.510829,[37  7] ; [23 16],[31.80722892 12.19277108] ; [28.19277108 10.80722892],0
a2,1,0.017361,5.659504,[14 30] ; [ 4 35],[ 9.54216867 34.45783133] ; [ 8.45783133 30.54216867],0
u1,1,0.020681,5.353517,[12 32] ; [ 3 36],[ 7.95180723 36.04819277] ; [ 7.04819277 31.95180723],0
v1,1,0.039405,4.243332,[28 16] ; [16 23],[23.3253012 20.6746988] ; [20.6746988 18.3253012],0
a3,1,0.048374,3.896958,[34  9] ; [23 16],[29.8902439 13.1097561] ; [27.1097561 11.8902439],0
n1,1,0.097961,2.738426,[2 7] ; [7 5],[3.85714286 5.14285714] ; [5.14285714 6.85714286],0
p7,1,0.115894,2.471948,[32 12] ; [33  5],[34.87804878  9.12195122] ; [30.12195122  7.87804878],0
b1,1,0.116384,2.465318,[14 30] ; [19 20],[17.4939759 26.5060241] ; [15.5060241 23.4939759],0
p10,1,0.116678,2.461351,[35  9] ; [25 14],[31.80722892 12.19277108] ; [28.19277108 10.80722892],0
s4,1,0.120013,2.417156,[ 3 41] ; [ 7 32],[ 5.30120482 38.69879518] ; [ 4.69879518 34.30120482],0
s8,1,0.127174,2.326672,[17 27] ; [ 9 30],[13.78313253 30.21686747] ; [12.21686747 26.78313253],0
a7,1,0.154913,2.023197,[37  7] ; [27 11],[34.34146341  9.65853659] ; [29.65853659  8.34146341],0
