Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000143,14.459362,[ 4 11] ; [31  7],[9.90566038 5.09433962] ; [25.09433962 12.90566038],1
r2,1,0.008948,6.833261,[11  4] ; [35  1],[13.52941176  1.47058824] ; [32.47058824  3.52941176],0
p4,1,0.049424,3.860909,[10  5] ; [14 24],[6.79245283 8.20754717] ; [17.20754717 20.79245283],0
s4,1,0.066271,3.373045,[ 2 13] ; [15 23],[ 4.81132075 10.18867925] ; [12.18867925 25.81132075],0
s6,1,0.100018,2.705253,[9 6] ; [31  7],[11.32075472  3.67924528] ; [28.67924528  9.32075472],0
d4,1,0.100394,2.699271,[10  5] ; [32  5],[12.11538462  2.88461538] ; [29.88461538  7.11538462],0
r3,1,0.105801,2.615848,[12  3] ; [35  2],[13.55769231  1.44230769] ; [33.44230769  3.55769231],0
b4,1,0.107128,2.596091,[ 5 10] ; [22 16],[7.64150943 7.35849057] ; [19.35849057 18.64150943],0
a6,1,0.115916,2.471657,[13  2] ; [24 13],[10.67307692  4.32692308] ; [26.32692308 10.67307692],0
b1,1,0.122605,2.38372,[11  4] ; [19 19],[8.49056604 6.50943396] ; [21.50943396 16.49056604],0
u1,1,0.128827,2.306585,[ 2 13] ; [ 1 37],[ 0.8490566 14.1509434] ; [ 2.1509434 35.8490566],0
p2,1,0.174724,1.841938,[13  2] ; [26 12],[11.03773585  3.96226415] ; [27.96226415 10.03773585],0
b5,1,0.176271,1.828789,[6 9] ; [23 15],[8.20754717 6.79245283] ; [20.79245283 17.20754717],0
a2,1,0.238042,1.392154,[ 4 11] ; [ 5 33],[ 2.54716981 12.45283019] ; [ 6.45283019 31.54716981],0
d2,1,0.2448,1.352741,[7 8] ; [11 26],[5.19230769 9.80769231] ; [12.80769231 24.19230769],0
s5,1,0.279763,1.168243,[ 4 11] ; [15 20],[5.7 9.3] ; [13.3 21.7],0
v1,1,0.313732,1.014898,[10  5] ; [19 18],[8.36538462 6.63461538] ; [20.63461538 16.36538462],0
v4,1,0.346517,0.88617,[13  2] ; [34  2],[13.82352941  1.17647059] ; [33.17647059  2.82352941],0
v3,1,0.368688,0.808081,[ 5 10] ; [ 7 26],[ 3.75 11.25] ; [ 8.25 24.75],0
p9,1,0.379283,0.773025,[13  2] ; [28  9],[11.82692308  3.17307692] ; [29.17307692  7.82692308],0
a7,1,0.381136,0.767033,[11  4] ; [23 15],[9.62264151 5.37735849] ; [24.37735849 13.62264151],0
d1,1,0.40731,0.68664,[6 9] ; [20 18],[7.35849057 7.64150943] ; [18.64150943 19.35849057],0
v2,1,0.413686,0.668182,[9 5] ; [18 17],[7.71428571 6.28571429] ; [19.28571429 15.71428571],0
n3,1,0.416793,0.659341,[4 1] ; [9 6],[3.25 1.75] ; [9.75 5.25],0
n4,1,0.459461,0.547207,[7 8] ; [22 16],[8.20754717 6.79245283] ; [20.79245283 17.20754717],0
p10,1,0.473604,0.513554,[12  3] ; [26 11],[10.96153846  4.03846154] ; [27.03846154  9.96153846],0
u3,1,0.496329,0.462778,[4 1] ; [11  1],[4.41176471 0.58823529] ; [10.58823529  1.41176471],0
r4,1,0.505705,0.442944,[12  3] ; [27 11],[11.03773585  3.96226415] ; [27.96226415 10.03773585],0
p7,1,0.528733,0.396825,[8 7] ; [22 13],[9. 6.] ; [21. 14.],0
u2,1,0.540818,0.374026,[4 1] ; [10  1],[4.375 0.625] ; [9.625 1.375],0
p3,1,0.556434,0.345917,[ 5 10] ; [16 22],[5.94339623 9.05660377] ; [15.05660377 22.94339623],0
s8,1,0.572251,0.31893,[7 8] ; [21 17],[7.9245283 7.0754717] ; [20.0754717 17.9245283],0
p8,1,0.607083,0.264444,[7 8] ; [14 22],[6.17647059 8.82352941] ; [14.82352941 21.17647059],0
a4,1,0.609432,0.261003,[ 5 10] ; [10 28],[ 4.24528302 10.75471698] ; [10.75471698 27.24528302],0
p6,1,0.649286,0.206801,[ 5 10] ; [10 27],[ 4.32692308 10.67307692] ; [10.67307692 26.32692308],0
a8,1,0.662438,0.190575,[ 2 11] ; [ 4 33],[ 1.56 11.44] ; [ 4.44 32.56],0
a5,1,0.677828,0.172581,[10  5] ; [23 15],[9.33962264 5.66037736] ; [23.66037736 14.33962264],0
p11,1,0.69217,0.156746,[9 6] ; [25 13],[9.62264151 5.37735849] ; [24.37735849 13.62264151],0
n1,1,0.700668,0.147778,[3 2] ; [7 7],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
d3,1,0.798662,0.065065,[10  5] ; [26 11],[10.38461538  4.61538462] ; [25.61538462 11.38461538],0
p5,1,0.859726,0.031231,[ 1 14] ; [ 3 34],[ 1.15384615 13.84615385] ; [ 2.84615385 34.15384615],0
d5,1,0.896787,0.016827,[12  3] ; [29  8],[11.82692308  3.17307692] ; [29.17307692  7.82692308],0
a3,1,0.901901,0.015193,[10  5] ; [26 12],[10.18867925  4.81132075] ; [25.81132075 12.18867925],0
r1,1,0.901901,0.015193,[10  5] ; [26 12],[10.18867925  4.81132075] ; [25.81132075 12.18867925],0
n5,1,0.903647,0.014654,[6 8] ; [17 21],[6.19230769 7.80769231] ; [16.80769231 21.19230769],0
b3,1,1.0,0.0,[2 4] ; [ 9 18],[2. 4.] ; [ 9. 18.],0
b2,1,1.0,0.0,[2 4] ; [ 9 18],[2. 4.] ; [ 9. 18.],0
