Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.005919,7.574879,[ 8 15] ; [8 1],[11.5 11.5] ; [4.5 4.5],0
p5,1,0.025806,4.968944,[ 1 22] ; [3 6],[ 2.875 20.125] ; [1.125 7.875],0
d1,1,0.033016,4.544928,[ 6 17] ; [6 3],[ 8.625 14.375] ; [3.375 5.625],0
a5,1,0.083053,3.00412,[13 10] ; [8 1],[15.09375  7.90625] ; [5.90625 3.09375],0
p10,1,0.123828,2.36822,[ 8 14] ; [6 3],[ 9.93548387 12.06451613] ; [4.06451613 4.93548387],0
d5,1,0.124178,2.363812,[14  9] ; [8 1],[15.8125  7.1875] ; [6.1875 2.8125],0
n2,1,0.184708,1.759334,[7 4] ; [1 3],[5.86666667 5.13333333] ; [2.13333333 1.86666667],0
a6,1,0.186923,1.741707,[ 7 16] ; [5 4],[ 8.625 14.375] ; [3.375 5.625],0
p3,1,0.199,1.6497,[ 5 18] ; [4 5],[ 6.46875 16.53125] ; [2.53125 6.46875],0
p11,1,0.238185,1.391304,[10 13] ; [6 3],[11.5 11.5] ; [4.5 4.5],0
p6,1,0.326687,0.961988,[ 4 19] ; [3 6],[ 5.03125 17.96875] ; [1.96875 7.03125],0
n5,1,0.336929,0.92208,[11 12] ; [6 3],[12.21875 10.78125] ; [4.78125 4.21875],0
s7,1,0.337419,0.920215,[ 5 14] ; [4 5],[ 6.10714286 12.89285714] ; [2.89285714 6.10714286],0
s6,1,0.353755,0.859941,[10 13] ; [5 3],[11.12903226 11.87096774] ; [3.87096774 4.12903226],0
a8,1,0.377209,0.779778,[ 2 18] ; [2 7],[ 2.75862069 17.24137931] ; [1.24137931 7.75862069],0
n6,1,0.397332,0.716387,[11 11] ; [6 3],[12.06451613  9.93548387] ; [4.93548387 4.06451613],0
d3,1,0.399727,0.709148,[ 9 14] ; [5 4],[10.0625 12.9375] ; [3.9375 5.0625],0
u3,1,0.424954,0.636574,[2 7] ; [1 1],[2.45454545 6.54545455] ; [0.54545455 1.45454545],0
a3,1,0.444549,0.584512,[14  8] ; [7 2],[14.90322581  7.09677419] ; [6.09677419 2.90322581],0
p8,1,0.453129,0.562812,[ 7 16] ; [4 5],[ 7.90625 15.09375] ; [3.09375 5.90625],0
s3,1,0.456996,0.553243,[ 9 13] ; [5 4],[ 9.93548387 12.06451613] ; [4.06451613 4.93548387],0
p2,1,0.457459,0.552105,[12 11] ; [6 3],[12.9375 10.0625] ; [5.0625 3.9375],0
b1,1,0.457459,0.552105,[12 11] ; [6 3],[12.9375 10.0625] ; [5.0625 3.9375],0
p1,1,0.477315,0.504992,[ 1 22] ; [1 8],[ 1.4375 21.5625] ; [0.5625 8.4375],0
v3,1,0.488593,0.479623,[ 5 18] ; [1 8],[ 4.3125 18.6875] ; [1.6875 7.3125],0
n4,1,0.490691,0.475011,[15  8] ; [7 2],[15.8125  7.1875] ; [6.1875 2.8125],0
s8,1,0.495868,0.463768,[ 5 18] ; [3 6],[ 5.75 17.25] ; [2.25 6.75],0
b3,1,0.512091,0.429792,[4 9] ; [4 5],[4.72727273 8.27272727] ; [3.27272727 5.72727273],0
b2,1,0.512091,0.429792,[4 9] ; [4 5],[4.72727273 8.27272727] ; [3.27272727 5.72727273],0
n3,1,0.514828,0.424242,[6 5] ; [1 2],[5.5 5.5] ; [1.5 1.5],0
s2,1,0.593148,0.285456,[ 7 15] ; [2 7],[ 6.38709677 15.61290323] ; [2.61290323 6.38709677],0
b4,1,0.59933,0.276008,[13 10] ; [6 3],[13.65625  9.34375] ; [5.34375 3.65625],0
a4,1,0.59933,0.276008,[10 13] ; [3 6],[ 9.34375 13.65625] ; [3.65625 5.34375],0
p9,1,0.609473,0.260943,[10 12] ; [5 4],[10.64516129 11.35483871] ; [4.35483871 4.64516129],0
p4,1,0.61174,0.257649,[ 8 15] ; [4 5],[ 8.625 14.375] ; [3.375 5.625],0
p7,1,0.61174,0.257649,[ 8 15] ; [4 5],[ 8.625 14.375] ; [3.375 5.625],0
n1,1,0.633553,0.227273,[4 7] ; [2 2],[4.4 6.6] ; [1.6 2.4],0
r4,1,0.694188,0.154589,[12 11] ; [4 5],[11.5 11.5] ; [4.5 4.5],0
v1,1,0.760705,0.092754,[ 9 14] ; [3 6],[ 8.625 14.375] ; [3.375 5.625],0
b5,1,0.78317,0.07573,[ 9 14] ; [4 5],[ 9.34375 13.65625] ; [3.65625 5.34375],0
r3,1,0.820422,0.05153,[17  6] ; [7 2],[17.25  5.75] ; [6.75 2.25],0
a1,1,0.83307,0.044422,[ 2 21] ; [1 8],[ 2.15625 20.84375] ; [0.84375 8.15625],0
a7,1,0.86316,0.029705,[12 11] ; [5 4],[12.21875 10.78125] ; [4.78125 4.21875],0
v2,1,0.86316,0.029705,[11 12] ; [4 5],[10.78125 12.21875] ; [4.21875 4.78125],0
s4,1,0.881863,0.022084,[ 3 20] ; [1 8],[ 2.875 20.125] ; [1.125 7.875],0
r2,1,0.93814,0.006023,[15  8] ; [6 3],[15.09375  7.90625] ; [5.90625 3.09375],0
