Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-05,17.422365,[48 54] ; [27  3],[57.95454545 44.04545455] ; [17.04545455 12.95454545],1
v4,1,0.577257,0.31069,[90 14] ; [28  3],[90.9037037 13.0962963] ; [27.0962963  3.9037037],0
s1,1,0.588165,0.293219,[  6 100] ; [ 1 30],[  5.41605839 100.58394161] ; [ 1.58394161 29.41605839],0
s6,1,0.599312,0.276036,[49 57] ; [15 14],[50.25185185 55.74814815] ; [13.74814815 15.25185185],0
s3,1,0.613927,0.254496,[46 59] ; [12 19],[44.77941176 60.22058824] ; [13.22058824 17.77941176],0
v2,1,0.66627,0.185996,[38 63] ; [13 18],[39.02272727 61.97727273] ; [11.97727273 19.02272727],0
n6,1,0.677198,0.173297,[68 38] ; [18 12],[67.02941176 38.97058824] ; [18.97058824 11.02941176],0
n3,1,0.701307,0.147115,[27 12] ; [9 3],[27.52941176 11.47058824] ; [8.47058824 3.52941176],0
a2,1,0.721188,0.127357,[  5 101] ; [ 1 30],[  4.64233577 101.35766423] ; [ 1.35766423 29.64233577],0
r2,1,0.80079,0.063668,[86 19] ; [26  5],[86.47058824 18.52941176] ; [25.52941176  5.47058824],0
n5,1,0.851858,0.034875,[44 61] ; [12 18],[43.55555556 61.44444444] ; [12.44444444 17.55555556],0
d4,1,0.885125,0.020873,[60 46] ; [18 13],[60.35036496 45.64963504] ; [17.64963504 13.35036496],0
s5,1,0.88814,0.019785,[23 82] ; [ 6 23],[22.7238806 82.2761194] ; [ 6.2761194 22.7238806],0
n2,1,0.890766,0.018861,[30  9] ; [9 3],[29.82352941  9.17647059] ; [9.17647059 2.82352941],0
a6,1,0.904967,0.014254,[56 50] ; [16 15],[55.7080292 50.2919708] ; [16.2919708 14.7080292],0
u1,1,0.908379,0.013244,[  3 103] ; [ 1 30],[  3.09489051 102.90510949] ; [ 0.90510949 30.09489051],0
d5,1,0.927297,0.008326,[52 54] ; [15 15],[52.22058824 53.77941176] ; [14.77941176 15.22058824],0
r4,1,0.93682,0.006283,[76 30] ; [22  9],[75.82481752 30.17518248] ; [22.17518248  8.82481752],0
u3,1,0.942978,0.005116,[26 25] ; [9 9],[25.86956522 25.13043478] ; [9.13043478 8.86956522],0
s8,1,0.978002,0.00076,[28 78] ; [ 8 22],[28.05882353 77.94117647] ; [ 7.94117647 22.05882353],0
d2,1,0.990283,0.000148,[17 89] ; [ 5 26],[17.02189781 88.97810219] ; [ 4.97810219 26.02189781],0
p10,1,0.99242,9e-05,[67 37] ; [20 11],[67.02222222 36.97777778] ; [19.97777778 11.02222222],0
