Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,115.563936,[ 44 118] ; [125  16],[90.35643564 71.64356436] ; [78.64356436 62.35643564],1
s6,1,0.0,64.790574,[68 90] ; [123  17],[101.26845638  56.73154362] ; [89.73154362 50.26845638],1
s7,1,0.0,62.515594,[ 39 118] ; [96 39],[72.58561644 84.41438356] ; [62.41438356 72.58561644],1
s8,1,0.0,41.692557,[ 36 126] ; [83 59],[63.41447368 98.58552632] ; [55.58552632 86.41447368],1
s5,1,0.0,29.612872,[ 27 133] ; [63 74],[ 48.48484848 111.51515152] ; [41.51515152 95.48484848],1
p4,1,9e-06,19.641404,[72 90] ; [99 43],[91.125 70.875] ; [79.875 62.125],1
p10,1,2.4e-05,17.817305,[104  57] ; [121  20],[119.95033113  41.04966887] ; [105.04966887  35.95033113],1
r1,1,4.3e-05,16.747495,[100  62] ; [117  24],[116.01980198  45.98019802] ; [100.98019802  40.01980198],1
r4,1,4.9e-05,16.505071,[120  43] ; [130  12],[133.60655738  29.39344262] ; [116.39344262  25.60655738],1
s4,1,6.7e-05,15.887667,[ 19 142] ; [42 96],[ 32.84615385 128.15384615] ; [ 28.15384615 109.84615385],1
v4,1,0.000339,12.840779,[137  26] ; [137   5],[146.43278689  16.56721311] ; [127.56721311  14.43278689],1
p6,1,0.000344,12.814892,[ 40 121] ; [63 79],[ 54.72937294 106.27062706] ; [48.27062706 93.72937294],1
p2,1,0.000384,12.608346,[112  49] ; [123  19],[124.8679868  36.1320132] ; [110.1320132  31.8679868],1
r3,1,0.000689,11.517585,[130  32] ; [132   9],[140.07920792  21.92079208] ; [121.92079208  19.07920792],1
p3,1,0.000737,11.392966,[ 55 107] ; [75 66],[69.5049505 92.4950495] ; [60.4950495 80.5049505],1
p9,1,0.002584,9.080074,[115  44] ; [122  19],[125.61  33.39] ; [111.39  29.61],0
p7,1,0.002759,8.960534,[76 84] ; [90 49],[88.82943144 71.17056856] ; [77.17056856 61.82943144],0
u3,1,0.004304,8.150698,[26 41] ; [24 11],[32.84313725 34.15686275] ; [17.15686275 17.84313725],0
a3,1,0.004559,8.046747,[96 64] ; [107  35],[107.54966887  52.45033113] ; [95.45033113 46.54966887],0
p11,1,0.004858,7.931723,[106  57] ; [113  29],[117.03934426  45.96065574] ; [101.96065574  40.03934426],0
r2,1,0.005488,7.711091,[142  20] ; [136   5],[148.63366337  13.36633663] ; [129.36633663  11.63366337],0
d4,1,0.006637,7.368655,[109  54] ; [113  27],[119.42574257  43.57425743] ; [102.57425743  37.42574257],0
d3,1,0.007838,7.070115,[86 76] ; [96 45],[97.30693069 64.69306931] ; [84.69306931 56.30693069],0
d1,1,0.009023,6.818223,[72 91] ; [84 58],[83.3704918 79.6295082] ; [72.6295082 69.3704918],0
n6,1,0.009582,6.711011,[133  29] ; [130  11],[140.61386139  21.38613861] ; [122.38613861  18.61386139],0
u2,1,0.030391,4.687019,[27 40] ; [22 13],[32.18627451 34.81372549] ; [16.81372549 18.18627451],0
s1,1,0.040466,4.198235,[  5 156] ; [ 12 128],[  9.09302326 151.90697674] ; [  7.90697674 132.09302326],0
a7,1,0.040705,4.18826,[94 69] ; [98 44],[102.60983607  60.39016393] ; [89.39016393 52.60983607],0
u1,1,0.051751,3.783812,[ 19 144] ; [ 28 114],[ 25.11803279 137.88196721] ; [ 21.88196721 120.11803279],0
d5,1,0.058566,3.577545,[115  48] ; [112  28],[122.11551155  40.88448845] ; [104.88448845  35.11551155],0
v1,1,0.071497,3.248314,[ 57 104] ; [63 75],[64.61538462 96.38461538] ; [55.38461538 82.61538462],0
a4,1,0.084995,2.966708,[62 98] ; [69 73],[69.40397351 90.59602649] ; [61.59602649 80.40397351],0
p5,1,0.091705,2.844188,[ 17 144] ; [ 24 115],[ 22.00333333 138.99666667] ; [ 18.99666667 120.00333333],0
n4,1,0.102745,2.662416,[135  28] ; [126  15],[139.94407895  23.05592105] ; [121.05592105  19.94407895],0
a2,1,0.107753,2.586875,[ 29 134] ; [ 36 106],[ 34.73770492 128.26229508] ; [ 30.26229508 111.73770492],0
u4,1,0.130636,2.28493,[  1 162] ; [  4 138],[  2.67213115 160.32786885] ; [  2.32786885 139.67213115],0
p8,1,0.14643,2.109047,[70 90] ; [74 68],[76.29139073 83.70860927] ; [67.70860927 74.29139073],0
b1,1,0.180045,1.797251,[69 94] ; [71 71],[74.81967213 88.18032787] ; [65.18032787 76.81967213],0
p12,1,0.211703,1.559743,[  7 154] ; [ 11 131],[  9.56435644 151.43564356] ; [  8.43564356 133.56435644],0
n2,1,0.225539,1.468775,[34 19] ; [26  8],[36.55172414 16.44827586] ; [23.44827586 10.55172414],0
v3,1,0.249707,1.32494,[ 28 135] ; [ 31 107],[ 31.95016611 131.04983389] ; [ 27.04983389 110.95016611],0
