Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000102,15.092988,[38 12] ; [31 45],[27.38095238 22.61904762] ; [41.61904762 34.38095238],1
a8,1,0.000916,10.990779,[10 35] ; [ 2 68],[ 4.69565217 40.30434783] ; [ 7.30434783 62.69565217],1
p7,1,0.012955,6.175198,[30 16] ; [31 43],[23.38333333 22.61666667] ; [37.61666667 36.38333333],0
p9,1,0.02843,4.801778,[36 12] ; [41 33],[30.29508197 17.70491803] ; [46.70491803 27.29508197],0
a7,1,0.043873,4.061445,[40 10] ; [48 28],[34.92063492 15.07936508] ; [53.07936508 22.92063492],0
s6,1,0.067669,3.338675,[31 19] ; [34 41],[26. 24.] ; [39. 36.],0
p6,1,0.092346,2.832993,[13 34] ; [11 62],[ 9.4 37.6] ; [14.6 58.4],0
n3,1,0.109107,2.567111,[7 8] ; [18  7],[9.375 5.625] ; [15.625  9.375],0
a3,1,0.11205,2.525066,[37 12] ; [47 29],[32.928 16.072] ; [51.072 24.928],0
p10,1,0.126611,2.333575,[32 16] ; [39 35],[27.93442623 20.06557377] ; [43.06557377 30.93442623],0
p1,1,0.15291,2.042978,[ 1 49] ; [ 6 69],[ 2.8 47.2] ; [ 4.2 70.8],0
a6,1,0.179073,1.805297,[36 13] ; [47 29],[32.536 16.464] ; [50.464 25.536],0
n2,1,0.179627,1.800704,[13  3] ; [16 10],[11.04761905  4.95238095] ; [17.95238095  8.04761905],0
b4,1,0.184148,1.763828,[27 23] ; [50 26],[30.55555556 19.44444444] ; [46.44444444 29.55555556],0
p3,1,0.198035,1.656806,[15 35] ; [31 44],[18.4 31.6] ; [27.6 47.4],0
s7,1,0.215053,1.537077,[18 29] ; [18 48],[14.97345133 32.02654867] ; [21.02654867 44.97345133],0
v2,1,0.223123,1.48417,[26 20] ; [31 38],[22.8 23.2] ; [34.2 34.8],0
n1,1,0.261269,1.262019,[7 9] ; [ 7 19],[ 5.33333333 10.66666667] ; [ 8.66666667 17.33333333],0
v1,1,0.28928,1.122968,[25 24] ; [31 44],[22.12903226 26.87096774] ; [33.87096774 41.12903226],0
s3,1,0.294658,1.098214,[28 20] ; [37 39],[25.16129032 22.83870968] ; [39.83870968 36.16129032],0
s2,1,0.294739,1.097846,[22 27] ; [27 49],[19.208 29.792] ; [29.792 46.208],0
p8,1,0.311054,1.026194,[23 25] ; [29 46],[20.29268293 27.70731707] ; [31.70731707 43.29268293],0
