Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1e-06,24.875127,[32 43] ; [92 26],[48.1865285 26.8134715] ; [75.8134715 42.1865285],1
v3,1,2.1e-05,18.137357,[22 54] ; [70 46],[36.41666667 39.58333333] ; [55.58333333 60.41666667],1
a6,1,0.00445,8.090567,[40 36] ; [85 32],[49.22279793 26.77720207] ; [75.77720207 41.22279793],0
b4,1,0.007155,7.233553,[31 45] ; [72 47],[40.14358974 35.85641026] ; [62.85641026 56.14358974],0
s4,1,0.007777,7.084072,[26 49] ; [21 97],[18.2642487 56.7357513] ; [28.7357513 89.2642487],0
a7,1,0.025143,5.014002,[46 30] ; [90 29],[53.00512821 22.99487179] ; [82.99487179 36.00512821],0
u1,1,0.037449,4.329892,[14 62] ; [38 81],[20.26666667 55.73333333] ; [31.73333333 87.26666667],0
a3,1,0.038523,4.28178,[56 19] ; [102  16],[61.39896373 13.60103627] ; [96.60103627 21.39896373],0
n3,1,0.040255,4.207113,[11  9] ; [20  4],[14.09090909  5.90909091] ; [16.90909091  7.09090909],0
p3,1,0.04369,4.068495,[47 29] ; [89 29],[53.27835052 22.72164948] ; [82.72164948 35.27835052],0
p9,1,0.045696,3.99277,[67  9] ; [113   5],[70.51546392  5.48453608] ; [109.48453608   8.51546392],0
a5,1,0.054371,3.701279,[56 20] ; [101  18],[61.18974359 14.81025641] ; [95.81025641 23.18974359],0
b5,1,0.05534,3.671802,[38 38] ; [76 43],[44.43076923 31.56923077] ; [69.56923077 49.43076923],0
n5,1,0.076887,3.129514,[59 17] ; [103  15],[63.46391753 12.53608247] ; [98.53608247 19.46391753],0
r3,1,0.081125,3.042224,[70  6] ; [116   3],[72.49230769  3.50769231] ; [113.50769231   5.49230769],0
p12,1,0.096682,2.759443,[ 7 69] ; [21 97],[10.96907216 65.03092784] ; [ 17.03092784 100.96907216],0
d2,1,0.116144,2.468564,[39 37] ; [74 44],[44.26804124 31.73195876] ; [68.73195876 49.26804124],0
s8,1,0.124285,2.362474,[51 25] ; [91 27],[55.62886598 20.37113402] ; [86.37113402 31.62886598],0
s3,1,0.128348,2.31237,[59 16] ; [81 37],[54.40414508 20.59585492] ; [85.59585492 32.40414508],0
n6,1,0.149204,2.080367,[67  9] ; [110   7],[69.69948187  6.30051813] ; [107.30051813   9.69948187],0
n1,1,0.203596,1.616389,[13  7] ; [11 13],[10.90909091  9.09090909] ; [13.09090909 10.90909091],0
u2,1,0.236219,1.403017,[13  7] ; [14  3],[14.59459459  5.40540541] ; [12.40540541  4.59459459],0
p2,1,0.300756,1.07084,[70  6] ; [104  15],[67.81538462  8.18461538] ; [106.18461538  12.81538462],0
d5,1,0.308481,1.037167,[60 15] ; [101  17],[62.56476684 12.43523316] ; [98.43523316 19.56476684],0
n4,1,0.321662,0.982179,[64 12] ; [106  13],[66.25641026  9.74358974] ; [103.74358974  15.25641026],0
p7,1,0.331915,0.941413,[60 14] ; [101  16],[62.37696335 11.62303665] ; [98.62303665 18.37696335],0
p10,1,0.332813,0.937923,[64 12] ; [105  13],[66.20618557  9.79381443] ; [102.79381443  15.20618557],0
a8,1,0.348326,0.879547,[ 9 62] ; [19 87],[11.23163842 59.76836158] ; [16.76836158 89.23163842],0
