Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,59.119675,[225  36] ; [52 56],[195.92682927  65.07317073] ; [81.07317073 26.92682927],1
p10,1,0.0,29.129514,[227  31] ; [68 39],[208.52054795  49.47945205] ; [86.47945205 20.52054795],1
n6,1,0.0,27.705113,[234  26] ; [73 35],[216.90217391  43.09782609] ; [90.09782609 17.90217391],1
p4,1,7e-05,15.80904,[160 100] ; [42 66],[142.7173913 117.2826087] ; [59.2826087 48.7173913],1
p9,1,0.000935,10.952866,[231  28] ; [81 26],[220.78688525  38.21311475] ; [91.21311475 15.78688525],1
v1,1,0.001382,10.230101,[142 113] ; [39 66],[128.20833333 126.79166667] ; [52.79166667 52.20833333],0
a5,1,0.00236,9.246373,[194  67] ; [63 45],[181.7804878  79.2195122] ; [75.2195122 32.7804878],0
a2,1,0.003274,8.647949,[ 55 206] ; [ 9 99],[ 45.26829268 215.73170732] ; [18.73170732 89.26829268],0
s6,1,0.008658,6.89209,[129 126] ; [38 69],[117.63812155 137.36187845] ; [49.36187845 57.63812155],0
v3,1,0.00929,6.76612,[101 155] ; [26 78],[ 90.31111111 165.68888889] ; [36.68888889 67.31111111],0
u1,1,0.009737,6.682356,[ 40 221] ; [  6 102],[ 32.53658537 228.46341463] ; [13.46341463 94.53658537],0
p3,1,0.010251,6.590815,[132 128] ; [39 69],[120.81521739 139.18478261] ; [50.18478261 57.81521739],0
d2,1,0.013848,6.057451,[120 139] ; [35 73],[109.38692098 149.61307902] ; [45.61307902 62.38692098],0
a6,1,0.027641,4.850305,[192  69] ; [67 41],[183.19512195  77.80487805] ; [75.80487805 32.19512195],0
d5,1,0.080063,3.063617,[208  53] ; [77 31],[201.58536585  59.41463415] ; [83.41463415 24.58536585],0
p8,1,0.090578,2.864073,[144 109] ; [51 57],[136.66204986 116.33795014] ; [58.33795014 49.66204986],0
v4,1,0.117135,2.455219,[246  15] ; [95 11],[242.50953678  18.49046322] ; [98.49046322  7.50953678],0
p5,1,0.145321,2.12069,[ 33 228] ; [  8 100],[ 29. 232.] ; [12. 96.],0
r4,1,0.180607,1.792623,[233  28] ; [91 17],[229.17073171  31.82926829] ; [94.82926829 13.17073171],0
