Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.004944,7.899687,[28  7] ; [1 4],[25.375  9.625] ; [3.625 1.375],0
p1,1,0.016827,5.714286,[ 2 33] ; [2 3],[ 3.5 31.5] ; [0.5 4.5],0
s6,1,0.016827,5.714286,[30  5] ; [2 3],[28.  7.] ; [4. 1.],0
p2,1,0.021028,5.324456,[26 10] ; [1 4],[23.70731707 12.29268293] ; [3.29268293 1.70731707],0
r4,1,0.028265,4.811806,[30  6] ; [2 3],[28.09756098  7.90243902] ; [3.90243902 1.09756098],0
r3,1,0.046843,3.95102,[32  3] ; [3 2],[30.625  4.375] ; [4.375 0.625],0
p11,1,0.061957,3.484218,[23 13] ; [1 4],[21.07317073 14.92682927] ; [2.92682927 2.07317073],0
a1,1,0.093892,2.806339,[ 1 35] ; [1 4],[ 1.75609756 34.24390244] ; [0.24390244 4.75609756],0
n3,1,0.0994,2.715152,[9 2] ; [1 2],[7.85714286 3.14285714] ; [2.14285714 0.85714286],0
s7,1,0.103961,2.643697,[20 14] ; [1 4],[18.30769231 15.69230769] ; [2.69230769 2.30769231],0
p7,1,0.119769,2.420337,[20 15] ; [1 4],[18.375 16.625] ; [2.625 2.375],0
n4,1,0.210228,1.569859,[24 11] ; [2 3],[22.75 12.25] ; [3.25 1.75],0
s3,1,0.210228,1.569859,[24 11] ; [2 3],[22.75 12.25] ; [3.25 1.75],0
r2,1,0.245159,1.350682,[34  2] ; [4 1],[33.36585366  2.63414634] ; [4.63414634 0.36585366],0
b5,1,0.246042,1.345641,[24 12] ; [2 3],[22.82926829 13.17073171] ; [3.17073171 1.82926829],0
p9,1,0.259286,1.272563,[15 17] ; [1 4],[13.83783784 18.16216216] ; [2.16216216 2.83783784],0
v1,1,0.276588,1.183778,[16 19] ; [1 4],[14.875 20.125] ; [2.125 2.875],0
d2,1,0.276588,1.183778,[19 16] ; [4 1],[20.125 14.875] ; [2.875 2.125],0
n2,1,0.287495,1.131313,[10  1] ; [2 1],[9.42857143 1.57142857] ; [2.57142857 0.42857143],0
p3,1,0.35203,0.866125,[15 21] ; [1 4],[14.04878049 21.95121951] ; [1.95121951 3.04878049],0
r1,1,0.478105,0.503182,[27  9] ; [3 2],[26.34146341  9.65853659] ; [3.65853659 1.34146341],0
d1,1,0.513356,0.42722,[16 20] ; [3 2],[16.68292683 19.31707317] ; [2.31707317 2.68292683],0
n1,1,0.514828,0.424242,[5 6] ; [2 1],[5.5 5.5] ; [1.5 1.5],0
v2,1,0.549598,0.358038,[19 16] ; [2 3],[18.375 16.625] ; [2.625 2.375],0
b4,1,0.573541,0.316794,[26 10] ; [3 2],[25.46341463 10.53658537] ; [3.53658537 1.46341463],0
b1,1,0.592219,0.286892,[17 19] ; [3 2],[17.56097561 18.43902439] ; [2.43902439 2.56097561],0
a7,1,0.632585,0.228571,[17 18] ; [3 2],[17.5 17.5] ; [2.5 2.5],0
p4,1,0.675082,0.175714,[18 18] ; [2 3],[17.56097561 18.43902439] ; [2.43902439 2.56097561],0
a6,1,0.675082,0.175714,[18 18] ; [3 2],[18.43902439 17.56097561] ; [2.56097561 2.43902439],0
b2,1,0.691801,0.157143,[ 8 20] ; [1 4],[ 7.63636364 20.36363636] ; [1.36363636 3.63636364],0
b3,1,0.691801,0.157143,[ 8 20] ; [1 4],[ 7.63636364 20.36363636] ; [1.36363636 3.63636364],0
s4,1,0.713013,0.135286,[10 26] ; [1 4],[ 9.65853659 26.34146341] ; [1.34146341 3.65853659],0
d3,1,0.761534,0.092092,[19 17] ; [3 2],[19.31707317 16.68292683] ; [2.68292683 2.31707317],0
a4,1,0.761534,0.092092,[17 19] ; [2 3],[16.68292683 19.31707317] ; [2.31707317 2.68292683],0
a8,1,0.780826,0.077419,[ 8 23] ; [1 4],[ 7.75 23.25] ; [1.25 3.75],0
d5,1,0.807262,0.059516,[27  9] ; [4 1],[27.2195122  8.7804878] ; [3.7804878 1.2195122],0
p6,1,0.852745,0.034454,[ 6 30] ; [1 4],[ 6.14634146 29.85365854] ; [0.85365854 4.14634146],0
a5,1,0.865664,0.028618,[23 13] ; [3 2],[22.82926829 13.17073171] ; [3.17073171 1.82926829],0
a3,1,0.903778,0.014615,[20 15] ; [3 2],[20.125 14.875] ; [2.875 2.125],0
n5,1,1.0,0.0,[21 14] ; [3 2],[21. 14.] ; [3. 2.],0
