Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.381028,[24 45] ; [81 18],[43.125 25.875] ; [61.875 37.125],1
r3,1,0.000388,12.58839,[45 23] ; [87 11],[54.07228916 13.92771084] ; [77.92771084 20.07228916],1
r2,1,0.000428,12.406736,[47 19] ; [91  8],[55.2 10.8] ; [82.8 16.2],1
a7,1,0.001737,9.808165,[36 33] ; [74 24],[45.4491018 23.5508982] ; [64.5508982 33.4491018],0
v4,1,0.0019,9.643334,[46 23] ; [85 13],[54.1257485 14.8742515] ; [76.8742515 21.1257485],0
d4,1,0.003084,8.757024,[43 26] ; [81 17],[51.23353293 17.76646707] ; [72.76646707 25.23353293],0
d3,1,0.003257,8.657708,[31 38] ; [67 32],[40.25 28.75] ; [57.75 41.25],0
v2,1,0.005348,7.75789,[16 51] ; [43 52],[24.40123457 42.59876543] ; [34.59876543 60.40123457],0
a5,1,0.011262,6.423444,[34 35] ; [68 31],[41.89285714 27.10714286] ; [60.10714286 38.89285714],0
p2,1,0.012819,6.193932,[32 37] ; [65 34],[39.83928571 29.16071429] ; [57.16071429 41.83928571],0
p1,1,0.019101,5.492276,[11 58] ; [ 5 93],[ 6.61077844 62.38922156] ; [ 9.38922156 88.61077844],0
b2,1,0.020879,5.336858,[21 16] ; [19 39],[15.57894737 21.42105263] ; [24.42105263 33.57894737],0
b3,1,0.020879,5.336858,[21 16] ; [19 39],[15.57894737 21.42105263] ; [24.42105263 33.57894737],0
u3,1,0.027406,4.865056,[ 9 20] ; [20 14],[13.34920635 15.65079365] ; [15.65079365 18.34920635],0
a6,1,0.030138,4.701429,[36 33] ; [68 31],[42.71428571 26.28571429] ; [61.28571429 37.71428571],0
u2,1,0.041606,4.151151,[ 8 21] ; [18 16],[11.96825397 17.03174603] ; [14.03174603 19.96825397],0
a2,1,0.042495,4.115365,[ 6 63] ; [20 79],[10.67857143 58.32142857] ; [15.32142857 83.67857143],0
v1,1,0.047265,3.935926,[15 51] ; [37 62],[20.8 45.2] ; [31.2 67.8],0
p11,1,0.052403,3.762846,[35 34] ; [65 34],[41.07142857 27.92857143] ; [58.92857143 40.07142857],0
d5,1,0.084776,2.970875,[43 26] ; [74 25],[48.05357143 20.94642857] ; [68.94642857 30.05357143],0
s8,1,0.085625,2.954765,[ 5 64] ; [16 83],[ 8.625 60.375] ; [12.375 86.625],0
d1,1,0.1004,2.69918,[26 43] ; [50 49],[31.21428571 37.78571429] ; [44.78571429 54.21428571],0
a4,1,0.117734,2.447206,[24 44] ; [47 52],[28.91017964 39.08982036] ; [42.08982036 56.91017964],0
b4,1,0.137358,2.207315,[36 33] ; [63 36],[40.66071429 28.33928571] ; [58.33928571 40.66071429],0
p6,1,0.264482,1.245144,[ 9 58] ; [ 8 91],[ 6.86144578 60.13855422] ; [10.13855422 88.86144578],0
a3,1,0.271127,1.211036,[40 29] ; [65 33],[43.38323353 25.61676647] ; [61.61676647 36.38323353],0
p8,1,0.272014,1.206563,[12 57] ; [24 74],[14.8742515 54.1257485] ; [21.1257485 76.8742515],0
n2,1,0.324447,0.970934,[18  9] ; [19 16],[16.11290323 10.88709677] ; [20.88709677 14.11290323],0
n5,1,0.325907,0.965091,[46 23] ; [58 40],[42.97005988 26.02994012] ; [61.02994012 36.97005988],0
p9,1,0.340902,0.907037,[42 22] ; [57 41],[39.11111111 24.88888889] ; [59.88888889 38.11111111],0
a1,1,0.347398,0.88294,[ 6 63] ; [ 5 94],[ 4.51785714 64.48214286] ; [ 6.48214286 92.51785714],0
s1,1,0.353725,0.86005,[ 2 66] ; [ 6 93],[ 3.25748503 64.74251497] ; [ 4.74251497 94.25748503],0
v3,1,0.370475,0.802071,[14 55] ; [24 67],[16.3875 52.6125] ; [21.6125 69.3875],0
p10,1,0.37703,0.780364,[35 32] ; [58 40],[37.76363636 29.23636364] ; [55.23636364 42.76363636],0
p4,1,0.41514,0.664032,[15 54] ; [27 72],[17.25 51.75] ; [24.75 74.25],0
n4,1,0.472391,0.516377,[43 26] ; [67 32],[45.17857143 23.82142857] ; [64.82142857 34.17857143],0
s2,1,0.47694,0.505851,[ 8 61] ; [15 82],[ 9.56024096 59.43975904] ; [13.43975904 83.56024096],0
s3,1,0.503461,0.447634,[13 55] ; [23 75],[14.74698795 53.25301205] ; [21.25301205 76.74698795],0
a8,1,0.534732,0.385391,[ 6 60] ; [ 6 87],[ 4.98113208 61.01886792] ; [ 7.01886792 85.98113208],0
u1,1,0.596603,0.28015,[ 8 61] ; [ 9 90],[ 6.98214286 62.01785714] ; [10.01785714 88.98214286],0
b1,1,0.611673,0.257747,[32 37] ; [42 57],[30.39285714 38.60714286] ; [43.60714286 55.39285714],0
s4,1,0.644388,0.21305,[ 7 62] ; [ 8 91],[ 6.16071429 62.83928571] ; [ 8.83928571 90.16071429],0
s7,1,0.656207,0.198163,[10 57] ; [16 75],[11.02531646 55.97468354] ; [14.97468354 76.02531646],0
n3,1,0.670293,0.18126,[15 12] ; [16 16],[14.18644068 12.81355932] ; [16.81355932 15.18644068],0
s5,1,0.680527,0.169534,[ 5 60] ; [ 9 85],[ 5.72327044 59.27672956] ; [ 8.27672956 85.72327044],0
n6,1,0.691964,0.156967,[43 26] ; [64 34],[44.20958084 24.79041916] ; [62.79041916 35.20958084],0
n1,1,0.731047,0.118153,[ 9 17] ; [14 22],[ 9.64516129 16.35483871] ; [13.35483871 22.64516129],0
p12,1,0.786225,0.073558,[ 1 67] ; [ 2 96],[ 1.22891566 66.77108434] ; [ 1.77108434 96.22891566],0
p3,1,0.837665,0.041976,[13 55] ; [20 78],[13.51807229 54.48192771] ; [19.48192771 78.51807229],0
d2,1,0.843719,0.038864,[27 40] ; [41 57],[27.61212121 39.38787879] ; [40.38787879 57.61212121],0
b5,1,0.844051,0.038696,[38 31] ; [53 46],[37.375 31.625] ; [53.625 45.375],0
p5,1,0.951567,0.003689,[ 2 67] ; [ 3 95],[ 2.06586826 66.93413174] ; [ 2.93413174 95.06586826],0
