Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,33.592118,[ 96 138] ; [92 34],[122.2 111.8] ; [65.8 60.2],1
v1,1,0.000295,13.104495,[ 94 141] ; [75 50],[110.31944444 124.68055556] ; [58.68055556 66.31944444],1
u1,1,0.001968,9.578686,[ 37 204] ; [37 91],[ 48.33062331 192.66937669] ; [ 25.66937669 102.33062331],0
n5,1,0.002128,9.435453,[150  87] ; [101  27],[162.97808219  74.02191781] ; [88.02191781 39.97808219],0
n4,1,0.004441,8.094206,[163  76] ; [105  23],[174.52861035  64.47138965] ; [93.47138965 34.52861035],0
s7,1,0.009034,6.816138,[ 90 142] ; [65 57],[101.5819209 130.4180791] ; [53.4180791 68.5819209],0
s8,1,0.009053,6.812277,[ 81 159] ; [61 67],[ 92.60869565 147.39130435] ; [49.39130435 78.60869565],0
p3,1,0.010523,6.544073,[ 75 166] ; [57 71],[ 86.21138211 154.78861789] ; [45.78861789 82.21138211],0
p12,1,0.027458,4.861803,[  9 230] ; [ 12 116],[ 13.67574932 225.32425068] ; [  7.32425068 120.67574932],0
n6,1,0.028984,4.768554,[190  50] ; [113  15],[197.60869565  42.39130435] ; [105.39130435  22.60869565],0
d2,1,0.038964,4.262449,[107 133] ; [71 56],[116.40326975 123.59673025] ; [61.59673025 65.40326975],0
p10,1,0.041383,4.160283,[167  70] ; [102  25],[175.1456044  61.8543956] ; [93.8543956 33.1456044],0
r1,1,0.065514,3.391977,[190  48] ; [112  16],[196.38251366  41.61748634] ; [105.61748634  22.38251366],0
s6,1,0.113491,2.504929,[147  91] ; [89 38],[153.88493151  84.11506849] ; [82.11506849 44.88493151],0
a3,1,0.120266,2.413859,[164  77] ; [97 31],[170.46341463  70.53658537] ; [90.53658537 37.46341463],0
a1,1,0.121398,2.399188,[  7 234] ; [  8 120],[  9.79674797 231.20325203] ; [  5.20325203 122.79674797],0
