Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.005679,7.649321,[24  8] ; [108 113],[16.69565217 15.30434783] ; [115.30434783 105.69565217],0
s3,1,0.062876,3.45985,[18 15] ; [ 83 138],[13.12204724 19.87795276] ; [ 87.87795276 133.12204724],0
s5,1,0.062966,3.45749,[12 20] ; [ 50 173],[ 7.78039216 24.21960784] ; [ 54.21960784 168.78039216],0
p10,1,0.093018,2.821355,[29  4] ; [167  57],[25.16731518  7.83268482] ; [170.83268482  53.16731518],0
p4,1,0.107875,2.585073,[24  9] ; [130  94],[19.77431907 13.22568093] ; [134.22568093  89.77431907],0
s2,1,0.161932,1.956089,[13 20] ; [ 62 163],[ 9.59302326 23.40697674] ; [ 65.40697674 159.59302326],0
a3,1,0.166743,1.911988,[17 16] ; [144  81],[20.59302326 12.40697674] ; [140.40697674  84.59302326],0
p6,1,0.174555,1.843381,[16 17] ; [ 80 141],[12.47244094 20.52755906] ; [ 83.52755906 137.47244094],0
b2,1,0.188206,1.731602,[ 3 15] ; [42 90],[ 5.4 12.6] ; [39.6 92.4],0
b3,1,0.188206,1.731602,[ 3 15] ; [42 90],[ 5.4 12.6] ; [39.6 92.4],0
u2,1,0.216868,1.524979,[ 5 11] ; [38 41],[7.24210526 8.75789474] ; [35.75789474 43.24210526],0
s8,1,0.223484,1.481858,[10 23] ; [ 47 178],[ 7.29069767 25.70930233] ; [ 49.70930233 175.29069767],0
p3,1,0.226424,1.463185,[20 13] ; [111 114],[16.75581395 16.24418605] ; [114.24418605 110.75581395],0
v3,1,0.235671,1.406306,[ 7 24] ; [ 73 147],[ 9.88047809 21.11952191] ; [ 70.11952191 149.88047809],0
v1,1,0.283672,1.149411,[14 18] ; [118 101],[16.82868526 15.17131474] ; [115.17131474 103.82868526],0
b5,1,0.285457,1.140924,[18 15] ; [145  81],[20.76833977 12.23166023] ; [142.23166023  83.76833977],0
n5,1,0.326743,0.961765,[25  8] ; [152  74],[22.55212355 10.44787645] ; [154.44787645  71.55212355],0
b1,1,0.366662,0.814946,[11 22] ; [ 94 132],[13.37837838 19.62162162] ; [ 91.62162162 134.37837838],0
n4,1,0.372089,0.796675,[21 12] ; [161  65],[23.18918919  9.81081081] ; [158.81081081  67.18918919],0
r1,1,0.374221,0.789601,[23 10] ; [172  52],[25.03891051  7.96108949] ; [169.96108949  54.03891051],0
p9,1,0.376097,0.783419,[28  5] ; [175  49],[26.06614786  6.93385214] ; [176.93385214  47.06614786],0
r3,1,0.385036,0.754561,[30  3] ; [214  12],[31.08880309  1.91119691] ; [212.91119691  13.08880309],0
n2,1,0.411351,0.674892,[4 3] ; [34 13],[4.92592593 2.07407407] ; [33.07407407 13.92592593],0
v4,1,0.418612,0.654207,[32  1] ; [210  15],[30.95348837  2.04651163] ; [211.04651163  13.95348837],0
p11,1,0.434499,0.610768,[24  9] ; [178  48],[25.73745174  7.26254826] ; [176.26254826  49.73745174],0
p2,1,0.447271,0.577558,[30  3] ; [192  31],[28.6171875  4.3828125] ; [193.3828125  29.6171875],0
r4,1,0.492876,0.470241,[28  5] ; [201  25],[29.17760618  3.82239382] ; [199.82239382  26.17760618],0
r2,1,0.505024,0.444364,[29  4] ; [203  19],[30.02352941  2.97647059] ; [201.97647059  20.02352941],0
a5,1,0.569394,0.323698,[21 12] ; [155  71],[22.42471042 10.57528958] ; [153.57528958  72.42471042],0
p8,1,0.579241,0.307464,[19 13] ; [143  79],[20.40944882 11.59055118] ; [141.59055118  80.40944882],0
u1,1,0.60127,0.273085,[ 5 28] ; [ 27 199],[ 4.07722008 28.92277992] ; [ 27.92277992 198.07722008],0
d4,1,0.6075,0.263831,[25  8] ; [180  46],[26.11969112  6.88030888] ; [178.88030888  47.11969112],0
p12,1,0.632651,0.228483,[ 1 32] ; [ 11 213],[ 1.54085603 31.45914397] ; [ 10.45914397 213.54085603],0
d3,1,0.632842,0.228226,[22 10] ; [145  80],[20.79377432 11.20622568] ; [146.20622568  78.79377432],0
b4,1,0.666929,0.185215,[20 13] ; [128  98],[18.85714286 14.14285714] ; [129.14285714  96.85714286],0
a4,1,0.6899,0.159194,[12 21] ; [ 90 135],[13.04651163 19.95348837] ; [ 88.95348837 136.04651163],0
d1,1,0.717962,0.130454,[17 16] ; [124 102],[17.96525097 15.03474903] ; [123.03474903 102.96525097],0
v2,1,0.719425,0.129045,[16 15] ; [120  98],[16.93172691 14.06827309] ; [119.06827309  98.93172691],0
a6,1,0.756633,0.096042,[21 12] ; [150  76],[21.78764479 11.21235521] ; [149.21235521  76.78764479],0
n3,1,0.757303,0.095496,[6 1] ; [38  9],[5.7037037 1.2962963] ; [38.2962963  8.7037037],0
p5,1,0.758076,0.094869,[ 3 30] ; [ 17 208],[ 2.55813953 30.44186047] ; [ 17.44186047 207.55813953],0
u3,1,0.783779,0.075294,[8 8] ; [37 43],[7.5 8.5] ; [37.5 42.5],0
d2,1,0.806662,0.059895,[14 19] ; [101 125],[14.65250965 18.34749035] ; [100.34749035 125.65250965],0
a2,1,0.814042,0.055326,[ 7 26] ; [ 44 182],[ 6.4980695 26.5019305] ; [ 44.5019305 181.4980695],0
n1,1,0.889529,0.019293,[2 5] ; [12 34],[1.8490566 5.1509434] ; [12.1509434 33.8490566],0
p1,1,0.890873,0.018824,[ 2 31] ; [ 15 209],[ 2.18287938 30.81712062] ; [ 14.81712062 209.18287938],0
n6,1,0.914225,0.011602,[26  6] ; [181  44],[25.77431907  6.22568093] ; [181.22568093  43.77431907],0
s1,1,0.914419,0.011549,[ 1 32] ; [  6 216],[ 0.90588235 32.09411765] ; [  6.09411765 215.90588235],0
a7,1,0.928848,0.007973,[23  9] ; [160  65],[22.78599222  9.21400778] ; [160.21400778  64.78599222],0
d5,1,0.934467,0.006761,[25  7] ; [178  48],[25.17829457  6.82170543] ; [177.82170543  48.17829457],0
