Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,24.894346,[12 36] ; [32  9],[23.73033708 24.26966292] ; [20.26966292 20.73033708],1
v3,1,0.000509,12.082569,[12 35] ; [25 15],[19.98850575 27.01149425] ; [17.01149425 22.98850575],1
s6,1,0.000729,11.413197,[20 27] ; [32  9],[27.77272727 19.22727273] ; [24.22727273 16.77272727],1
s2,1,0.005236,7.79591,[14 34] ; [24 17],[20.49438202 27.50561798] ; [17.50561798 23.49438202],0
a3,1,0.013433,6.111111,[31 17] ; [35  5],[36. 12.] ; [30. 10.],0
s3,1,0.020337,5.382736,[21 27] ; [28 13],[26.42696629 21.57303371] ; [22.57303371 18.42696629],0
p6,1,0.022718,5.189931,[ 7 39] ; [14 24],[11.5 34.5] ; [ 9.5 28.5],0
s4,1,0.030638,4.673152,[ 3 45] ; [ 9 32],[ 6.47191011 41.52808989] ; [ 5.52808989 35.47191011],0
n4,1,0.047968,3.911111,[32 16] ; [34  6],[36. 12.] ; [30. 10.],0
p10,1,0.055431,3.669069,[32 16] ; [33  6],[35.86206897 12.13793103] ; [29.13793103  9.86206897],0
n1,1,0.057224,3.616071,[1 6] ; [5 3],[2.8 4.2] ; [3.2 4.8],0
v1,1,0.090588,2.863886,[22 24] ; [27 14],[25.90804598 20.09195402] ; [23.09195402 17.90804598],0
p1,1,0.123778,2.368854,[ 4 44] ; [ 8 33],[ 6.47191011 41.52808989] ; [ 5.52808989 35.47191011],0
r3,1,0.134621,2.238385,[43  5] ; [40  1],[44.76404494  3.23595506] ; [38.23595506  2.76404494],0
u1,1,0.13629,2.219358,[ 5 43] ; [ 9 32],[ 7.5505618 40.4494382] ; [ 6.4494382 34.5505618],0
a5,1,0.143058,2.144757,[32 16] ; [33  8],[35.05617978 12.94382022] ; [29.94382022 11.05617978],0
p9,1,0.170139,1.881719,[35 13] ; [34  6],[37.63636364 10.36363636] ; [31.36363636  8.63636364],0
u3,1,0.189717,1.71981,[9 8] ; [5 1],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
r1,1,0.209613,1.5741,[31 16] ; [32  9],[33.64772727 13.35227273] ; [29.35227273 11.64772727],0
a7,1,0.210478,1.568134,[32 16] ; [22 19],[29.12359551 18.87640449] ; [24.87640449 16.12359551],0
v4,1,0.228708,1.448877,[44  4] ; [40  1],[45.30337079  2.69662921] ; [38.69662921  2.30337079],0
p5,1,0.234872,1.411109,[ 1 47] ; [ 3 38],[ 2.15730337 45.84269663] ; [ 1.84269663 39.15730337],0
v2,1,0.245852,1.346721,[26 21] ; [27 13],[28.63218391 18.36781609] ; [24.36781609 15.63218391],0
d1,1,0.258649,1.275974,[20 28] ; [22 19],[22.65168539 25.34831461] ; [19.34831461 21.65168539],0
r4,1,0.279277,1.170604,[41  7] ; [38  3],[42.60674157  5.39325843] ; [36.39325843  4.60674157],0
d2,1,0.310388,1.029026,[19 28] ; [21 20],[21.36363636 25.63636364] ; [18.63636364 22.36363636],0
n6,1,0.322748,0.977778,[34 14] ; [32  8],[36. 12.] ; [30. 10.],0
p11,1,0.324474,0.970828,[33 15] ; [32  9],[35.05617978 12.94382022] ; [29.94382022 11.05617978],0
b2,1,0.350564,0.871413,[11 18] ; [15 15],[12.77966102 16.22033898] ; [13.22033898 16.77966102],0
b3,1,0.350564,0.871413,[11 18] ; [15 15],[12.77966102 16.22033898] ; [13.22033898 16.77966102],0
d4,1,0.362999,0.827489,[36 12] ; [34  7],[37.75280899 10.24719101] ; [32.24719101  8.75280899],0
b4,1,0.367475,0.812186,[28 20] ; [20 21],[25.88764045 22.11235955] ; [22.11235955 18.88764045],0
u2,1,0.374857,0.7875,[ 6 10] ; [3 2],[6.85714286 9.14285714] ; [2.14285714 2.85714286],0
a4,1,0.398901,0.711637,[18 30] ; [19 22],[19.95505618 28.04494382] ; [17.04494382 23.95505618],0
d5,1,0.401748,0.703087,[35 13] ; [33  8],[36.6741573 11.3258427] ; [31.3258427  9.6741573],0
p12,1,0.464309,0.535486,[ 1 46] ; [ 2 38],[ 1.62068966 45.37931034] ; [ 1.37931034 38.62068966],0
a2,1,0.517463,0.418947,[ 9 39] ; [10 31],[10.24719101 37.75280899] ; [ 8.75280899 32.24719101],0
p7,1,0.532275,0.390047,[36 11] ; [29 12],[34.71590909 12.28409091] ; [30.28409091 10.71590909],0
s5,1,0.535237,0.384439,[14 32] ; [14 24],[15.33333333 30.66666667] ; [12.66666667 25.33333333],0
d3,1,0.589167,0.291646,[23 25] ; [22 19],[24.26966292 23.73033708] ; [20.73033708 20.26966292],0
p8,1,0.611363,0.258194,[23 25] ; [17 23],[21.81818182 26.18181818] ; [18.18181818 21.81818182],0
p2,1,0.612777,0.256151,[34 14] ; [31 10],[35.05617978 12.94382022] ; [29.94382022 11.05617978],0
a8,1,0.652092,0.203273,[ 5 42] ; [ 5 31],[ 5.6626506 41.3373494] ; [ 4.3373494 31.6626506],0
b1,1,0.730642,0.118523,[24 24] ; [19 22],[23.19101124 24.80898876] ; [19.80898876 21.19101124],0
n5,1,0.773797,0.082605,[31 17] ; [27 13],[31.63636364 16.36363636] ; [26.36363636 13.63636364],0
a1,1,0.779347,0.078495,[ 3 45] ; [ 2 39],[ 2.69662921 45.30337079] ; [ 2.30337079 38.69662921],0
a6,1,0.869546,0.026973,[32 16] ; [26 14],[31.63636364 16.36363636] ; [26.36363636 13.63636364],0
b5,1,0.882713,0.021765,[30 18] ; [25 16],[29.66292135 18.33707865] ; [25.33707865 15.66292135],0
n3,1,0.919154,0.010302,[6 1] ; [7 1],[6.06666667 0.93333333] ; [6.93333333 1.06666667],0
