Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,25.743738,[29 23] ; [ 8 58],[16.30508475 35.69491525] ; [20.69491525 45.30508475],1
s3,1,2e-06,22.724104,[42 15] ; [21 47],[28.728 28.272] ; [34.272 33.728],1
s8,1,2e-06,22.30389,[33 24] ; [12 57],[20.35714286 36.64285714] ; [24.64285714 44.35714286],1
s6,1,1.9e-05,18.307327,[43 10] ; [29 39],[31.53719008 21.46280992] ; [40.46280992 27.53719008],1
s7,1,0.000186,13.963991,[31 24] ; [15 50],[21.08333333 33.91666667] ; [24.91666667 40.08333333],1
s4,1,0.000557,11.913319,[19 38] ; [ 6 63],[11.30952381 45.69047619] ; [13.69047619 55.30952381],1
p10,1,0.004062,8.255934,[52  5] ; [48 20],[45.6 11.4] ; [54.4 13.6],0
v1,1,0.006191,7.493887,[31 24] ; [22 47],[23.50806452 31.49193548] ; [29.49193548 39.50806452],0
n3,1,0.008984,6.82601,[9 8] ; [19  2],[12.52631579  4.47368421] ; [15.47368421  5.52631579],0
a1,1,0.013076,6.158767,[ 7 50] ; [ 1 68],[ 3.61904762 53.38095238] ; [ 4.38095238 64.61904762],0
p9,1,0.053688,3.722389,[52  4] ; [55 13],[48.32258065  7.67741935] ; [58.67741935  9.32258065],0
a5,1,0.054719,3.690618,[37 20] ; [33 36],[31.66666667 25.33333333] ; [38.33333333 30.66666667],0
u3,1,0.07331,3.207298,[14 10] ; [ 9 18],[10.82352941 13.17647059] ; [12.17647059 14.82352941],0
d4,1,0.077302,3.120743,[46 11] ; [46 23],[41.61904762 15.38095238] ; [50.38095238 18.61904762],0
a6,1,0.144587,2.128452,[29 28] ; [44 25],[33.02380952 23.97619048] ; [39.97619048 29.02380952],0
v4,1,0.149635,2.075973,[56  1] ; [64  5],[54.28571429  2.71428571] ; [65.71428571  3.28571429],0
b3,1,0.21057,1.567502,[11 26] ; [17 22],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
b2,1,0.21057,1.567502,[11 26] ; [17 22],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
u1,1,0.279867,1.167735,[ 4 53] ; [ 2 67],[ 2.71428571 54.28571429] ; [ 3.28571429 65.71428571],0
b4,1,0.296261,1.090951,[39 18] ; [41 28],[36.19047619 20.80952381] ; [43.80952381 25.19047619],0
p12,1,0.310751,1.027479,[ 5 52] ; [ 3 66],[ 3.61904762 53.38095238] ; [ 4.38095238 64.61904762],0
u2,1,0.322009,0.980769,[14 10] ; [12 15],[12.23529412 11.76470588] ; [13.76470588 13.23529412],0
d1,1,0.352346,0.864989,[27 30] ; [27 42],[24.42857143 32.57142857] ; [29.57142857 39.42857143],0
d3,1,0.426088,0.633464,[34 22] ; [37 32],[31.808 24.192] ; [39.192 29.808],0
r2,1,0.443085,0.58828,[54  3] ; [62  6],[52.896  4.104] ; [63.104  4.896],0
n2,1,0.464857,0.534175,[13  4] ; [18  3],[13.86842105  3.13157895] ; [17.13157895  3.86842105],0
p5,1,0.478661,0.501914,[ 8 48] ; [ 7 62],[ 6.72 49.28] ; [ 8.28 60.72],0
p4,1,0.493392,0.46912,[32 25] ; [34 34],[30.096 26.904] ; [35.904 32.096],0
v2,1,0.494642,0.466414,[24 29] ; [27 42],[22.1557377 30.8442623] ; [28.8442623 40.1557377],0
b5,1,0.554366,0.349553,[40 17] ; [45 24],[38.45238095 18.54761905] ; [46.54761905 22.45238095],0
b1,1,0.559065,0.341326,[21 36] ; [22 47],[19.45238095 37.54761905] ; [23.54761905 45.45238095],0
a4,1,0.583501,0.300609,[18 39] ; [25 44],[19.45238095 37.54761905] ; [23.54761905 45.45238095],0
p3,1,0.638551,0.220642,[28 29] ; [31 38],[26.69047619 30.30952381] ; [32.30952381 36.69047619],0
n1,1,0.650147,0.205714,[ 6 10] ; [ 9 11],[6.66666667 9.33333333] ; [ 8.33333333 11.66666667],0
a8,1,0.661553,0.191643,[ 7 46] ; [ 7 59],[ 6.23529412 46.76470588] ; [ 7.76470588 58.23529412],0
n6,1,0.682114,0.167755,[49  8] ; [61  8],[49.76190476  7.23809524] ; [60.23809524  8.76190476],0
p6,1,0.692478,0.156416,[22 34] ; [24 43],[20.94308943 35.05691057] ; [25.05691057 41.94308943],0
n5,1,0.727919,0.121031,[38 19] ; [48 21],[38.9047619 18.0952381] ; [47.0952381 21.9047619],0
a3,1,0.734907,0.114653,[33 24] ; [42 27],[33.92857143 23.07142857] ; [41.07142857 27.92857143],0
a7,1,0.788593,0.071898,[37 19] ; [44 25],[36.288 19.712] ; [44.712 24.288],0
p8,1,0.796921,0.066221,[26 30] ; [30 38],[25.29032258 30.70967742] ; [30.70967742 37.29032258],0
v3,1,0.820884,0.051261,[18 36] ; [24 44],[18.59016393 35.40983607] ; [23.40983607 44.59016393],0
n4,1,0.834289,0.043767,[39 18] ; [46 23],[38.45238095 18.54761905] ; [46.54761905 22.45238095],0
p11,1,0.857072,0.032437,[43 14] ; [53 16],[43.42857143 13.57142857] ; [52.57142857 16.42857143],0
d2,1,0.872753,0.025652,[21 36] ; [26 42],[21.432 35.568] ; [25.568 42.432],0
d5,1,0.889866,0.019175,[42 14] ; [51 18],[41.664 14.336] ; [51.336 17.664],0
u4,1,0.891514,0.018602,[ 1 56] ; [ 1 68],[ 0.9047619 56.0952381] ; [ 1.0952381 67.9047619],0
p1,1,0.944154,0.004907,[ 6 51] ; [ 7 62],[ 5.88095238 51.11904762] ; [ 7.11904762 61.88095238],0
a2,1,0.944154,0.004907,[ 6 51] ; [ 7 62],[ 5.88095238 51.11904762] ; [ 7.11904762 61.88095238],0
p2,1,0.959628,0.002562,[44 13] ; [53 16],[43.88095238 13.11904762] ; [53.11904762 15.88095238],0
p7,1,0.981225,0.000554,[32 24] ; [39 29],[32.06451613 23.93548387] ; [38.93548387 29.06451613],0
