Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.472601,[28 78] ; [31  9],[42.83561644 63.16438356] ; [16.16438356 23.83561644],1
p7,1,0.000287,13.15091,[42 60] ; [30 10],[51.71830986 50.28169014] ; [20.28169014 19.71830986],1
s6,1,0.001285,10.363417,[43 64] ; [28 12],[51.68027211 55.31972789] ; [19.31972789 20.68027211],0
p1,1,0.001705,9.842374,[  1 105] ; [ 5 35],[  4.35616438 101.64383562] ; [ 1.64383562 38.35616438],0
p5,1,0.001806,9.737246,[  1 104] ; [ 5 35],[  4.34482759 100.65517241] ; [ 1.65517241 38.34482759],0
s8,1,0.001905,9.639178,[19 88] ; [17 23],[26.20408163 80.79591837] ; [ 9.79591837 30.20408163],0
p8,1,0.003484,8.535015,[35 70] ; [24 16],[42.72413793 62.27586207] ; [16.27586207 23.72413793],0
s5,1,0.005012,7.875035,[20 85] ; [16 22],[26.43356643 78.56643357] ; [ 9.56643357 28.43356643],0
a5,1,0.007301,7.197454,[43 64] ; [26 14],[50.2244898 56.7755102] ; [18.7755102 21.2244898],0
p6,1,0.017464,5.649174,[18 89] ; [14 26],[23.29251701 83.70748299] ; [ 8.70748299 31.29251701],0
r4,1,0.023791,5.109787,[74 33] ; [35  5],[79.34013605 27.65986395] ; [29.65986395 10.34013605],0
v3,1,0.074467,3.181705,[14 89] ; [10 28],[17.53191489 85.46808511] ; [ 6.46808511 31.53191489],0
a1,1,0.0937,2.809631,[  2 105] ; [ 3 37],[  3.63945578 103.36054422] ; [ 1.36054422 38.63945578],0
s2,1,0.10599,2.613017,[35 71] ; [19 21],[39.20547945 66.79452055] ; [14.79452055 25.20547945],0
n3,1,0.110256,2.550545,[28 18] ; [11  2],[30.40677966 15.59322034] ; [8.59322034 4.40677966],0
p2,1,0.123627,2.370756,[68 38] ; [31  9],[71.87671233 34.12328767] ; [27.12328767 12.87671233],0
r3,1,0.128085,2.315559,[92 15] ; [38  2],[94.62585034 12.37414966] ; [35.37414966  4.62585034],0
n2,1,0.143444,2.140618,[25 21] ; [10  3],[27.28813559 18.71186441] ; [7.71186441 5.28813559],0
s7,1,0.15022,2.070012,[22 81] ; [12 24],[25.1942446 77.8057554] ; [ 8.8057554 27.1942446],0
b5,1,0.166008,1.918627,[67 40] ; [20 20],[63.32653061 43.67346939] ; [23.67346939 16.32653061],0
b4,1,0.270208,1.215691,[56 51] ; [25 15],[58.95918367 48.04081633] ; [22.04081633 17.95918367],0
s3,1,0.284628,1.14486,[43 64] ; [20 20],[45.85714286 61.14285714] ; [17.14285714 22.85714286],0
p11,1,0.291427,1.113018,[62 45] ; [27 13],[64.78231293 42.21768707] ; [24.21768707 15.78231293],0
