Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,54.5723,[ 39 705] ; [24 64],[ 56.33653846 687.66346154] ; [ 6.66346154 81.33653846],1
p1,1,0.0,50.370576,[ 45 701] ; [25 64],[ 62.53892216 683.46107784] ; [ 7.46107784 81.53892216],1
s5,1,0.0,43.969825,[220 503] ; [55 27],[246.98757764 476.01242236] ; [28.01242236 53.98757764],1
p4,1,0.0,41.021465,[411 335] ; [79  8],[438.82352941 307.17647059] ; [51.17647059 35.82352941],1
p3,1,0.0,35.318731,[345 404] ; [70 18],[371.36798088 377.63201912] ; [43.63201912 44.36798088],1
p6,1,0.0,34.133092,[248 491] ; [57 30],[272.87530266 466.12469734] ; [32.12469734 54.87530266],1
p8,1,0.0,31.897534,[355 383] ; [71 18],[380.1547763 357.8452237] ; [45.8452237 43.1547763],1
s7,1,3e-06,21.682766,[332 386] ; [62 23],[352.29389788 365.70610212] ; [41.70610212 43.29389788],1
a1,1,1e-05,19.484433,[ 25 726] ; [12 77],[ 33.0797619 717.9202381] ; [ 3.9202381 85.0797619],1
s8,1,8.4e-05,15.472059,[311 436] ; [56 32],[328.32215569 418.67784431] ; [38.67784431 49.32215569],1
v3,1,0.000121,14.776018,[273 449] ; [51 35],[289.51485149 432.48514851] ; [34.48514851 51.51485149],1
n5,1,0.00021,13.735625,[533 212] ; [80  9],[547.58393285 197.41606715] ; [65.41606715 23.58393285],1
p7,1,0.000219,13.658894,[451 283] ; [71 16],[466.68453106 267.31546894] ; [55.31546894 31.68453106],1
s6,1,0.000469,12.235956,[484 253] ; [71 13],[498.21559074 238.78440926] ; [56.78440926 27.21559074],1
n4,1,0.000486,12.168116,[556 192] ; [81  8],[569.26642772 178.73357228] ; [67.73357228 21.26642772],1
b5,1,0.001274,10.379892,[470 281] ; [40 49],[455.96428571 295.03571429] ; [54.03571429 34.96428571],0
v1,1,0.001888,9.654996,[382 351] ; [60 26],[395.58730159 337.41269841] ; [46.41269841 39.58730159],0
p10,1,0.003079,8.760105,[585 158] ; [81  7],[595.47292419 147.52707581] ; [70.52707581 17.47292419],0
p9,1,0.003678,8.436119,[610 131] ; [84  5],[619.58313253 121.41686747] ; [74.41686747 14.58313253],0
n6,1,0.015564,5.85151,[622 125] ; [82  6],[629.80598802 117.19401198] ; [74.19401198 13.80598802],0
u4,1,0.024319,5.071704,[ 14 737] ; [ 5 84],[ 16.98690476 734.01309524] ; [ 2.01309524 86.98690476],0
p2,1,0.037066,4.347378,[614 134] ; [80  8],[620.94736842 127.05263158] ; [73.05263158 14.94736842],0
s1,1,0.0395,4.239252,[ 20 718] ; [ 6 83],[ 23.2019347 714.7980653] ; [ 2.7980653 86.2019347],0
s2,1,0.065183,3.400349,[374 369] ; [54 35],[382.21634615 360.78365385] ; [45.78365385 43.21634615],0
b2,1,0.072348,3.228918,[156 276] ; [31 34],[162.54325956 269.45674044] ; [24.45674044 40.54325956],0
b3,1,0.072348,3.228918,[156 276] ; [31 34],[162.54325956 269.45674044] ; [24.45674044 40.54325956],0
p11,1,0.092119,2.836957,[583 168] ; [76 13],[589.17738095 161.82261905] ; [69.82261905 19.17738095],0
s3,1,0.101767,2.677626,[415 325] ; [58 31],[422.21954162 317.78045838] ; [50.78045838 38.21954162],0
