Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,67.290447,[57 30] ; [ 22 134],[28.28395062 58.71604938] ; [ 50.71604938 105.28395062],1
s2,1,0.0,47.300961,[65 23] ; [ 43 110],[39.43568465 48.56431535] ; [68.56431535 84.43568465],1
s6,1,0.0,43.68274,[75 13] ; [64 90],[50.54545455 37.45454545] ; [88.45454545 65.54545455],1
s3,1,0.0,32.499494,[64 23] ; [54 99],[42.775 44.225] ; [75.225 77.775],1
u1,1,8.9e-05,15.36683,[29 59] ; [ 19 137],[17.31147541 70.68852459] ; [ 30.68852459 125.31147541],1
a2,1,0.000154,14.318469,[33 55] ; [ 25 131],[20.91803279 67.08196721] ; [ 37.08196721 118.91803279],1
s5,1,0.000359,12.732509,[31 51] ; [ 25 124],[19.87878788 62.12121212] ; [ 36.12121212 112.87878788],1
d2,1,0.002058,9.496668,[55 33] ; [65 90],[43.45679012 44.54320988] ; [76.54320988 78.45679012],0
n4,1,0.005066,7.855754,[70 18] ; [97 59],[60.2295082 27.7704918] ; [106.7704918  49.2295082],0
n6,1,0.0087,6.883411,[77 11] ; [114  42],[68.8852459 19.1147541] ; [122.1147541  33.8852459],0
a3,1,0.009628,6.702466,[66 22] ; [90 64],[56.72727273 31.27272727] ; [99.27272727 54.72727273],0
d1,1,0.018106,5.585839,[61 27] ; [84 72],[52.29508197 35.70491803] ; [92.70491803 63.29508197],0
p9,1,0.018835,5.516727,[73 13] ; [110  44],[65.575 20.425] ; [117.425  36.575],0
p6,1,0.023174,5.155388,[20 68] ; [ 18 136],[13.81818182 74.18181818] ; [ 24.18181818 129.81818182],0
n5,1,0.029409,4.7435,[65 23] ; [93 62],[57.218107 30.781893] ; [100.781893  54.218107],0
v4,1,0.029692,4.727013,[85  3] ; [138  18],[80.42622951  7.57377049] ; [142.57377049  13.42622951],0
p4,1,0.037559,4.324882,[45 43] ; [58 97],[37.30041152 50.69958848] ; [65.69958848 89.30041152],0
b5,1,0.041146,4.169992,[66 22] ; [97 59],[58.78688525 29.21311475] ; [104.21311475  51.78688525],0
r4,1,0.046981,3.946078,[80  8] ; [127  29],[74.6557377 13.3442623] ; [132.3442623  23.6557377],0
s1,1,0.051596,3.788805,[ 7 80] ; [  4 150],[ 3.97095436 83.02904564] ; [  7.02904564 146.97095436],0
r1,1,0.060819,3.514909,[72 16] ; [110  45],[65.90946502 22.09053498] ; [116.09053498  38.90946502],0
r2,1,0.082099,3.022842,[83  3] ; [141  15],[79.60330579  6.39669421] ; [144.39669421  11.60330579],0
v1,1,0.095781,2.774433,[43 40] ; [62 91],[36.9279661 46.0720339] ; [68.0720339 84.9279661],0
v2,1,0.105722,2.617031,[49 36] ; [70 80],[43.04255319 41.95744681] ; [75.95744681 74.04255319],0
u4,1,0.113984,2.498103,[ 4 84] ; [  2 154],[ 2.16393443 85.83606557] ; [  3.83606557 152.16393443],0
v3,1,0.114134,2.496032,[33 50] ; [ 45 107],[27.54893617 55.45106383] ; [ 50.45106383 101.54893617],0
a4,1,0.123697,2.369879,[43 45] ; [60 95],[37.30041152 50.69958848] ; [65.69958848 89.30041152],0
p11,1,0.125648,2.345469,[53 35] ; [109  47],[58.42622951 29.57377049] ; [103.57377049  52.42622951],0
a5,1,0.173891,1.849073,[66 22] ; [104  52],[61.31147541 26.68852459] ; [108.68852459  47.31147541],0
d5,1,0.179727,1.799881,[76 12] ; [124  32],[72.13114754 15.86885246] ; [127.86885246  28.13114754],0
p10,1,0.189237,1.723547,[67 21] ; [105  49],[62.54545455 25.45454545] ; [109.45454545  44.54545455],0
a1,1,0.206218,1.597778,[ 2 86] ; [  9 147],[ 3.96721311 84.03278689] ; [  7.03278689 148.96721311],0
d3,1,0.219786,1.505766,[71 17] ; [115  41],[67.08196721 20.91803279] ; [118.91803279  37.08196721],0
p8,1,0.25481,1.29674,[26 61] ; [ 36 119],[22.2892562 64.7107438] ; [ 39.7107438 115.2892562],0
d4,1,0.264731,1.243848,[77 11] ; [128  28],[73.93442623 14.06557377] ; [131.06557377  24.93442623],0
n1,1,0.279186,1.171049,[12 12] ; [18 31],[ 9.8630137 14.1369863] ; [20.1369863 28.8630137],0
p3,1,0.289538,1.121768,[28 59] ; [ 40 115],[24.44628099 62.55371901] ; [ 43.55371901 111.44628099],0
p5,1,0.352442,0.864645,[ 7 79] ; [  8 148],[ 5.33057851 80.66942149] ; [  9.66942149 146.33057851],0
u3,1,0.367108,0.813431,[16  6] ; [41 25],[14.25  7.75] ; [42.75 23.25],0
s4,1,0.40863,0.682783,[18 70] ; [ 25 129],[15.63636364 72.36363636] ; [ 27.36363636 126.63636364],0
a8,1,0.436976,0.604211,[ 9 66] ; [ 13 136],[ 7.36607143 67.63392857] ; [ 14.63392857 134.36607143],0
p2,1,0.487835,0.481298,[63 25] ; [105  51],[60.59016393 27.40983607] ; [107.40983607  48.59016393],0
p12,1,0.492671,0.470688,[ 7 80] ; [  9 147],[ 5.72839506 81.27160494] ; [ 10.27160494 145.72839506],0
b1,1,0.612946,0.255907,[31 57] ; [ 50 106],[29.21311475 58.78688525] ; [ 51.78688525 104.21311475],0
p1,1,0.747731,0.103447,[ 9 79] ; [ 14 142],[ 8.29508197 79.70491803] ; [ 14.70491803 141.29508197],0
u2,1,0.767748,0.087215,[11 10] ; [37 29],[11.5862069  9.4137931] ; [36.4137931 29.5862069],0
a6,1,0.809491,0.058121,[65 23] ; [113  43],[64.19672131 23.80327869] ; [113.80327869  42.19672131],0
b4,1,0.837717,0.041949,[57 31] ; [99 57],[56.26229508 31.73770492] ; [99.73770492 56.26229508],0
b2,1,0.892592,0.018232,[20 38] ; [26 47],[20.36641221 37.63358779] ; [25.63358779 47.36641221],0
b3,1,0.892592,0.018232,[20 38] ; [26 47],[20.36641221 37.63358779] ; [25.63358779 47.36641221],0
n3,1,0.954736,0.003222,[16  8] ; [33 17],[15.89189189  8.10810811] ; [33.10810811 16.89189189],0
n2,1,0.954736,0.003222,[16  8] ; [33 17],[15.89189189  8.10810811] ; [33.10810811 16.89189189],0
r3,1,0.987782,0.000235,[80  8] ; [141  14],[80.03292181  7.96707819] ; [140.96707819  14.03292181],0
