Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,81.67038,[96 33] ; [13 83],[62.49333333 66.50666667] ; [46.50666667 49.49333333],1
d4,1,0.0,52.144112,[128   1] ; [61 35],[108.36  20.64] ; [80.64 15.36],1
d5,1,0.0,48.81266,[127   2] ; [61 35],[107.78666667  21.21333333] ; [80.21333333 15.78666667],1
d3,1,0.0,43.490171,[112  17] ; [44 52],[89.44 39.56] ; [66.56 29.44],1
a2,1,0.0,31.582226,[46 83] ; [ 4 92],[ 28.66666667 100.33333333] ; [21.33333333 74.66666667],1
a4,1,0.0,29.590121,[75 54] ; [21 75],[55.04 73.96] ; [40.96 55.04],1
a5,1,1e-06,23.735825,[113  16] ; [57 39],[97.46666667 31.53333333] ; [72.53333333 23.46666667],1
u1,1,5e-06,20.742209,[40 89] ; [ 6 90],[ 26.37333333 102.62666667] ; [19.62666667 76.37333333],1
a3,1,8e-05,15.565996,[105  24] ; [55 41],[91.73333333 37.26666667] ; [68.26666667 27.73333333],1
a6,1,0.01314,6.150224,[99 30] ; [59 37],[90.58666667 38.41333333] ; [67.41333333 28.58666667],0
s2,1,0.017221,5.673705,[71 58] ; [37 58],[62.19642857 66.80357143] ; [45.80357143 49.19642857],0
b5,1,0.021213,5.309174,[88 41] ; [51 45],[79.69333333 49.30666667] ; [59.30666667 36.69333333],0
r2,1,0.026941,4.894592,[121   6] ; [80 12],[116.56164384  10.43835616] ; [84.43835616  7.56164384],0
n1,1,0.02945,4.741095,[14 14] ; [ 5 19],[10.23076923 17.76923077] ; [ 8.76923077 15.23076923],0
r1,1,0.035653,4.413613,[108  20] ; [70 26],[101.71428571  26.28571429] ; [76.28571429 19.71428571],0
p4,1,0.039216,4.25147,[81 47] ; [47 48],[73.47085202 54.52914798] ; [54.52914798 40.47085202],0
s5,1,0.09152,2.847439,[45 75] ; [25 69],[39.25233645 80.74766355] ; [30.74766355 63.25233645],0
a1,1,0.118033,2.443225,[  2 127] ; [ 5 91],[  4.01333333 124.98666667] ; [ 2.98666667 93.01333333],0
