Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,50.544161,[16 63] ; [46 10],[36.28148148 42.71851852] ; [25.71851852 30.28148148],1
d5,1,0.0,45.895114,[34 46] ; [56  1],[52.55474453 27.44525547] ; [37.44525547 19.55474453],1
d4,1,0.0,42.781179,[36 44] ; [56  1],[53.72262774 26.27737226] ; [38.27737226 18.72262774],1
d3,1,0.0,32.218362,[15 65] ; [38 19],[30.94890511 49.05109489] ; [22.05109489 34.94890511],1
a4,1,0.0,29.142857,[15 65] ; [36 20],[30. 50.] ; [21. 35.],1
a5,1,0.0,25.993514,[36 44] ; [50  7],[50.2189781 29.7810219] ; [35.7810219 21.2189781],1
a3,1,6.8e-05,15.871742,[36 44] ; [45 12],[47.29927007 32.70072993] ; [33.70072993 23.29927007],1
p7,1,0.00448,8.078232,[31 49] ; [35 20],[39.11111111 40.88888889] ; [26.88888889 28.11111111],0
s8,1,0.006951,7.285673,[12 67] ; [20 37],[18.58823529 60.41176471] ; [13.41176471 43.58823529],0
s6,1,0.018125,5.584054,[24 54] ; [29 28],[30.62222222 47.37777778] ; [22.37777778 34.62222222],0
p8,1,0.021543,5.282306,[25 55] ; [28 27],[31.40740741 48.59259259] ; [21.59259259 33.40740741],0
v1,1,0.024588,5.052703,[26 52] ; [30 27],[32.35555556 45.64444444] ; [23.64444444 33.35555556],0
v2,1,0.026011,4.955291,[29 48] ; [32 24],[35.31578947 41.68421053] ; [25.68421053 30.31578947],0
n4,1,0.027796,4.840681,[49 31] ; [45 12],[54.89051095 25.10948905] ; [39.10948905 17.89051095],0
p9,1,0.033369,4.526749,[49 29] ; [44 11],[54.54135338 23.45864662] ; [38.45864662 16.54135338],0
p4,1,0.035227,4.434118,[29 51] ; [30 25],[34.96296296 45.03703704] ; [24.03703704 30.96296296],0
v3,1,0.040477,4.197764,[18 59] ; [22 33],[23.33333333 53.66666667] ; [16.66666667 38.33333333],0
p10,1,0.044938,4.020955,[44 35] ; [40 15],[49.52238806 29.47761194] ; [34.47761194 20.52238806],0
a2,1,0.048293,3.899763,[ 2 78] ; [ 6 51],[ 4.67153285 75.32846715] ; [ 3.32846715 53.67153285],0
r4,1,0.04885,3.880511,[49 31] ; [44 13],[54.30656934 25.69343066] ; [38.69343066 18.30656934],0
p6,1,0.054798,3.688209,[16 63] ; [19 35],[20.78947368 58.21052632] ; [14.21052632 39.78947368],0
p5,1,0.060247,3.530568,[ 4 76] ; [ 8 48],[ 7.05882353 72.94117647] ; [ 4.94117647 51.05882353],0
r3,1,0.060323,3.528478,[58 22] ; [49  8],[62.48175182 17.51824818] ; [44.51824818 12.48175182],0
p3,1,0.066527,3.3667,[24 56] ; [25 30],[29.03703704 50.96296296] ; [19.96296296 35.03703704],0
p2,1,0.068257,3.324451,[47 33] ; [40 14],[51.94029851 28.05970149] ; [35.05970149 18.94029851],0
s5,1,0.069045,3.305583,[14 62] ; [18 38],[18.42424242 57.57575758] ; [13.57575758 42.42424242],0
r2,1,0.072452,3.226586,[61 19] ; [47  6],[64.96240602 15.03759398] ; [43.03759398  9.96240602],0
n2,1,0.092056,2.83805,[24 11] ; [7 9],[21.2745098 13.7254902] ; [9.7254902 6.2745098],0
s2,1,0.110397,2.548525,[ 8 72] ; [11 45],[11.17647059 68.82352941] ; [ 7.82352941 48.17647059],0
a6,1,0.129557,2.297806,[37 43] ; [19 38],[32.70072993 47.29927007] ; [23.29927007 33.70072993],0
n6,1,0.134197,2.243274,[58 21] ; [48  9],[61.57352941 17.42647059] ; [44.42647059 12.57352941],0
p11,1,0.146185,2.111611,[51 29] ; [43 14],[54.89051095 25.10948905] ; [39.10948905 17.89051095],0
s7,1,0.164851,1.929154,[16 61] ; [17 37],[19.39694656 57.60305344] ; [13.60305344 40.39694656],0
r1,1,0.218771,1.512415,[45 35] ; [38 19],[48.46715328 31.53284672] ; [34.53284672 22.46715328],0
a8,1,0.233039,1.422213,[ 7 69] ; [ 2 51],[ 5.30232558 70.69767442] ; [ 3.69767442 49.30232558],0
v4,1,0.233446,1.419739,[64 16] ; [50  7],[66.56934307 13.43065693] ; [47.43065693  9.56934307],0
b5,1,0.290716,1.116303,[41 39] ; [24 33],[37.95620438 42.04379562] ; [27.04379562 29.95620438],0
b2,1,0.298384,1.081402,[20 25] ; [13 26],[17.67857143 27.32142857] ; [15.32142857 23.67857143],0
b3,1,0.298384,1.081402,[20 25] ; [13 26],[17.67857143 27.32142857] ; [15.32142857 23.67857143],0
a1,1,0.326102,0.964315,[ 6 74] ; [ 2 55],[ 4.67153285 75.32846715] ; [ 3.32846715 53.67153285],0
s1,1,0.326102,0.964315,[ 6 74] ; [ 2 55],[ 4.67153285 75.32846715] ; [ 3.32846715 53.67153285],0
p12,1,0.33612,0.925175,[ 4 76] ; [ 1 54],[ 2.96296296 77.03703704] ; [ 2.03703704 52.96296296],0
n1,1,0.393347,0.728571,[13 22] ; [ 4 12],[11.66666667 23.33333333] ; [ 5.33333333 10.66666667],0
u2,1,0.414687,0.665323,[18 26] ; [6 5],[19.2 24.8] ; [4.8 6.2],0
n3,1,0.579965,0.306291,[21 13] ; [8 7],[20.12244898 13.87755102] ; [8.87755102 6.12244898],0
u3,1,0.736607,0.113131,[17 27] ; [4 8],[16.5 27.5] ; [4.5 7.5],0
b4,1,0.739954,0.110167,[43 37] ; [29 28],[42.04379562 37.95620438] ; [29.95620438 27.04379562],0
s4,1,0.853112,0.03428,[ 9 71] ; [ 7 50],[ 9.34306569 70.65693431] ; [ 6.65693431 50.34306569],0
p1,1,0.858143,0.031948,[ 5 75] ; [ 4 53],[ 5.25547445 74.74452555] ; [ 3.74452555 53.25547445],0
n5,1,0.86182,0.030296,[60 20] ; [42 15],[59.5620438 20.4379562] ; [42.4379562 14.5620438],0
b1,1,0.919377,0.010245,[40 40] ; [29 28],[40.2919708 39.7080292] ; [28.7080292 28.2919708],0
