Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,145.673516,[ 49 189] ; [214  78],[118.10188679 119.89811321] ; [144.89811321 147.10188679],1
s2,1,0.0,120.079548,[ 67 166] ; [225  69],[129.10056926 103.89943074] ; [162.89943074 131.10056926],1
s3,1,0.0,87.379546,[ 88 145] ; [227  64],[140.06679389  92.93320611] ; [174.93320611 116.06679389],1
s6,1,0.0,67.169659,[128 105] ; [254  38],[169.5352381  63.4647619] ; [212.4647619  79.5352381],1
a3,1,0.0,28.038614,[154  82] ; [249  44],[179.78827977  56.21172023] ; [223.21172023  69.78827977],1
s5,1,0.0,25.919357,[ 59 173] ; [135 151],[ 86.88803089 145.11196911] ; [107.11196911 178.88803089],1
p6,1,1.9e-05,18.25401,[ 70 164] ; [141 151],[ 93.86692015 140.13307985] ; [117.13307985 174.86692015],1
u1,1,7.6e-05,15.666735,[ 35 203] ; [ 86 209],[ 54.03001876 183.96998124] ; [ 66.96998124 228.03001876],1
p5,1,0.000144,14.450326,[ 18 218] ; [ 56 236],[ 33.07575758 202.92424242] ; [ 40.92424242 251.07575758],1
p4,1,0.000342,12.826511,[133 103] ; [209  84],[152.57466919  83.42533081] ; [189.42533081 103.57466919],1
p3,1,0.00038,12.627673,[104 133] ; [174 119],[124.31320755 112.68679245] ; [153.68679245 139.31320755],1
v3,1,0.000501,12.112854,[ 81 146] ; [146 140],[100.44639376 126.55360624] ; [126.55360624 159.44639376],1
p9,1,0.001002,10.824178,[190  45] ; [265  27],[202.89373814  32.10626186] ; [252.10626186  39.89373814],0
d2,1,0.002482,9.153994,[109 127] ; [174 119],[126.25330813 109.74669187] ; [156.74669187 136.25330813],0
p7,1,0.004391,8.114812,[143  90] ; [207  76],[158.04263566  74.95736434] ; [191.95736434  91.04263566],0
u4,1,0.008619,6.900056,[  2 236] ; [ 14 281],[  7.14446529 230.85553471] ; [  8.85553471 286.14446529],0
d1,1,0.009245,6.77482,[137 101] ; [202  93],[151.37335835  86.62664165] ; [187.62664165 107.37335835],0
p12,1,0.009495,6.727287,[ 14 222] ; [ 37 256],[ 22.75236295 213.24763705] ; [ 28.24763705 264.75236295],0
s1,1,0.010938,6.475387,[  3 228] ; [ 16 275],[  8.40804598 222.59195402] ; [ 10.59195402 280.40804598],0
n6,1,0.014155,6.018676,[208  29] ; [275  18],[215.98301887  21.01698113] ; [267.01698113  25.98301887],0
d3,1,0.02191,5.252905,[158  80] ; [221  72],[169.87193974  68.12806026] ; [209.12806026  83.87193974],0
p10,1,0.02195,5.249742,[191  44] ; [259  34],[200.28409091  34.71590909] ; [249.71590909  43.28409091],0
a5,1,0.031217,4.641011,[176  62] ; [241  54],[186.20262664  51.79737336] ; [230.79737336  64.20262664],0
a4,1,0.039554,4.236904,[104 132] ; [156 138],[115.77358491 120.22641509] ; [144.22641509 149.77358491],0
d4,1,0.045339,4.005973,[191  46] ; [254  38],[199.36672968  37.63327032] ; [245.63327032  46.36672968],0
n4,1,0.046477,3.964205,[208  30] ; [273  22],[214.7804878  23.2195122] ; [266.2195122  28.7804878],0
a6,1,0.057465,3.609078,[177  61] ; [195  97],[167.0490566  70.9509434] ; [204.9509434  87.0490566],0
v2,1,0.065841,3.383787,[122 101] ; [182 108],[132.14814815  90.85185185] ; [171.85185185 118.14814815],0
p8,1,0.072058,3.235506,[122 111] ; [174 115],[132.12260536 100.87739464] ; [163.87739464 125.12260536],0
a2,1,0.072682,3.221377,[ 59 179] ; [ 94 201],[ 68.31894934 169.68105066] ; [ 84.68105066 210.31894934],0
v4,1,0.081917,3.026443,[228  10] ; [290   5],[231.30206379   6.69793621] ; [286.69793621   8.30206379],0
s4,1,0.083396,2.997444,[ 29 202] ; [ 53 240],[ 36.14885496 194.85114504] ; [ 45.85114504 247.14885496],0
a1,1,0.086233,2.943331,[  7 231] ; [ 18 277],[ 11.16322702 226.83677298] ; [ 13.83677298 281.16322702],0
b1,1,0.089373,2.885637,[ 86 152] ; [128 167],[ 95.55722326 142.44277674] ; [118.44277674 176.55722326],0
u3,1,0.100575,2.696394,[48 36] ; [33 13],[52.33846154 31.66153846] ; [28.66153846 17.33846154],0
b4,1,0.103313,2.653636,[145  93] ; [159 136],[135.74484053 102.25515947] ; [168.25515947 126.74484053],0
n3,1,0.106331,2.607928,[36 12] ; [33 22],[32.15533981 15.84466019] ; [36.84466019 18.15533981],0
u2,1,0.109364,2.563391,[42 41] ; [30 16],[46.3255814 36.6744186] ; [25.6744186 20.3255814],0
b2,1,0.12664,2.333214,[48 85] ; [ 92 115],[54.76470588 78.23529412] ; [ 85.23529412 121.76470588],0
b3,1,0.12664,2.333214,[48 85] ; [ 92 115],[54.76470588 78.23529412] ; [ 85.23529412 121.76470588],0
p1,1,0.141847,2.157808,[ 17 220] ; [ 32 262],[ 21.8700565 215.1299435] ; [ 27.1299435 266.8700565],0
a8,1,0.15116,2.060506,[ 31 187] ; [ 50 211],[ 36.86430063 181.13569937] ; [ 44.13569937 216.86430063],0
p2,1,0.196394,1.668991,[196  41] ; [255  39],[201.29378531  35.70621469] ; [249.70621469  44.29378531],0
n1,1,0.249656,1.325226,[19 29] ; [28 27],[21.90291262 26.09708738] ; [25.09708738 29.90291262],0
v1,1,0.304805,1.053053,[134  99] ; [179 110],[139.71072797  93.28927203] ; [173.28927203 115.71072797],0
n2,1,0.333355,0.935819,[37 13] ; [45 10],[39.04761905 10.95238095] ; [42.95238095 12.04761905],0
r3,1,0.336282,0.924554,[224  13] ; [283  11],[226.28813559  10.71186441] ; [280.71186441  13.28813559],0
a7,1,0.369785,0.804386,[177  59] ; [211  84],[172.44444444  63.55555556] ; [215.55555556  79.44444444],0
b5,1,0.621257,0.244105,[143  95] ; [171 124],[140.21013133  97.78986867] ; [173.78986867 121.21013133],0
d5,1,0.648743,0.207488,[197  41] ; [246  46],[198.93207547  39.06792453] ; [244.06792453  47.93207547],0
p11,1,0.672103,0.179152,[197  41] ; [240  55],[195.13320826  42.86679174] ; [241.86679174  53.13320826],0
r2,1,0.898537,0.016259,[230   6] ; [286   8],[229.76603774   6.23396226] ; [286.23396226   7.76603774],0
r4,1,0.938429,0.005967,[228  10] ; [283  12],[228.17636023   9.82363977] ; [282.82363977  12.17636023],0
