Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.366689,[36 40] ; [215  59],[54.50285714 21.49714286] ; [196.49714286  77.50285714],1
a3,1,4e-06,21.451877,[47 30] ; [233  41],[61.42450142 15.57549858] ; [218.57549858  55.42450142],1
s3,1,1e-05,19.468955,[42 34] ; [218  54],[56.7816092 19.2183908] ; [203.2183908  68.7816092],1
s6,1,0.000114,14.889798,[54 22] ; [241  30],[64.61095101 11.38904899] ; [230.38904899  40.61095101],1
n5,1,0.000846,11.137858,[51 25] ; [230  43],[61.19197708 14.80802292] ; [219.80802292  53.19197708],1
p5,1,0.003084,8.756866,[ 4 73] ; [ 52 218],[12.42651297 64.57348703] ; [ 43.57348703 226.42651297],0
n6,1,0.005304,7.77268,[61 16] ; [247  25],[67.95415473  9.04584527] ; [240.04584527  31.95415473],0
v4,1,0.008105,7.010104,[71  6] ; [268   5],[74.58  2.42] ; [264.42   8.58],0
s5,1,0.017829,5.612829,[24 48] ; [128 133],[32.86486486 39.13513514] ; [119.13513514 141.86486486],0
n1,1,0.042178,4.128028,[ 3 10] ; [33 28],[6.32432432 6.67567568] ; [29.67567568 31.32432432],0
p11,1,0.05562,3.663396,[70  7] ; [225  50],[64.53125 12.46875] ; [230.46875  44.53125],0
u1,1,0.070142,3.279701,[12 65] ; [ 70 205],[17.9375 59.0625] ; [ 64.0625 210.9375],0
u3,1,0.079829,3.068374,[17 13] ; [32 10],[20.41666667  9.58333333] ; [28.58333333 13.41666667],0
p1,1,0.082315,3.018599,[ 4 73] ; [ 33 240],[ 8.14 68.86] ; [ 28.86 244.14],0
u4,1,0.121758,2.394558,[ 1 76] ; [ 15 260],[ 3.5 73.5] ; [ 12.5 262.5],0
r2,1,0.124331,2.361901,[70  6] ; [260  10],[72.48554913  3.51445087] ; [257.51445087  12.48554913],0
v3,1,0.1418,2.158321,[29 44] ; [130 133],[34.54464286 38.45535714] ; [124.45535714 138.54464286],0
b4,1,0.165729,1.921156,[48 29] ; [147 128],[42.65625 34.34375] ; [152.34375 122.65625],0
n4,1,0.165878,1.919808,[60 17] ; [231  42],[64.02 12.98] ; [226.98  46.02],0
n3,1,0.195908,1.672617,[7 6] ; [44 17],[8.95945946 4.04054054] ; [42.04054054 18.95945946],0
