Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,68.033188,[10 63] ; [81 25],[37.11173184 35.88826816] ; [53.88826816 52.11173184],1
d5,1,0.0,62.666074,[36 36] ; [105   1],[57.03370787 14.96629213] ; [83.96629213 22.03370787],1
d4,1,0.0,49.43954,[41 32] ; [104   2],[59.13407821 13.86592179] ; [85.86592179 20.13407821],1
d3,1,0.0,39.373357,[31 40] ; [93 13],[49.74011299 21.25988701] ; [74.25988701 31.74011299],1
a5,1,0.0,26.453786,[34 39] ; [88 18],[49.75418994 23.24581006] ; [72.24581006 33.75418994],1
u1,1,1.2e-05,19.240199,[ 2 71] ; [30 76],[13.05027933 59.94972067] ; [18.94972067 87.05027933],1
a2,1,6.5e-05,15.95266,[ 6 67] ; [36 70],[17.12849162 55.87150838] ; [24.87150838 81.12849162],1
n4,1,0.000182,14.006617,[50 23] ; [96 10],[59.54189944 13.45810056] ; [86.45810056 19.54189944],1
a4,1,0.000309,13.016021,[21 51] ; [60 46],[32.76404494 39.23595506] ; [48.23595506 57.76404494],1
a3,1,0.001671,9.880123,[40 33] ; [81 24],[49.62359551 23.37640449] ; [71.37640449 33.62359551],0
r1,1,0.002966,8.827968,[50 23] ; [92 14],[57.91061453 15.08938547] ; [84.08938547 21.91061453],0
p4,1,0.013655,6.082256,[49 24] ; [88 18],[55.87150838 17.12849162] ; [81.12849162 24.87150838],0
r4,1,0.019367,5.468087,[60 13] ; [99  7],[64.84357542  8.15642458] ; [94.15642458 11.84357542],0
p9,1,0.021286,5.303201,[57 16] ; [95 10],[62.33707865 10.66292135] ; [89.66292135 15.33707865],0
p2,1,0.034867,4.451672,[62 11] ; [100   6],[66.06703911  6.93296089] ; [95.93296089 10.06703911],0
p8,1,0.043656,4.06982,[42 31] ; [75 29],[48.25423729 24.74576271] ; [68.74576271 35.25423729],0
v4,1,0.043909,4.060041,[67  6] ; [104   2],[69.73743017  3.26256983] ; [101.26256983   4.73743017],0
r3,1,0.043909,4.060041,[67  6] ; [104   2],[69.73743017  3.26256983] ; [101.26256983   4.73743017],0
s8,1,0.056533,3.636281,[28 45] ; [56 50],[34.25698324 38.74301676] ; [49.74301676 56.25698324],0
a1,1,0.063079,3.454528,[ 1 72] ; [ 8 98],[ 3.67039106 69.32960894] ; [  5.32960894 100.67039106],0
p3,1,0.07219,3.232501,[37 36] ; [68 38],[42.82122905 30.17877095] ; [62.17877095 43.82122905],0
u3,1,0.110734,2.543714,[15 17] ; [17  8],[17.96491228 14.03508772] ; [14.03508772 10.96491228],0
n6,1,0.141007,2.16693,[59 13] ; [95 11],[62.29213483  9.70786517] ; [91.70786517 14.29213483],0
v1,1,0.142551,2.150207,[36 36] ; [63 40],[40.73142857 31.26857143] ; [58.26857143 44.73142857],0
b2,1,0.154139,2.0308,[24 21] ; [27 41],[20.30973451 24.69026549] ; [30.69026549 37.30973451],0
b3,1,0.154139,2.0308,[24 21] ; [27 41],[20.30973451 24.69026549] ; [30.69026549 37.30973451],0
p12,1,0.172284,1.862956,[ 4 69] ; [12 93],[ 6.56179775 66.43820225] ; [ 9.43820225 95.56179775],0
r2,1,0.206113,1.598517,[66  6] ; [100   4],[67.90909091  4.09090909] ; [98.09090909  5.90909091],0
s1,1,0.223176,1.483831,[ 1 71] ; [  5 100],[ 2.44067797 69.55932203] ; [  3.55932203 101.44067797],0
s2,1,0.224093,1.477967,[28 44] ; [51 55],[31.95505618 40.04494382] ; [47.04494382 58.95505618],0
a7,1,0.255772,1.2915,[51 20] ; [84 22],[54.15254237 16.84745763] ; [80.84745763 25.15254237],0
