Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.039406,4.24329,[ 4 20] ; [3 2],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
s7,1,0.055451,3.668478,[ 6 17] ; [3 1],[ 7.66666667 15.33333333] ; [1.33333333 2.66666667],0
a6,1,0.069913,3.285068,[16  9] ; [1 4],[14.16666667 10.83333333] ; [2.83333333 2.16666667],0
n5,1,0.069913,3.285068,[16  9] ; [1 4],[14.16666667 10.83333333] ; [2.83333333 2.16666667],0
n6,1,0.082142,3.021995,[15  9] ; [1 4],[13.24137931 10.75862069] ; [2.75862069 2.24137931],0
s5,1,0.086086,2.946087,[ 5 18] ; [3 2],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
b2,1,0.089686,2.88,[ 6 14] ; [3 1],[ 7.5 12.5] ; [1.5 2.5],0
b3,1,0.089686,2.88,[ 6 14] ; [3 1],[ 7.5 12.5] ; [1.5 2.5],0
s3,1,0.164269,1.934484,[11 13] ; [4 1],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
p3,1,0.165857,1.92,[ 7 18] ; [3 2],[ 8.33333333 16.66666667] ; [1.66666667 3.33333333],0
d5,1,0.19043,1.714286,[24  1] ; [4 1],[23.33333333  1.66666667] ; [4.66666667 0.33333333],0
s1,1,0.19043,1.714286,[ 1 24] ; [1 4],[ 1.66666667 23.33333333] ; [0.33333333 4.66666667],0
p6,1,0.241306,1.372947,[ 4 20] ; [2 3],[ 4.96551724 19.03448276] ; [1.03448276 3.96551724],0
b1,1,0.248749,1.330317,[13 12] ; [4 1],[14.16666667 10.83333333] ; [2.83333333 2.16666667],0
s6,1,0.295366,1.095001,[ 8 15] ; [3 2],[ 9.03571429 13.96428571] ; [1.96428571 3.03571429],0
p11,1,0.317311,1.0,[16  9] ; [2 3],[15. 10.] ; [3. 2.],0
n1,1,0.347153,0.883838,[4 7] ; [2 1],[4.71428571 6.28571429] ; [1.28571429 1.71428571],0
v1,1,0.362232,0.830141,[ 5 19] ; [2 3],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
p7,1,0.460181,0.545455,[ 6 19] ; [2 3],[ 6.66666667 18.33333333] ; [1.33333333 3.66666667],0
n4,1,0.460181,0.545455,[19  6] ; [3 2],[18.33333333  6.66666667] ; [3.66666667 1.33333333],0
p9,1,0.50198,0.450747,[10 13] ; [3 2],[10.67857143 12.32142857] ; [2.32142857 2.67857143],0
a7,1,0.512691,0.428571,[14 11] ; [2 3],[13.33333333 11.66666667] ; [2.66666667 2.33333333],0
n2,1,0.514828,0.424242,[6 5] ; [1 2],[5.5 5.5] ; [1.5 1.5],0
r3,1,0.59298,0.285714,[18  7] ; [3 2],[17.5  7.5] ; [3.5 1.5],0
b4,1,0.59298,0.285714,[18  7] ; [3 2],[17.5  7.5] ; [3.5 1.5],0
a5,1,0.59298,0.285714,[17  8] ; [4 1],[17.5  7.5] ; [3.5 1.5],0
n3,1,0.611541,0.257937,[5 5] ; [2 1],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
p1,1,0.630954,0.230769,[ 3 22] ; [1 4],[ 3.33333333 21.66666667] ; [0.66666667 4.33333333],0
p8,1,0.658173,0.19575,[ 4 21] ; [1 3],[ 4.31034483 20.68965517] ; [0.68965517 3.31034483],0
p10,1,0.683949,0.165714,[12 12] ; [2 3],[11.5862069 12.4137931] ; [2.4137931 2.5862069],0
v2,1,0.743421,0.107143,[13 12] ; [3 2],[13.33333333 11.66666667] ; [2.66666667 2.33333333],0
v3,1,0.818707,0.052536,[ 5 20] ; [1 3],[ 5.17241379 19.82758621] ; [0.82758621 3.17241379],0
d3,1,0.826581,0.048,[21  4] ; [4 1],[20.83333333  4.16666667] ; [4.16666667 0.83333333],0
r4,1,0.865455,0.028708,[ 9 16] ; [2 3],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
p4,1,0.865455,0.028708,[ 9 16] ; [2 3],[ 9.16666667 15.83333333] ; [1.83333333 3.16666667],0
p2,1,0.916528,0.010985,[ 9 15] ; [2 3],[ 9.10344828 14.89655172] ; [1.89655172 3.10344828],0
a4,1,0.945119,0.004739,[14 10] ; [3 2],[14.06896552  9.93103448] ; [2.93103448 2.06896552],0
r1,1,1.0,0.0,[10 15] ; [2 3],[10. 15.] ; [2. 3.],0
