Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.7e-05,18.484046,[47 64] ; [16 87],[32.67757009 78.32242991] ; [30.32242991 72.67757009],1
d1,1,0.000923,10.97615,[74 43] ; [44 63],[61.63392857 55.36607143] ; [56.36607143 50.63392857],1
r3,1,0.001752,9.793215,[116   1] ; [96 11],[110.73214286   6.26785714] ; [101.26785714   5.73214286],0
r1,1,0.004773,7.963686,[96 20] ; [71 36],[86.86995516 29.13004484] ; [80.13004484 26.86995516],0
d5,1,0.005172,7.81842,[99 18] ; [73 33],[90.24215247 26.75784753] ; [81.75784753 24.24215247],0
v1,1,0.006318,7.457402,[53 61] ; [30 75],[43.20547945 70.79452055] ; [39.79452055 65.20547945],0
d3,1,0.017349,5.660708,[89 28] ; [65 41],[80.79820628 36.20179372] ; [73.20179372 32.79820628],0
a6,1,0.020508,5.368113,[80 37] ; [57 50],[71.55803571 45.44196429] ; [65.44196429 41.55803571],0
a5,1,0.020723,5.349954,[83 34] ; [60 47],[74.69196429 42.30803571] ; [68.30803571 38.69196429],0
d4,1,0.028236,4.813582,[101  16] ; [80 27],[94.54017857 22.45982143] ; [86.45982143 20.54017857],0
p12,1,0.040839,4.182674,[  7 108] ; [  1 105],[  4.16289593 110.83710407] ; [  3.83710407 102.16289593],0
a3,1,0.051235,3.800563,[82 35] ; [61 45],[75.02690583 41.97309417] ; [67.97309417 38.02690583],0
u3,1,0.071242,3.25418,[18 17] ; [32 13],[21.875 13.125] ; [28.125 16.875],0
s1,1,0.08922,2.888393,[  3 114] ; [ 8 99],[  5.74553571 111.25446429] ; [  5.25446429 101.74553571],0
u1,1,0.094019,2.804185,[ 17 100] ; [ 8 99],[ 13.05803571 103.94196429] ; [11.94196429 95.05803571],0
a2,1,0.113866,2.49973,[22 95] ; [12 95],[17.75892857 99.24107143] ; [16.24107143 90.75892857],0
n6,1,0.116648,2.46176,[80 36] ; [63 44],[74.38565022 41.61434978] ; [68.61434978 38.38565022],0
s8,1,0.121051,2.403665,[41 76] ; [27 79],[35.67713004 81.32286996] ; [32.32286996 73.67713004],0
d2,1,0.145385,2.120016,[55 62] ; [40 67],[49.62053571 67.37946429] ; [45.37946429 61.62053571],0
r4,1,0.281223,1.161169,[106  11] ; [92 15],[103.41964286  13.58035714] ; [94.58035714 12.41964286],0
p9,1,0.304578,1.054043,[85 30] ; [71 34],[81.54545455 33.45454545] ; [74.45454545 30.54545455],0
u2,1,0.308063,1.038961,[17 18] ; [27 18],[19.25 15.75] ; [24.75 20.25],0
b4,1,0.340551,0.908357,[74 43] ; [61 46],[70.51339286 46.48660714] ; [64.48660714 42.51339286],0
n4,1,0.414446,0.66601,[50 67] ; [40 67],[47.00892857 69.99107143] ; [42.99107143 64.00892857],0
b5,1,0.421961,0.644846,[75 42] ; [63 44],[72.08035714 44.91964286] ; [65.91964286 41.08035714],0
s6,1,0.442198,0.590572,[64 51] ; [53 52],[61.15909091 53.84090909] ; [55.84090909 49.15909091],0
b2,1,0.480173,0.498471,[20 41] ; [17 46],[18.2016129 42.7983871] ; [18.7983871 44.2016129],0
b3,1,0.480173,0.498471,[20 41] ; [17 46],[18.2016129 42.7983871] ; [18.7983871 44.2016129],0
s4,1,0.499502,0.455995,[23 94] ; [25 82],[25.07142857 91.92857143] ; [22.92857143 84.07142857],0
p10,1,0.518372,0.417131,[76 39] ; [65 40],[73.70454545 41.29545455] ; [67.29545455 37.70454545],0
s7,1,0.54159,0.372601,[41 73] ; [32 68],[38.88785047 75.11214953] ; [34.11214953 65.88785047],0
a4,1,0.546872,0.362952,[45 72] ; [37 70],[42.83035714 74.16964286] ; [39.16964286 67.83035714],0
p5,1,0.554496,0.349324,[  5 111] ; [  3 103],[  4.18018018 111.81981982] ; [  3.81981982 102.18018018],0
v4,1,0.557724,0.34366,[108   9] ; [99  6],[109.09459459   7.90540541] ; [97.90540541  7.09459459],0
p4,1,0.619433,0.246666,[50 65] ; [43 64],[48.17567568 66.82432432] ; [44.82432432 62.17567568],0
s2,1,0.637297,0.222294,[50 67] ; [42 64],[48.2690583 68.7309417] ; [43.7309417 62.2690583],0
a7,1,0.654545,0.200218,[87 30] ; [76 30],[85.52017937 31.47982063] ; [77.47982063 28.52017937],0
a8,1,0.679846,0.1703,[  6 101] ; [ 7 93],[  6.71980676 100.28019324] ; [ 6.28019324 93.71980676],0
s5,1,0.693275,0.155563,[34 76] ; [29 73],[32.68867925 77.31132075] ; [30.31132075 71.68867925],0
p6,1,0.784958,0.074455,[32 81] ; [28 77],[31.10091743 81.89908257] ; [28.89908257 76.10091743],0
n1,1,0.80743,0.059411,[ 8 22] ; [10 24],[ 8.4375 21.5625] ; [ 9.5625 24.4375],0
n3,1,0.81409,0.055297,[21  8] ; [23 10],[20.58064516  8.41935484] ; [23.41935484  9.58064516],0
n2,1,0.828461,0.046949,[18 11] ; [22 12],[18.41269841 10.58730159] ; [21.58730159 12.41269841],0
a1,1,0.838558,0.041509,[  5 112] ; [  4 103],[  4.70089286 112.29910714] ; [  4.29910714 102.70089286],0
p11,1,0.844019,0.038713,[78 39] ; [70 37],[77.30357143 39.69642857] ; [70.69642857 36.30357143],0
p7,1,0.868311,0.027491,[61 54] ; [54 50],[60.38812785 54.61187215] ; [54.61187215 49.38812785],0
s3,1,0.869103,0.027158,[56 60] ; [50 56],[55.38738739 60.61261261] ; [50.61261261 55.38738739],0
p2,1,0.92536,0.008777,[86 30] ; [78 28],[85.69369369 30.30630631] ; [78.30630631 27.69369369],0
p3,1,0.944004,0.004933,[45 71] ; [42 65],[45.25560538 70.74439462] ; [41.74439462 65.25560538],0
b1,1,0.952298,0.003579,[42 75] ; [38 69],[41.78571429 75.21428571] ; [38.21428571 68.78571429],0
p1,1,0.968982,0.001512,[  9 107] ; [ 8 97],[  8.92307692 107.07692308] ; [ 8.07692308 96.92307692],0
p8,1,0.987164,0.000259,[47 67] ; [44 63],[46.94117647 67.05882353] ; [44.05882353 62.94117647],0
