Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.051852,[56  8] ; [16 32],[41.14285714 22.85714286] ; [30.85714286 17.14285714],1
v4,1,7.2e-05,15.75,[57  7] ; [27 21],[48. 16.] ; [36. 12.],1
r2,1,0.000824,11.187294,[59  4] ; [32 14],[52.59633028 10.40366972] ; [38.40366972  7.59633028],1
r3,1,0.000966,10.89212,[55  9] ; [28 20],[47.42857143 16.57142857] ; [35.57142857 12.42857143],1
s5,1,0.02675,4.906867,[15 45] ; [ 4 43],[10.65420561 49.34579439] ; [ 8.34579439 38.65420561],0
p1,1,0.027279,4.873067,[ 2 62] ; [ 7 41],[ 5.14285714 58.85714286] ; [ 3.85714286 44.14285714],0
s8,1,0.030067,4.70548,[17 46] ; [ 5 43],[12.48648649 50.51351351] ; [ 9.51351351 38.48648649],0
d4,1,0.041916,4.138601,[50 14] ; [29 19],[45.14285714 18.85714286] ; [33.85714286 14.14285714],0
p3,1,0.05356,3.726354,[21 43] ; [ 8 40],[16.57142857 47.42857143] ; [12.42857143 35.57142857],0
a7,1,0.060206,3.531697,[42 22] ; [23 25],[37.14285714 26.85714286] ; [27.85714286 20.14285714],0
s6,1,0.063958,3.431664,[26 36] ; [12 36],[21.41818182 40.58181818] ; [16.58181818 31.41818182],0
v2,1,0.073977,3.192494,[29 32] ; [14 32],[24.51401869 36.48598131] ; [18.48598131 27.51401869],0
u3,1,0.074334,3.184615,[16 10] ; [ 7 13],[13. 13.] ; [10. 10.],0
d5,1,0.085852,2.950474,[46 18] ; [27 21],[41.71428571 22.28571429] ; [31.28571429 16.71428571],0
u2,1,0.137613,2.204453,[13 12] ; [ 6 14],[10.55555556 14.44444444] ; [ 8.44444444 11.55555556],0
a2,1,0.199849,1.643478,[14 50] ; [ 6 42],[11.42857143 52.57142857] ; [ 8.57142857 39.42857143],0
n3,1,0.212317,1.555556,[14  7] ; [10 11],[12.  9.] ; [12.  9.],0
a5,1,0.219169,1.509804,[42 22] ; [26 22],[38.85714286 25.14285714] ; [29.14285714 18.85714286],0
p10,1,0.227472,1.456597,[32 31] ; [18 28],[28.89908257 34.10091743] ; [21.10091743 24.89908257],0
a1,1,0.251592,1.314444,[ 5 59] ; [ 7 41],[ 6.85714286 57.14285714] ; [ 5.14285714 42.85714286],0
a4,1,0.270186,1.215804,[27 37] ; [15 32],[24.21621622 39.78378378] ; [17.78378378 29.21621622],0
d1,1,0.273313,1.200043,[32 32] ; [19 29],[29.14285714 34.85714286] ; [21.85714286 26.14285714],0
