Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.913428,[302  36] ; [34 21],[288.97709924  49.02290076] ; [47.02290076  7.97709924],1
n6,1,7e-06,20.190338,[317  25] ; [41 15],[307.6281407  34.3718593] ; [50.3718593  5.6281407],1
p9,1,6e-05,16.100566,[304  33] ; [39 16],[294.875  42.125] ; [48.125  6.875],1
p4,1,0.000713,11.455256,[232 105] ; [25 30],[220.94132653 116.05867347] ; [36.05867347 18.94132653],1
s6,1,0.001038,10.759264,[241  94] ; [28 28],[230.47314578 104.52685422] ; [38.52685422 17.47314578],0
v3,1,0.001153,10.564569,[210 127] ; [21 33],[199.0971867 137.9028133] ; [31.9028133 22.0971867],0
s5,1,0.001285,10.364542,[130 199] ; [ 8 42],[119.79419525 209.20580475] ; [18.20580475 31.79419525],0
v1,1,0.002129,9.434914,[237 100] ; [26 27],[227.25897436 109.74102564] ; [35.74102564 17.25897436],0
p5,1,0.007606,7.123918,[ 50 291] ; [ 1 55],[ 43.80604534 297.19395466] ; [ 7.19395466 48.80604534],0
p8,1,0.009016,6.819681,[196 137] ; [22 33],[187.09793814 145.90206186] ; [30.90206186 24.09793814],0
p11,1,0.013335,6.124146,[291  52] ; [40 16],[284.54385965  58.45614035] ; [46.45614035  9.54385965],0
s2,1,0.0164,5.759469,[190 146] ; [22 34],[181.71428571 154.28571429] ; [30.28571429 25.71428571],0
p2,1,0.021965,5.248587,[295  45] ; [42 14],[289.34343434  50.65656566] ; [47.65656566  8.34343434],0
p3,1,0.026077,4.950927,[205 134] ; [25 31],[197.39240506 141.60759494] ; [32.60759494 23.39240506],0
p7,1,0.028637,4.789313,[238  94] ; [32 24],[231.03092784 100.96907216] ; [38.96907216 17.03092784],0
b1,1,0.04309,4.091868,[123 220] ; [28 28],[129.80701754 213.19298246] ; [21.19298246 34.80701754],0
s1,1,0.098521,2.72933,[  6 330] ; [ 3 53],[  7.71428571 328.28571429] ; [ 1.28571429 54.71428571],0
b5,1,0.100152,2.70312,[199 144] ; [39 17],[204.59649123 138.40350877] ; [33.40350877 22.59649123],0
s7,1,0.122362,2.386824,[190 130] ; [26 28],[184.81283422 135.18716578] ; [31.18716578 22.81283422],0
n1,1,0.163766,1.939103,[23 29] ; [ 3 10],[20.8 31.2] ; [5.2 7.8],0
p12,1,0.183444,1.769499,[ 38 301] ; [ 3 53],[ 35.18734177 303.81265823] ; [ 5.81265823 50.18734177],0
v4,1,0.18928,1.723209,[325  16] ; [51  5],[322.96221662  18.03778338] ; [53.03778338  2.96221662],0
r1,1,0.235973,1.404491,[291  52] ; [44 12],[287.98245614  55.01754386] ; [47.01754386  8.98245614],0
s3,1,0.244853,1.352434,[192 142] ; [27 28],[188.03598972 145.96401028] ; [30.96401028 24.03598972],0
r4,1,0.250075,1.322886,[316  27] ; [49  7],[313.77192982  29.22807018] ; [51.22807018  4.77192982],0
d3,1,0.257278,1.283348,[243  98] ; [44 12],[246.5163728  94.4836272] ; [40.4836272 15.5163728],0
u1,1,0.262451,1.255785,[ 78 265] ; [ 9 47],[ 74.78947368 268.21052632] ; [12.21052632 43.78947368],0
p6,1,0.272158,1.205838,[147 188] ; [19 34],[143.32474227 191.67525773] ; [22.67525773 30.32474227],0
s8,1,0.293175,1.104986,[176 161] ; [25 31],[172.35877863 164.64122137] ; [28.64122137 27.35877863],0
a5,1,0.297189,1.086763,[277  65] ; [42 14],[274.11557789  67.88442211] ; [44.88442211 11.11557789],0
a8,1,0.302338,1.063852,[ 55 246] ; [ 6 43],[ 52.46 248.54] ; [ 8.54 40.46],0
b3,1,0.349734,0.874424,[ 89 136] ; [12 26],[ 86.40684411 138.59315589] ; [14.59315589 23.40684411],0
b2,1,0.349734,0.874424,[ 89 136] ; [12 26],[ 86.40684411 138.59315589] ; [14.59315589 23.40684411],0
r2,1,0.471169,0.519232,[321  17] ; [50  4],[319.89285714  18.10714286] ; [51.10714286  2.89285714],0
a2,1,0.483935,0.489982,[ 95 248] ; [13 43],[ 92.84210526 250.15789474] ; [15.15789474 40.84210526],0
d1,1,0.503346,0.447874,[230 113] ; [35 21],[227.80701754 115.19298246] ; [37.19298246 18.80701754],0
a4,1,0.521107,0.411701,[168 173] ; [25 31],[165.77581864 175.22418136] ; [27.22418136 28.77581864],0
u4,1,0.632129,0.229185,[ 10 333] ; [ 1 55],[  9.45614035 333.54385965] ; [ 1.54385965 54.45614035],0
a7,1,0.637262,0.222341,[253  87] ; [40 16],[251.56565657  88.43434343] ; [41.43434343 14.56565657],0
p1,1,0.643426,0.214289,[ 30 311] ; [ 6 50],[ 30.92191436 310.07808564] ; [ 5.07808564 50.92191436],0
u2,1,0.66638,0.185866,[43 35] ; [8 5],[43.71428571 34.28571429] ; [7.28571429 5.71428571],0
s4,1,0.692564,0.156324,[ 42 297] ; [ 8 48],[ 42.91139241 296.08860759] ; [ 7.08860759 48.91139241],0
d2,1,0.70024,0.148223,[191 149] ; [33 23],[192.32323232 147.67676768] ; [31.67676768 24.32323232],0
a1,1,0.704646,0.143684,[ 23 320] ; [ 3 53],[ 22.35087719 320.64912281] ; [ 3.64912281 52.35087719],0
a6,1,0.727943,0.121008,[235 105] ; [40 16],[236.11111111 103.88888889] ; [38.88888889 17.11111111],0
n2,1,0.770439,0.085148,[43 10] ; [11  2],[43.36363636  9.63636364] ; [10.63636364  2.36363636],0
d4,1,0.789141,0.071517,[293  47] ; [49  7],[293.63636364  46.36363636] ; [48.36363636  7.63636364],0
b4,1,0.828791,0.046765,[203 140] ; [34 22],[203.73684211 139.26315789] ; [33.26315789 22.73684211],0
u3,1,0.871377,0.026215,[45 35] ; [7 6],[44.7311828 35.2688172] ; [7.2688172 5.7311828],0
d5,1,0.947617,0.004316,[292  50] ; [48  8],[292.16080402  49.83919598] ; [47.83919598  8.16080402],0
a3,1,0.955211,0.003154,[263  78] ; [43 13],[262.83627204  78.16372796] ; [43.16372796 12.83627204],0
