Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,36.692314,[90 24] ; [33 56],[69.07389163 44.92610837] ; [53.92610837 35.07389163],1
a4,1,0.0,33.949412,[62 52] ; [13 76],[42.1182266 71.8817734] ; [32.8817734 56.1182266],1
a6,1,1e-06,24.189398,[89 26] ; [39 50],[72.15686275 42.84313725] ; [55.84313725 33.15686275],1
n4,1,1.5e-05,18.785835,[87 28] ; [41 48],[72.15686275 42.84313725] ; [55.84313725 33.15686275],1
d2,1,2.1e-05,18.141897,[62 51] ; [22 66],[47.2238806 65.7761194] ; [36.7761194 51.2238806],1
d5,1,0.000102,15.091717,[92 23] ; [48 40],[79.31034483 35.68965517] ; [60.68965517 27.31034483],1
d1,1,0.000229,13.577619,[66 49] ; [28 61],[52.99019608 62.00980392] ; [41.00980392 47.99019608],1
r1,1,0.000395,12.556913,[80 35] ; [40 49],[67.64705882 47.35294118] ; [52.35294118 36.64705882],1
d3,1,0.000402,12.521594,[80 35] ; [39 48],[67.74752475 47.25247525] ; [51.25247525 35.74752475],1
d4,1,0.000538,11.97827,[93 22] ; [51 36],[81.98019802 33.01980198] ; [62.01980198 24.98019802],1
n5,1,0.001615,9.942568,[77 37] ; [40 48],[66.02970297 47.97029703] ; [50.97029703 37.02970297],0
p10,1,0.008828,6.857321,[76 39] ; [41 45],[66.94029851 48.05970149] ; [50.05970149 35.94029851],0
r4,1,0.008831,6.856757,[87 28] ; [52 37],[78.35784314 36.64215686] ; [60.64215686 28.35784314],0
a7,1,0.017766,5.619084,[82 33] ; [48 39],[74.00990099 40.99009901] ; [55.99009901 31.00990099],0
r2,1,0.021431,5.291435,[100  12] ; [68 20],[94.08 17.92] ; [73.92 14.08],0
u1,1,0.0366,4.368945,[ 13 102] ; [ 3 86],[  9.01960784 105.98039216] ; [ 6.98039216 82.01960784],0
s8,1,0.046463,3.964738,[20 95] ; [ 7 82],[15.22058824 99.77941176] ; [11.77941176 77.22058824],0
b5,1,0.047101,3.941793,[55 60] ; [55 34],[62.00980392 52.99019608] ; [47.99019608 41.00980392],0
b3,1,0.060473,3.524356,[28 40] ; [12 37],[23.24786325 44.75213675] ; [16.75213675 32.24786325],0
b2,1,0.060473,3.524356,[28 40] ; [12 37],[23.24786325 44.75213675] ; [16.75213675 32.24786325],0
v2,1,0.063881,3.433651,[45 66] ; [23 60],[38.90721649 72.09278351] ; [29.09278351 53.90721649],0
p3,1,0.078918,3.08705,[37 77] ; [19 70],[31.44827586 82.55172414] ; [24.55172414 64.44827586],0
p4,1,0.081458,3.035573,[42 72] ; [22 65],[36.29850746 77.70149254] ; [27.70149254 59.29850746],0
s7,1,0.086391,2.940378,[25 80] ; [12 74],[20.34031414 84.65968586] ; [16.65968586 69.34031414],0
u3,1,0.089419,2.884794,[13 12] ; [18 38],[ 9.56790123 15.43209877] ; [21.43209877 34.56790123],0
v3,1,0.146652,2.106734,[29 82] ; [15 71],[24.79187817 86.20812183] ; [19.20812183 66.79187817],0
a1,1,0.185364,1.754084,[  7 108] ; [ 2 87],[  5.07352941 109.92647059] ; [ 3.92647059 85.07352941],0
p9,1,0.186663,1.743757,[74 39] ; [49 38],[69.495 43.505] ; [53.505 33.495],0
v4,1,0.272028,1.206493,[98 17] ; [69 18],[95.07425743 19.92574257] ; [71.92574257 15.07425743],0
p11,1,0.321089,0.984504,[75 40] ; [52 37],[71.59313725 43.40686275] ; [55.40686275 33.59313725],0
b4,1,0.333566,0.935005,[62 53] ; [54 35],[65.39215686 49.60784314] ; [50.60784314 38.39215686],0
r3,1,0.343552,0.89713,[95 20] ; [68 20],[92.33990148 22.66009852] ; [70.66009852 17.33990148],0
s4,1,0.418644,0.654119,[  8 107] ; [ 9 80],[  9.58333333 105.41666667] ; [ 7.41666667 81.58333333],0
u2,1,0.434392,0.611051,[13 11] ; [25 31],[11.4 12.6] ; [26.6 29.4],0
n6,1,0.448034,0.57562,[80 34] ; [58 31],[77.49753695 36.50246305] ; [60.50246305 28.49753695],0
n1,1,0.463489,0.537455,[15 25] ; [10 24],[13.51351351 26.48648649] ; [11.48648649 22.51351351],0
s1,1,0.477919,0.503609,[  3 110] ; [ 4 85],[  3.91584158 109.08415842] ; [ 3.08415842 85.91584158],0
p7,1,0.568785,0.324721,[52 63] ; [35 50],[50.025 64.975] ; [36.975 48.025],0
s3,1,0.58874,0.292316,[30 84] ; [20 67],[28.35820896 85.64179104] ; [21.64179104 65.35820896],0
p1,1,0.610174,0.259922,[ 10 104] ; [ 6 82],[  9.02970297 104.97029703] ; [ 6.97029703 81.02970297],0
s5,1,0.735548,0.114078,[  9 101] ; [ 6 81],[  8.37563452 101.62436548] ; [ 6.62436548 80.37563452],0
p2,1,0.74532,0.105506,[70 44] ; [56 32],[71.10891089 42.89108911] ; [54.89108911 33.10891089],0
b1,1,0.756388,0.096241,[49 66] ; [36 53],[47.91666667 67.08333333] ; [37.08333333 51.91666667],0
a8,1,0.784268,0.074945,[ 9 97] ; [ 8 75],[ 9.53439153 96.46560847] ; [ 7.46560847 75.53439153],0
s2,1,0.816186,0.054035,[18 96] ; [13 76],[17.408867 96.591133] ; [13.591133 75.408867],0
p12,1,0.855094,0.033351,[  1 114] ; [ 1 88],[  1.12745098 113.87254902] ; [ 0.87254902 88.12745098],0
p8,1,0.85793,0.032044,[38 75] ; [31 58],[38.5990099 74.4009901] ; [30.4009901 58.5990099],0
n3,1,0.984179,0.000393,[24 15] ; [21 13],[24.04109589 14.95890411] ; [20.95890411 13.04109589],0
p6,1,0.989947,0.000159,[22 91] ; [17 70],[22.035 90.965] ; [16.965 70.035],0
n2,1,0.990059,0.000155,[26 17] ; [20 13],[26.02631579 16.97368421] ; [19.97368421 13.02631579],0
