Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,69.810085,[32 84] ; [204  76],[69.13131313 46.86868687] ; [166.86868687 113.13131313],1
p3,1,0.0,38.491781,[38 79] ; [187  95],[65.97744361 51.02255639] ; [159.02255639 122.97744361],1
p6,1,0.0,34.278605,[19 97] ; [134 146],[44.81818182 71.18181818] ; [108.18181818 171.81818182],1
p4,1,1e-06,24.071405,[54 63] ; [203  79],[75.36090226 41.63909774] ; [181.63909774 100.36090226],1
p10,1,0.000453,12.300667,[92 24] ; [258  23],[102.26700252  13.73299748] ; [247.73299748  33.26700252],1
p2,1,0.000892,11.039478,[92 25] ; [257  26],[102.0825  14.9175] ; [246.9175  36.0825],1
v4,1,0.000998,10.831979,[105  12] ; [272   7],[111.38636364   5.61363636] ; [265.61363636  13.38636364],1
s7,1,0.001149,10.570326,[44 68] ; [157 116],[58.47272727 53.52727273] ; [142.52727273 130.47272727],0
p5,1,0.001692,9.856316,[  6 111] ; [ 48 236],[ 15.75561097 101.24438903] ; [ 38.24438903 245.75561097],0
s5,1,0.001723,9.823968,[25 84] ; [110 166],[38.22077922 70.77922078] ; [ 96.77922078 179.22077922],0
n5,1,0.004469,8.082868,[81 35] ; [233  49],[91.51758794 24.48241206] ; [222.48241206  59.51758794],0
s8,1,0.008356,6.955508,[43 73] ; [145 136],[54.93198992 61.06801008] ; [133.06801008 147.93198992],0
r4,1,0.026574,4.918278,[100  17] ; [263  21],[105.9127182  11.0872818] ; [257.0872818  26.9127182],0
a3,1,0.062483,3.470211,[82 35] ; [223  60],[89.2125 27.7875] ; [215.7875  67.2125],0
v3,1,0.068869,3.309772,[57 58] ; [165 112],[65.12755102 49.87244898] ; [156.87244898 120.12755102],0
u1,1,0.094727,2.79215,[ 17 100] ; [ 62 222],[23.04987531 93.95012469] ; [ 55.95012469 228.04987531],0
n6,1,0.101219,2.686231,[98 19] ; [251  29],[102.85390428  14.14609572] ; [246.14609572  33.85390428],0
a2,1,0.11032,2.549627,[21 96] ; [ 72 212],[27.13466334 89.86533666] ; [ 65.86533666 218.13466334],0
b1,1,0.112303,2.521511,[32 85] ; [101 183],[38.80548628 78.19451372] ; [ 94.19451372 189.80548628],0
p9,1,0.123208,2.376064,[99 15] ; [260  23],[103.08816121  10.91183879] ; [255.91183879  27.08816121],0
r1,1,0.12766,2.320728,[92 24] ; [242  41],[97.10275689 18.89724311] ; [236.89724311  46.10275689],0
r2,1,0.130295,2.28899,[106  10] ; [264  13],[109.21119593   6.78880407] ; [260.78880407  16.21119593],0
a8,1,0.149444,2.077919,[12 93] ; [ 45 212],[16.53314917 88.46685083] ; [ 40.46685083 216.53314917],0
v1,1,0.153199,2.040105,[68 43] ; [192  87],[74. 37.] ; [186.  93.],0
b5,1,0.225527,1.468854,[74 43] ; [161 123],[68.56608479 48.43391521] ; [166.43391521 117.56608479],0
d3,1,0.227109,1.458878,[79 38] ; [208  75],[83.9475 33.0525] ; [203.0525  79.9475],0
n4,1,0.283607,1.149725,[91 26] ; [234  50],[94.82543641 22.17456359] ; [230.17456359  53.82543641],0
s3,1,0.298177,1.082327,[58 56] ; [158 121],[62.65648855 51.34351145] ; [153.34351145 125.65648855],0
b3,1,0.322184,0.980059,[30 38] ; [ 72 121],[26.57471264 41.42528736] ; [ 75.42528736 117.57471264],0
b2,1,0.322184,0.980059,[30 38] ; [ 72 121],[26.57471264 41.42528736] ; [ 75.42528736 117.57471264],0
