Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002874,8.885766,[37  9] ; [24 23],[30.17204301 15.82795699] ; [30.82795699 16.17204301],0
p5,1,0.003411,8.573387,[10 36] ; [ 1 46],[ 5.44086022 40.55913978] ; [ 5.55913978 41.44086022],0
p11,1,0.016727,5.724823,[37  9] ; [27 20],[31.65591398 14.34408602] ; [32.34408602 14.65591398],0
p8,1,0.018393,5.5583,[30 14] ; [20 26],[24.44444444 19.55555556] ; [25.55555556 20.44444444],0
s5,1,0.035527,4.419686,[29 13] ; [20 23],[24.21176471 17.78823529] ; [24.78823529 18.21176471],0
p6,1,0.057117,3.619185,[29 16] ; [21 26],[24.45652174 20.54347826] ; [25.54347826 21.45652174],0
b3,1,0.060452,3.52493,[12 15] ; [ 5 20],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
b2,1,0.060452,3.52493,[12 15] ; [ 5 20],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
s8,1,0.064906,3.407375,[33 13] ; [25 22],[28.68817204 17.31182796] ; [29.31182796 17.68817204],0
p4,1,0.074431,3.182497,[37  9] ; [30 17],[33.13978495 12.86021505] ; [33.86021505 13.13978495],0
p9,1,0.075555,3.158014,[42  3] ; [38  9],[39.13043478  5.86956522] ; [40.86956522  6.13043478],0
n4,1,0.08178,3.029158,[36 10] ; [29 18],[32.15053763 13.84946237] ; [32.84946237 14.15053763],0
r4,1,0.085462,2.957843,[44  2] ; [40  7],[41.5483871  4.4516129] ; [42.4516129  4.5483871],0
u2,1,0.092133,2.836706,[2 5] ; [7 3],[3.70588235 3.29411765] ; [5.29411765 4.70588235],0
p3,1,0.109276,2.564663,[31 15] ; [24 23],[27.20430108 18.79569892] ; [27.79569892 19.20430108],0
p7,1,0.117755,2.446928,[33 11] ; [28 19],[29.49450549 14.50549451] ; [31.50549451 15.49450549],0
n3,1,0.120507,2.410714,[5 4] ; [15  3],[6.66666667 2.33333333] ; [13.33333333  4.66666667],0
p10,1,0.125971,2.341467,[42  3] ; [39  8],[39.61956522  5.38043478] ; [41.38043478  5.61956522],0
s2,1,0.159606,1.977952,[38  8] ; [33 14],[35.11827957 10.88172043] ; [35.88172043 11.11827957],0
a7,1,0.197635,1.659769,[35 11] ; [30 17],[32.15053763 13.84946237] ; [32.84946237 14.15053763],0
p2,1,0.217403,1.521429,[39  7] ; [35 12],[36.60215054  9.39784946] ; [37.39784946  9.60215054],0
b5,1,0.225035,1.47197,[32 14] ; [27 20],[29.1827957 16.8172043] ; [29.8172043 17.1827957],0
v3,1,0.237456,1.395631,[18 27] ; [13 33],[15.32967033 29.67032967] ; [15.67032967 30.32967033],0
r3,1,0.238136,1.391597,[44  2] ; [41  5],[42.5  3.5] ; [42.5  3.5],0
n6,1,0.264285,1.246173,[41  5] ; [38  9],[39.07526882  6.92473118] ; [39.92473118  7.07526882],0
u3,1,0.308709,1.03619,[4 3] ; [8 2],[4.94117647 2.05882353] ; [7.05882353 2.94117647],0
r1,1,0.317734,0.998252,[39  7] ; [36 11],[37.09677419  8.90322581] ; [37.90322581  9.09677419],0
u1,1,0.322723,0.977879,[15 31] ; [11 36],[12.86021505 33.13978495] ; [13.13978495 33.86021505],0
a4,1,0.340965,0.906801,[28 18] ; [24 23],[25.72043011 20.27956989] ; [26.27956989 20.72043011],0
s6,1,0.342225,0.902079,[41  3] ; [41  6],[39.64835165  4.35164835] ; [42.35164835  4.64835165],0
p12,1,0.368233,0.809618,[ 4 41] ; [ 2 45],[ 2.93478261 42.06521739] ; [ 3.06521739 43.93478261],0
n1,1,0.386476,0.75,[4 5] ; [ 5 13],[3. 6.] ; [ 6. 12.],0
a5,1,0.392352,0.73164,[41  5] ; [39  8],[39.56989247  6.43010753] ; [40.43010753  6.56989247],0
s1,1,0.41393,0.667485,[ 2 44] ; [ 4 43],[ 2.96774194 43.03225806] ; [ 3.03225806 43.96774194],0
d3,1,0.440416,0.595198,[41  5] ; [44  3],[42.04301075  3.95698925] ; [42.95698925  4.04301075],0
a3,1,0.44972,0.571357,[39  7] ; [37 10],[37.59139785  8.40860215] ; [38.40860215  8.59139785],0
b1,1,0.469857,0.522313,[19 27] ; [16 31],[17.31182796 28.68817204] ; [17.68817204 29.31182796],0
p1,1,0.480495,0.497739,[ 6 40] ; [ 4 43],[ 4.94623656 41.05376344] ; [ 5.05376344 41.94623656],0
a1,1,0.544607,0.367068,[ 2 44] ; [ 1 46],[ 1.48387097 44.51612903] ; [ 1.51612903 45.48387097],0
n2,1,0.573025,0.317647,[5 4] ; [12  6],[5.66666667 3.33333333] ; [11.33333333  6.66666667],0
d2,1,0.598375,0.277454,[32 14] ; [35 12],[33.13978495 12.86021505] ; [33.86021505 13.13978495],0
a2,1,0.602931,0.270597,[15 31] ; [13 34],[13.84946237 32.15053763] ; [14.15053763 32.84946237],0
b4,1,0.611376,0.258177,[26 20] ; [29 18],[27.20430108 18.79569892] ; [27.79569892 19.20430108],0
s7,1,0.652872,0.202299,[30 14] ; [28 16],[29. 15.] ; [29. 15.],0
v4,1,0.663526,0.189269,[44  2] ; [44  3],[43.52688172  2.47311828] ; [44.47311828  2.52688172],0
s3,1,0.764331,0.089879,[34 12] ; [36 11],[34.62365591 11.37634409] ; [35.37634409 11.62365591],0
v2,1,0.832866,0.044532,[24 21] ; [23 22],[23.5 21.5] ; [23.5 21.5],0
a6,1,0.942952,0.005121,[31 15] ; [32 15],[31.16129032 14.83870968] ; [31.83870968 15.16129032],0
a8,1,0.962883,0.002166,[ 2 41] ; [ 2 43],[ 1.95454545 41.04545455] ; [ 2.04545455 42.95454545],0
r2,1,0.987461,0.000247,[45  1] ; [44  1],[44.98901099  1.01098901] ; [44.01098901  0.98901099],0
