Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,49.020189,[51 86] ; [239  94],[84.53191489 52.46808511] ; [205.46808511 127.53191489],1
p6,1,0.0,47.639155,[ 31 103] ; [194 138],[64.69957082 69.30042918] ; [160.30042918 171.69957082],1
p8,1,0.0,31.412353,[66 69] ; [251  81],[91.63811563 43.36188437] ; [225.36188437 106.63811563],1
p5,1,3.9e-05,16.897683,[  5 132] ; [ 60 272],[ 18.98720682 118.01279318] ; [ 46.01279318 285.98720682],1
n5,1,0.000472,12.222888,[93 42] ; [276  55],[106.89914163  28.10085837] ; [262.10085837  68.89914163],1
p11,1,0.00082,11.194387,[102  35] ; [290  43],[114.26382979  22.73617021] ; [277.73617021  55.26382979],1
v1,1,0.001207,10.480352,[63 71] ; [206 119],[78.53159041 55.46840959] ; [190.46840959 134.53159041],0
p2,1,0.001974,9.573714,[116  21] ; [310  21],[124.70512821  12.29487179] ; [301.29487179  29.70512821],0
d1,1,0.004273,8.163816,[83 54] ; [246  87],[95.9 41.1] ; [233.1  99.9],0
d3,1,0.004607,8.027635,[91 45] ; [264  69],[102.9424307  33.0575693] ; [252.0575693  80.9424307],0
u3,1,0.0057,7.642744,[13 23] ; [48 27],[19.78378378 16.21621622] ; [41.21621622 33.78378378],0
s7,1,0.006303,7.461495,[58 74] ; [184 133],[71.14476615 60.85523385] ; [170.85523385 146.14476615],0
u1,1,0.006879,7.304241,[ 18 119] ; [ 81 252],[ 28.85744681 108.14255319] ; [ 70.14255319 262.85744681],0
s5,1,0.009318,6.760875,[40 93] ; [139 183],[52.32307692 80.67692308] ; [126.67692308 195.32307692],0
s6,1,0.011351,6.409503,[85 49] ; [242  80],[96.09210526 37.90789474] ; [230.90789474  91.09210526],0
p10,1,0.014108,6.024553,[111  24] ; [300  32],[118.81156317  16.18843683] ; [292.18843683  39.81156317],0
p9,1,0.021319,5.300564,[112  22] ; [303  30],[119.07922912  14.92077088] ; [295.92077088  37.07922912],0
v3,1,0.03112,4.646334,[48 88] ; [147 171],[58.41409692 77.58590308] ; [136.58590308 181.41409692],0
r1,1,0.035803,4.406473,[106  29] ; [285  45],[113.51612903  21.48387097] ; [277.48387097  52.51612903],0
b5,1,0.037005,4.35016,[90 47] ; [184 149],[79.86808511 57.13191489] ; [194.13191489 138.86808511],0
d2,1,0.042131,4.129925,[62 75] ; [185 148],[71.99787234 65.00212766] ; [175.00212766 157.99787234],0
a5,1,0.04355,4.073915,[101  36] ; [273  60],[109.01702128  27.98297872] ; [264.98297872  68.01702128],0
a8,1,0.057978,3.594307,[28 96] ; [ 45 256],[ 21.29882353 102.70117647] ; [ 51.70117647 249.29882353],0
a4,1,0.06571,3.38707,[59 78] ; [174 158],[68.06183369 68.93816631] ; [164.93816631 167.06183369],0
