Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,97.447584,[627  19] ; [16 12],[616.28783383  29.71216617] ; [26.71216617  1.28783383],1
r4,1,0.0,81.748427,[621  31] ; [16 14],[608.97947214  43.02052786] ; [28.02052786  1.97947214],1
r1,1,9e-06,19.774495,[549 101] ; [16 14],[540.07352941 109.92647059] ; [24.92647059  5.07352941],1
p8,1,0.002327,9.272091,[350 286] ; [ 8 22],[341.87387387 294.12612613] ; [16.12612613 13.87387387],0
p2,1,0.002859,8.895218,[555  92] ; [19 10],[549.37573964  97.62426036] ; [24.62426036  4.37573964],0
p7,1,0.008732,6.876888,[423 212] ; [13 17],[416.33082707 218.66917293] ; [19.66917293 10.33082707],0
p3,1,0.009017,6.819475,[351 295] ; [ 9 21],[344.02366864 301.97633136] ; [15.97633136 14.02366864],0
p11,1,0.019049,5.497015,[543 109] ; [20 10],[538.23460411 113.76539589] ; [24.76539589  5.23460411],0
a6,1,0.026253,4.939286,[449 199] ; [15 15],[443.46902655 204.53097345] ; [20.53097345  9.46902655],0
s6,1,0.028558,4.794053,[444 194] ; [14 14],[438.74474474 199.25525526] ; [19.25525526  8.74474474],0
s7,1,0.032054,4.595627,[337 283] ; [ 9 18],[331.561051 288.438949] ; [14.438949 12.561051],0
s2,1,0.053497,3.728317,[340 304] ; [10 19],[334.91827637 309.08172363] ; [15.08172363 13.91827637],0
d3,1,0.053838,3.71772,[454 195] ; [16 14],[449.23416789 199.76583211] ; [20.76583211  9.23416789],0
p4,1,0.054657,3.69253,[412 232] ; [14 16],[407.03857567 236.96142433] ; [18.96142433 11.03857567],0
a7,1,0.057391,3.611211,[472 178] ; [17 13],[467.42647059 182.57352941] ; [21.57352941  8.42647059],0
v1,1,0.085138,2.963989,[365 269] ; [12 17],[360.50980392 273.49019608] ; [16.49019608 12.50980392],0
b4,1,0.085878,2.949992,[375 277] ; [22  8],[379.53665689 272.46334311] ; [17.46334311 12.53665689],0
