Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.764902,[27  6] ; [ 9 38],[14.85 18.15] ; [21.15 25.85],1
s8,1,5.8e-05,16.173322,[18 16] ; [ 6 43],[ 9.8313253 24.1686747] ; [14.1686747 34.8313253],1
s7,1,0.000192,13.905185,[22 11] ; [11 34],[13.96153846 19.03846154] ; [19.03846154 25.96153846],1
s6,1,0.000264,13.308549,[25  8] ; [17 32],[16.90243902 16.09756098] ; [25.09756098 23.90243902],1
d1,1,0.010044,6.627059,[16 18] ; [10 39],[10.65060241 23.34939759] ; [15.34939759 33.65060241],0
s5,1,0.018291,5.568018,[12 20] ; [ 7 41],[ 7.6 24.4] ; [11.4 36.6],0
s4,1,0.049512,3.857893,[11 23] ; [ 7 42],[ 7.37349398 26.62650602] ; [10.62650602 38.37349398],0
n5,1,0.051526,3.791103,[23  9] ; [24 24],[18.8 13.2] ; [28.2 19.8],0
u3,1,0.059697,3.545788,[8 6] ; [ 7 19],[5.25 8.75] ; [ 9.75 16.25],0
r3,1,0.070883,3.262448,[26  7] ; [28 19],[22.275 10.725] ; [31.725 15.275],0
a5,1,0.071915,3.23876,[20 14] ; [19 30],[15.97590361 18.02409639] ; [23.02409639 25.97590361],0
d4,1,0.087947,2.911557,[26  8] ; [28 20],[22.3902439 11.6097561] ; [31.6097561 16.3902439],0
d2,1,0.090842,2.859381,[12 22] ; [ 9 39],[ 8.70731707 25.29268293] ; [12.29268293 35.70731707],0
v2,1,0.101764,2.677686,[17 16] ; [16 32],[13.44444444 19.55555556] ; [19.55555556 28.44444444],0
p4,1,0.106402,2.606857,[20 14] ; [20 29],[16.38554217 17.61445783] ; [23.61445783 25.38554217],0
a6,1,0.123969,2.366447,[19 15] ; [19 30],[15.56626506 18.43373494] ; [22.43373494 26.56626506],0
p6,1,0.1331,2.255976,[13 21] ; [11 37],[ 9.95121951 24.04878049] ; [14.04878049 33.95121951],0
d5,1,0.154018,2.031994,[24 10] ; [27 22],[20.89156627 13.10843373] ; [30.10843373 18.89156627],0
