Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3.6e-05,17.051051,[168  99] ; [23 43],[153.14414414 113.85585586] ; [37.85585586 28.14414414],1
p7,1,0.000594,11.793699,[195  68] ; [34 31],[183.61890244  79.38109756] ; [45.38109756 19.61890244],1
p10,1,0.001071,10.701308,[247  24] ; [49 15],[239.45074627  31.54925373] ; [56.54925373  7.45074627],0
p9,1,0.002591,9.07489,[254  18] ; [53 12],[247.78635015  24.21364985] ; [59.21364985  5.78635015],0
b1,1,0.004777,7.962094,[105 168] ; [38 28],[115.15929204 157.84070796] ; [27.84070796 38.15929204],0
p1,1,0.023821,5.107611,[ 24 248] ; [12 53],[ 29.05637982 242.94362018] ; [ 6.94362018 58.05637982],0
a5,1,0.044826,4.02518,[221  52] ; [46 20],[215.01769912  57.98230088] ; [51.98230088 14.01769912],0
s3,1,0.06412,3.427468,[220  50] ; [47 19],[214.55357143  55.44642857] ; [52.44642857 13.55357143],0
s5,1,0.075206,3.165584,[119 143] ; [37 27],[125.37423313 136.62576687] ; [30.62576687 33.37423313],0
n5,1,0.076578,3.136076,[224  49] ; [47 18],[218.88461538  54.11538462] ; [52.11538462 12.88461538],0
r1,1,0.092546,2.829517,[229  43] ; [60  5],[233.25816024  38.74183976] ; [55.74183976  9.25816024],0
p3,1,0.0979,2.739418,[163 110] ; [32 34],[157.03539823 115.96460177] ; [37.96460177 28.03539823],0
p12,1,0.103717,2.647435,[ 36 235] ; [ 4 62],[ 32.16617211 238.83382789] ; [ 7.83382789 58.16617211],0
n4,1,0.111233,2.536613,[228  45] ; [48 16],[223.58456973  49.41543027] ; [52.41543027 11.58456973],0
p4,1,0.148396,2.088663,[190  82] ; [40 26],[185.0887574  86.9112426] ; [44.9112426 21.0887574],0
b3,1,0.169442,1.887875,[ 81 109] ; [12 27],[ 77.16157205 112.83842795] ; [15.83842795 23.16157205],0
b2,1,0.169442,1.887875,[ 81 109] ; [12 27],[ 77.16157205 112.83842795] ; [15.83842795 23.16157205],0
u3,1,0.243612,1.359571,[40 19] ; [14  3],[41.92105263 17.07894737] ; [12.07894737  4.92105263],0
d5,1,0.260303,1.267143,[233  39] ; [60  6],[235.78698225  36.21301775] ; [57.21301775  8.78698225],0
r3,1,0.287032,1.133489,[267   6] ; [63  3],[265.75221239   7.24778761] ; [64.24778761  1.75221239],0
p6,1,0.303783,1.057513,[129 140] ; [27 39],[125.26567164 143.73432836] ; [30.73432836 35.26567164],0
p2,1,0.317144,1.000689,[232  40] ; [53 13],[229.34911243  42.65088757] ; [55.65088757 10.34911243],0
p5,1,0.329678,0.95016,[ 46 224] ; [ 8 58],[ 43.39285714 226.60714286] ; [10.60714286 55.39285714],0
s2,1,0.343475,0.897419,[207  64] ; [54 12],[209.884273  61.115727] ; [51.115727 14.884273],0
v1,1,0.360964,0.834537,[164  96] ; [37 28],[160.8  99.2] ; [40.2 24.8],0
d4,1,0.387338,0.747283,[234  38] ; [54 12],[231.76331361  40.23668639] ; [56.23668639  9.76331361],0
n6,1,0.39481,0.724077,[241  32] ; [54 10],[238.97626113  34.02373887] ; [56.02373887  7.97626113],0
u1,1,0.433456,0.613546,[ 62 211] ; [18 48],[ 64.42477876 208.57522124] ; [15.57522124 50.42477876],0
d2,1,0.436392,0.605752,[151 122] ; [40 26],[153.81415929 119.18584071] ; [37.18584071 28.81415929],0
a3,1,0.436752,0.604802,[214  58] ; [49 17],[211.64497041  60.35502959] ; [51.35502959 14.64497041],0
s4,1,0.480705,0.497263,[ 55 216] ; [16 50],[ 57.09495549 213.90504451] ; [13.90504451 52.09495549],0
a6,1,0.49686,0.461636,[185  87] ; [42 24],[182.67455621  89.32544379] ; [44.32544379 21.67455621],0
v4,1,0.518578,0.416721,[264   8] ; [65  1],[264.75739645   7.24260355] ; [64.24260355  1.75739645],0
a7,1,0.528878,0.396547,[187  85] ; [48 18],[189.11242604  82.88757396] ; [45.88757396 20.11242604],0
u2,1,0.594907,0.282746,[41 18] ; [10  6],[40.12 18.88] ; [10.88  5.12],0
r2,1,0.599183,0.276229,[256  12] ; [64  2],[256.76646707  11.23353293] ; [63.23353293  2.76646707],0
d3,1,0.602246,0.271622,[191  82] ; [44 22],[189.24778761  83.75221239] ; [45.75221239 20.24778761],0
r4,1,0.602834,0.270743,[256  17] ; [63  3],[256.89380531  16.10619469] ; [62.10619469  3.89380531],0
n1,1,0.637632,0.221852,[22 30] ; [12 13],[22.96103896 29.03896104] ; [11.03896104 13.96103896],0
s7,1,0.639876,0.218905,[213  53] ; [48 10],[214.27777778  51.72222222] ; [46.72222222 11.27777778],0
a1,1,0.676744,0.173815,[ 16 257] ; [ 3 63],[ 15.30088496 257.69911504] ; [ 3.69911504 62.30088496],0
b5,1,0.752749,0.099236,[168 105] ; [42 24],[169.11504425 103.88495575] ; [40.88495575 25.11504425],0
v3,1,0.789988,0.070929,[119 143] ; [27 35],[118.0617284 143.9382716] ; [27.9382716 34.0617284],0
b4,1,0.81537,0.054524,[157 116] ; [39 27],[157.84070796 115.15929204] ; [38.15929204 27.84070796],0
