Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5.4e-05,16.316792,[37  8] ; [66 72],[25.32786885 19.67213115] ; [77.67213115 60.32786885],1
p4,1,0.000506,12.09352,[31 15] ; [54 88],[20.79787234 25.20212766] ; [64.20212766 77.79787234],1
p1,1,0.004096,8.24089,[ 7 38] ; [  5 137],[ 2.88770053 42.11229947] ; [  9.11229947 132.88770053],0
p3,1,0.008511,6.922755,[24 22] ; [44 99],[16.55026455 29.44973545] ; [51.44973545 91.55026455],0
p8,1,0.009955,6.64287,[28 18] ; [56 87],[20.44444444 25.55555556] ; [63.55555556 79.44444444],0
s4,1,0.010087,6.619499,[18 28] ; [ 29 114],[11.43915344 34.56084656] ; [ 35.56084656 107.43915344],0
a1,1,0.014072,6.029039,[ 4 42] ; [  2 141],[ 1.46031746 44.53968254] ; [  4.53968254 138.46031746],0
a4,1,0.016522,5.746427,[22 24] ; [ 41 102],[15.33333333 30.66666667] ; [47.66666667 95.33333333],0
s2,1,0.017823,5.613433,[28 18] ; [58 84],[21.04255319 24.95744681] ; [64.95744681 77.04255319],0
b1,1,0.025683,4.977228,[21 25] ; [ 40 103],[14.84656085 31.15343915] ; [46.15343915 96.84656085],0
s5,1,0.037727,4.317285,[19 25] ; [ 37 102],[13.46448087 30.53551913] ; [42.53551913 96.46448087],0
p12,1,0.040419,4.200219,[ 4 42] ; [  3 139],[ 1.71276596 44.28723404] ; [  5.28723404 136.71276596],0
r1,1,0.103057,2.657591,[32 14] ; [115  27],[35.96808511 10.03191489] ; [111.03191489  30.96808511],0
s6,1,0.104441,2.636378,[32 12] ; [84 58],[27.44086022 16.55913978] ; [88.55913978 53.44086022],0
s8,1,0.110449,2.547791,[20 25] ; [45 98],[15.55851064 29.44148936] ; [49.44148936 93.55851064],0
v3,1,0.123986,2.366227,[ 8 36] ; [40 93],[11.93220339 32.06779661] ; [36.06779661 96.93220339],0
b3,1,0.137002,2.211313,[11 15] ; [18 50],[ 8.0212766 17.9787234] ; [20.9787234 47.0212766],0
b2,1,0.137002,2.211313,[11 15] ; [18 50],[ 8.0212766 17.9787234] ; [20.9787234 47.0212766],0
s7,1,0.153327,2.038834,[19 27] ; [40 94],[15.07777778 30.92222222] ; [43.92222222 90.07777778],0
a8,1,0.155057,2.021779,[ 4 39] ; [  5 127],[ 2.21142857 40.78857143] ; [  6.78857143 125.21142857],0
n1,1,0.174678,1.842327,[ 7 10] ; [12 38],[ 4.82089552 12.17910448] ; [14.17910448 35.82089552],0
d3,1,0.217705,1.519435,[34 11] ; [94 49],[30.63829787 14.36170213] ; [97.36170213 45.63829787],0
b5,1,0.218704,1.512858,[32 14] ; [85 58],[28.47619048 17.52380952] ; [88.52380952 54.47619048],0
a6,1,0.25649,1.287603,[27 19] ; [97 46],[30.17989418 15.82010582] ; [93.82010582 49.17989418],0
u2,1,0.286936,1.13394,[12  5] ; [32 25],[10.10810811  6.89189189] ; [33.89189189 23.10810811],0
d5,1,0.329158,0.952208,[36  9] ; [104  39],[33.5106383 11.4893617] ; [106.4893617  36.5106383],0
u1,1,0.349833,0.874062,[ 6 40] ; [ 12 131],[ 4.38095238 41.61904762] ; [ 13.61904762 129.38095238],0
p10,1,0.377958,0.777334,[35 11] ; [97 43],[32.64516129 13.35483871] ; [99.35483871 40.64516129],0
d4,1,0.403845,0.696847,[38  8] ; [109  33],[35.96808511 10.03191489] ; [111.03191489  30.96808511],0
p9,1,0.479059,0.501004,[38  8] ; [108  31],[36.3027027  9.6972973] ; [109.6972973  29.3027027],0
d2,1,0.490807,0.474756,[19 27] ; [51 92],[17.03703704 28.96296296] ; [52.96296296 90.03703704],0
p11,1,0.503187,0.448207,[33 13] ; [95 48],[31.15343915 14.84656085] ; [96.84656085 46.15343915],0
p5,1,0.526071,0.401975,[ 3 43] ; [  6 136],[ 2.20212766 43.79787234] ; [  6.79787234 135.20212766],0
d1,1,0.529854,0.394672,[24 22] ; [67 76],[22.14814815 23.85185185] ; [68.85185185 74.14814815],0
v1,1,0.562884,0.334736,[20 25] ; [55 84],[18.3423913 26.6576087] ; [56.6576087 82.3423913],0
p2,1,0.572598,0.318354,[35 11] ; [102  40],[33.5212766 12.4787234] ; [103.4787234  38.5212766],0
u3,1,0.573284,0.317218,[12  5] ; [36 21],[11.02702703  5.97297297] ; [36.97297297 20.02702703],0
a3,1,0.604712,0.267947,[29 17] ; [84 59],[27.5026455 18.4973545] ; [85.4973545 57.5026455],0
v4,1,0.651427,0.204105,[45  1] ; [137   5],[44.53191489  1.46808511] ; [137.46808511   4.53191489],0
v2,1,0.66717,0.18493,[24 21] ; [65 66],[22.75568182 22.24431818] ; [66.24431818 64.75568182],0
a7,1,0.689752,0.159354,[32 13] ; [106  37],[33.03191489 11.96808511] ; [104.96808511  38.03191489],0
n6,1,0.743422,0.107142,[31 13] ; [97 46],[30.11764706 13.88235294] ; [97.88235294 45.11764706],0
n5,1,0.752112,0.099765,[15 30] ; [51 91],[15.88235294 29.11764706] ; [50.11764706 91.88235294],0
a5,1,0.79604,0.06681,[27 19] ; [87 56],[27.74603175 18.25396825] ; [86.25396825 56.74603175],0
s1,1,0.818771,0.052499,[ 1 45] ; [  4 139],[ 1.21693122 44.78306878] ; [  3.78306878 139.21693122],0
a2,1,0.83554,0.043098,[ 7 39] ; [ 20 123],[ 6.57142857 39.42857143] ; [ 20.42857143 122.57142857],0
n3,1,0.876006,0.024347,[12  5] ; [37 14],[12.25  4.75] ; [36.75 14.25],0
b4,1,0.928733,0.007999,[27 19] ; [85 58],[27.25925926 18.74074074] ; [84.74074074 58.25925926],0
s3,1,0.933831,0.006893,[23 23] ; [72 70],[23.24468085 22.75531915] ; [71.75531915 70.24468085],0
r2,1,0.96447,0.001984,[44  2] ; [137   6],[44.05291005  1.94708995] ; [136.94708995   6.05291005],0
n2,1,0.96864,0.001546,[13  4] ; [38 12],[12.94029851  4.05970149] ; [38.05970149 11.94029851],0
