Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.912073,[27 31] ; [197  51],[42.45751634 15.54248366] ; [181.54248366  66.45751634],1
s6,1,4.3e-05,16.743202,[40 19] ; [219  27],[50.10163934  8.89836066] ; [208.89836066  37.10163934],1
a3,1,0.00018,14.031556,[38 22] ; [210  38],[48.31168831 11.68831169] ; [199.68831169  48.31168831],1
s3,1,0.000289,13.138426,[34 24] ; [200  47],[44.49836066 13.50163934] ; [189.50163934  57.49836066],1
n6,1,0.002428,9.194037,[50 10] ; [236  13],[55.53398058  4.46601942] ; [230.46601942  18.53398058],0
p5,1,0.004757,7.96971,[ 3 57] ; [ 50 195],[10.42622951 49.57377049] ; [ 42.57377049 202.42622951],0
v4,1,0.013235,6.13744,[55  5] ; [243   5],[58.05194805  1.94805195] ; [239.94805195   8.05194805],0
s5,1,0.036263,4.384691,[19 38] ; [115 121],[26.06825939 30.93174061] ; [107.93174061 128.06825939],0
u1,1,0.041898,4.139339,[ 8 52] ; [ 64 185],[13.98058252 46.01941748] ; [ 58.01941748 190.98058252],0
p9,1,0.057068,3.620618,[51  9] ; [230  18],[54.74025974  5.25974026] ; [226.25974026  21.74025974],0
v3,1,0.066203,3.374736,[22 34] ; [127 113],[28.18918919 27.81081081] ; [120.81081081 119.18918919],0
b4,1,0.083323,2.998866,[39 21] ; [131 118],[33.00970874 26.99029126] ; [136.99029126 112.00970874],0
p1,1,0.083836,2.988925,[ 2 58] ; [ 26 222],[ 5.45454545 54.54545455] ; [ 22.54545455 225.45454545],0
u2,1,0.105749,2.616633,[10 12] ; [26 13],[12.98360656  9.01639344] ; [23.01639344 15.98360656],0
r2,1,0.156064,2.011956,[56  4] ; [238   7],[57.83606557  2.16393443] ; [236.16393443   8.83606557],0
a1,1,0.171504,1.869744,[ 1 59] ; [ 15 234],[ 3.10679612 56.89320388] ; [ 12.89320388 236.10679612],0
u4,1,0.171504,1.869744,[ 1 59] ; [ 15 234],[ 3.10679612 56.89320388] ; [ 12.89320388 236.10679612],0
u3,1,0.17333,1.853902,[12 10] ; [28 11],[14.42622951  7.57377049] ; [25.57377049 13.42622951],0
n2,1,0.189997,1.717642,[6 4] ; [42 11],[7.61904762 2.38095238] ; [40.38095238 12.61904762],0
d2,1,0.196632,1.667215,[39 21] ; [139 110],[34.5631068 25.4368932] ; [143.4368932 105.5631068],0
d3,1,0.196804,1.665932,[37 23] ; [175  74],[41.16504854 18.83495146] ; [170.83495146  78.16504854],0
a4,1,0.235099,1.409743,[25 35] ; [125 124],[29.12621359 30.87378641] ; [120.87378641 128.12621359],0
v2,1,0.256045,1.290014,[30 25] ; [152  90],[33.7037037 21.2962963] ; [148.2962963  93.7037037],0
d5,1,0.259846,1.269576,[54  6] ; [209  39],[51.23376623  8.76623377] ; [211.76623377  36.23376623],0
a7,1,0.301869,1.065921,[43 16] ; [164  85],[39.6525974 19.3474026] ; [167.3474026  81.6525974],0
p12,1,0.306607,1.045235,[ 5 54] ; [ 33 214],[ 7.32679739 51.67320261] ; [ 30.67320261 216.32679739],0
p8,1,0.31044,1.028801,[40 19] ; [148  96],[36.60726073 22.39273927] ; [151.39273927  92.60726073],0
s1,1,0.343245,0.898273,[ 1 56] ; [ 11 235],[ 2.25742574 54.74257426] ; [  9.74257426 236.25742574],0
p6,1,0.387637,0.746341,[27 33] ; [126 120],[30. 30.] ; [123. 123.],0
d4,1,0.410504,0.677342,[49 11] ; [213  35],[51.03896104  8.96103896] ; [210.96103896  37.03896104],0
a2,1,0.41984,0.650763,[14 46] ; [ 71 178],[16.50485437 43.49514563] ; [ 68.49514563 180.50485437],0
r4,1,0.476907,0.505928,[57  3] ; [230  19],[55.72815534  4.27184466] ; [231.27184466  17.72815534],0
a8,1,0.49362,0.468626,[ 8 49] ; [ 40 184],[ 9.7366548 47.2633452] ; [ 38.2633452 185.7366548],0
p11,1,0.504598,0.445252,[52  8] ; [207  42],[50.29126214  9.70873786] ; [208.70873786  40.29126214],0
n4,1,0.505811,0.442723,[53  7] ; [226  22],[54.35064935  5.64935065] ; [224.64935065  23.35064935],0
r1,1,0.52331,0.407364,[49 10] ; [214  34],[50.54397394  8.45602606] ; [212.45602606  35.54397394],0
n1,1,0.529035,0.396245,[4 5] ; [29 23],[4.86885246 4.13114754] ; [28.13114754 23.86885246],0
d1,1,0.530612,0.393219,[43 17] ; [168  81],[40.97087379 19.02912621] ; [170.02912621  78.97087379],0
s4,1,0.540537,0.374546,[13 47] ; [ 45 202],[11.33550489 48.66449511] ; [ 46.66449511 200.33550489],0
p7,1,0.651478,0.204042,[42 18] ; [175  65],[43.4 16.6] ; [173.6  66.4],0
v1,1,0.651978,0.203416,[37 22] ; [158  82],[38.47826087 20.52173913] ; [156.52173913  83.47826087],0
r3,1,0.733252,0.116147,[57  3] ; [239  10],[57.47572816  2.52427184] ; [238.52427184  10.47572816],0
p4,1,0.734732,0.114811,[41 19] ; [175  73],[42.07792208 17.92207792] ; [173.92207792  74.07792208],0
p2,1,0.75496,0.09741,[52  8] ; [211  37],[51.23376623  8.76623377] ; [211.76623377  36.23376623],0
b2,1,0.768236,0.086838,[18 20] ; [ 81 100],[17.17808219 20.82191781] ; [81.82191781 99.17808219],0
b3,1,0.768236,0.086838,[18 20] ; [ 81 100],[17.17808219 20.82191781] ; [81.82191781 99.17808219],0
b1,1,0.775981,0.080975,[27 33] ; [107 142],[26.01941748 33.98058252] ; [107.98058252 141.01941748],0
p10,1,0.798106,0.065433,[53  7] ; [221  26],[53.5504886  6.4495114] ; [220.4495114  26.5504886],0
a5,1,0.842311,0.039576,[48 12] ; [202  47],[48.54368932 11.45631068] ; [201.45631068  47.54368932],0
p3,1,0.936511,0.006345,[36 24] ; [148 101],[35.72815534 24.27184466] ; [148.27184466 100.72815534],0
a6,1,0.937017,0.006244,[40 20] ; [164  84],[39.74025974 20.25974026] ; [164.25974026  83.74025974],0
b5,1,0.966086,0.001808,[35 25] ; [146 103],[35.14563107 24.85436893] ; [145.85436893 103.14563107],0
n3,1,0.970597,0.001359,[6 3] ; [35 18],[5.9516129 3.0483871] ; [35.0483871 17.9516129],0
