Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.029549,4.73534,[2 7] ; [6 2],[4.23529412 4.76470588] ; [3.76470588 4.23529412],0
s8,1,0.03615,4.390023,[6 3] ; [1 6],[3.9375 5.0625] ; [3.0625 3.9375],0
s7,1,0.085192,2.962963,[7 2] ; [2 4],[5.4 3.6] ; [3.6 2.4],0
b5,1,0.092133,2.836706,[2 7] ; [5 3],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
u2,1,0.196706,1.666667,[2 4] ; [3 1],[3. 3.] ; [2. 2.],0
p12,1,0.200441,1.639156,[1 8] ; [3 5],[2.11764706 6.88235294] ; [1.88235294 6.11764706],0
b4,1,0.201352,1.63254,[4 5] ; [6 2],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
a5,1,0.201352,1.63254,[4 5] ; [6 2],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
p1,1,0.201352,1.63254,[5 4] ; [2 6],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
b2,1,0.276278,1.185306,[2 5] ; [3 2],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
b3,1,0.276278,1.185306,[2 5] ; [3 2],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
d2,1,0.312132,1.021635,[3 6] ; [1 7],[2.11764706 6.88235294] ; [1.88235294 6.11764706],0
d3,1,0.312132,1.021635,[3 6] ; [1 7],[2.11764706 6.88235294] ; [1.88235294 6.11764706],0
p10,1,0.312132,1.021635,[6 3] ; [7 1],[6.88235294 2.11764706] ; [6.11764706 1.88235294],0
p4,1,0.453388,0.562169,[8 1] ; [6 2],[7.41176471 1.58823529] ; [6.58823529 1.41176471],0
r1,1,0.453388,0.562169,[8 1] ; [6 2],[7.41176471 1.58823529] ; [6.58823529 1.41176471],0
a6,1,0.456605,0.554205,[4 5] ; [5 3],[4.76470588 4.23529412] ; [4.23529412 3.76470588],0
a7,1,0.456605,0.554205,[4 5] ; [5 3],[4.76470588 4.23529412] ; [4.23529412 3.76470588],0
v1,1,0.456605,0.554205,[5 4] ; [3 5],[4.23529412 4.76470588] ; [3.76470588 4.23529412],0
b1,1,0.485845,0.485714,[3 6] ; [4 4],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
a3,1,0.485845,0.485714,[3 6] ; [4 4],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
u3,1,0.598161,0.277778,[2 4] ; [2 2],[2.4 3.6] ; [1.6 2.4],0
a4,1,0.59969,0.275463,[2 7] ; [1 7],[1.58823529 7.41176471] ; [1.41176471 6.58823529],0
v3,1,0.818821,0.052469,[4 5] ; [4 4],[4.23529412 4.76470588] ; [3.76470588 4.23529412],0
p8,1,0.838464,0.041558,[6 3] ; [5 2],[6.1875 2.8125] ; [4.8125 2.1875],0
p6,1,0.857596,0.032197,[6 3] ; [5 3],[5.82352941 3.17647059] ; [5.17647059 2.82352941],0
d5,1,0.857596,0.032197,[3 6] ; [3 5],[3.17647059 5.82352941] ; [2.82352941 5.17647059],0
p2,1,0.892795,0.018162,[7 2] ; [6 2],[6.88235294 2.11764706] ; [6.11764706 1.88235294],0
p3,1,0.892795,0.018162,[7 2] ; [6 2],[6.88235294 2.11764706] ; [6.11764706 1.88235294],0
p7,1,0.892795,0.018162,[7 2] ; [6 2],[6.88235294 2.11764706] ; [6.11764706 1.88235294],0
s4,1,0.929308,0.00787,[1 8] ; [1 7],[1.05882353 7.94117647] ; [0.94117647 7.05882353],0
r2,1,0.929308,0.00787,[8 1] ; [7 1],[7.94117647 1.05882353] ; [7.05882353 0.94117647],0
s5,1,1.0,0.0,[5 3] ; [5 3],[5. 3.] ; [5. 3.],0
