Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,39.720253,[28 36] ; [326  80],[48.20425532 15.79574468] ; [305.79574468 100.20425532],1
n4,1,0.0,38.662055,[32 33] ; [339  68],[51.09110169 13.90889831] ; [319.90889831  87.09110169],1
p10,1,1.5e-05,18.71666,[39 22] ; [348  56],[50.76774194 10.23225806] ; [336.23225806  67.76774194],1
p11,1,0.000264,13.311547,[41 24] ; [337  71],[51.94503171 13.05496829] ; [326.05496829  81.94503171],1
r4,1,0.000498,12.121477,[55 10] ; [390  18],[61.15221987  3.84778013] ; [383.84778013  24.15221987],1
p9,1,0.00063,11.684707,[45 17] ; [356  46],[53.58189655  8.41810345] ; [347.41810345  54.58189655],1
v4,1,0.001615,9.94248,[58  7] ; [396  11],[62.52118644  2.47881356] ; [391.47881356  15.52118644],0
s8,1,0.007612,7.122494,[21 44] ; [202 201],[30.97222222 34.02777778] ; [192.02777778 210.97222222],0
s7,1,0.013584,6.091428,[24 38] ; [215 172],[33.00222717 28.99777283] ; [205.99777283 181.00222717],0
u1,1,0.013872,6.054408,[ 6 59] ; [ 92 316],[13.46723044 51.53276956] ; [ 84.53276956 323.46723044],0
p7,1,0.014003,6.037784,[33 29] ; [274 123],[41.46840959 20.53159041] ; [265.53159041 131.46840959],0
a2,1,0.014629,5.960644,[ 9 56] ; [115 293],[17.04016913 47.95983087] ; [106.95983087 301.04016913],0
p2,1,0.014961,5.921003,[46 17] ; [346  60],[52.65671642 10.34328358] ; [339.34328358  66.65671642],0
p6,1,0.016171,5.784226,[15 45] ; [165 235],[23.47826087 36.52173913] ; [156.52173913 243.47826087],0
b1,1,0.024469,5.061085,[31 34] ; [136 272],[22.94926004 42.05073996] ; [144.05073996 263.94926004],0
s6,1,0.030459,4.683207,[36 28] ; [278 120],[43.4978355 20.5021645] ; [270.5021645 127.4978355],0
u2,1,0.032836,4.554316,[13  4] ; [47 50],[8.94736842 8.05263158] ; [51.05263158 45.94736842],0
p3,1,0.037152,4.343451,[27 36] ; [231 175],[34.65671642 28.34328358] ; [223.34328358 182.65671642],0
a8,1,0.037383,4.332876,[ 3 54] ; [ 57 308],[ 8.1042654 48.8957346] ; [ 51.8957346 313.1042654],0
s5,1,0.038538,4.281129,[15 46] ; [149 240],[22.23111111 38.76888889] ; [141.76888889 247.23111111],0
a4,1,0.039647,4.23291,[22 43] ; [193 213],[29.67091295 35.32908705] ; [185.32908705 220.67091295],0
v3,1,0.064246,3.424242,[28 33] ; [234 166],[34.6681128 26.3318872] ; [227.3318872 172.6681128],0
s3,1,0.065084,3.402856,[29 35] ; [230 169],[35.8012959 28.1987041] ; [223.1987041 175.8012959],0
d2,1,0.074402,3.183132,[27 38] ; [217 189],[33.67303609 31.32696391] ; [210.32696391 195.67303609],0
p8,1,0.085693,2.95348,[27 34] ; [223 175],[33.22440087 27.77559913] ; [216.77559913 181.22440087],0
p4,1,0.097911,2.739253,[33 30] ; [255 148],[38.93562232 24.06437768] ; [249.06437768 153.93562232],0
v1,1,0.105718,2.617085,[36 29] ; [263 137],[41.79569892 23.20430108] ; [257.20430108 142.79569892],0
a1,1,0.13165,2.27294,[ 1 64] ; [ 25 383],[ 3.57293869 61.42706131] ; [ 22.42706131 385.57293869],0
s2,1,0.139334,2.185297,[29 36] ; [219 183],[34.51820128 30.48179872] ; [213.48179872 188.51820128],0
a7,1,0.171591,1.868988,[45 20] ; [312  93],[49.37234043 15.62765957] ; [307.62765957  97.37234043],0
