Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.04548,4.000744,[31 10] ; [10 10],[27.55737705 13.44262295] ; [13.44262295  6.55737705],0
p6,1,0.087537,2.91909,[18 23] ; [ 4 15],[15.03333333 25.96666667] ; [ 6.96666667 12.03333333],0
p3,1,0.098648,2.727273,[21 19] ; [ 6 14],[18. 22.] ; [ 9. 11.],0
b1,1,0.653696,0.201272,[18 23] ; [10 10],[18.81967213 22.18032787] ; [ 9.18032787 10.81967213],0
