Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,73.130246,[ 28 120] ; [262 178],[72.99319728 75.00680272] ; [217.00680272 222.99319728],1
d1,1,0.0,70.50016,[ 47 101] ; [313 130],[90.15228426 57.84771574] ; [269.84771574 173.15228426],1
a3,1,0.0,67.743605,[67 80] ; [357  85],[105.82003396  41.17996604] ; [318.17996604 123.82003396],1
a4,1,0.0,57.125858,[ 27 120] ; [239 202],[66.5 80.5] ; [199.5 241.5],1
u1,1,0.0,35.440144,[  5 143] ; [116 327],[ 30.30118443 117.69881557] ; [ 90.69881557 352.30118443],1
d5,1,0.0,28.660385,[102  46] ; [387  53],[123.08163265  24.91836735] ; [365.91836735  74.08163265],1
a6,1,3e-06,21.893462,[78 70] ; [323 117],[100.93197279  47.06802721] ; [300.06802721 139.93197279],1
d4,1,7e-06,20.214723,[107  41] ; [387  53],[124.34013605  23.65986395] ; [369.65986395  70.34013605],1
p9,1,0.000252,13.393806,[114  30] ; [398  41],[126.46312178  17.53687822] ; [385.53687822  53.46312178],1
r1,1,0.000561,11.902041,[109  38] ; [381  60],[122.5  24.5] ; [367.5  73.5],1
s7,1,0.000796,11.249529,[68 71] ; [279 151],[84.76801406 54.23198594] ; [262.23198594 167.76801406],1
n4,1,0.001137,10.590492,[102  46] ; [360  81],[116.08828523  31.91171477] ; [345.91171477  95.08828523],0
r2,1,0.001158,10.556596,[135  12] ; [429  10],[141.48122867   5.51877133] ; [422.51877133  16.48122867],0
d3,1,0.001655,9.897412,[90 58] ; [328 113],[105.03225806  42.96774194] ; [312.96774194 128.03225806],0
b3,1,0.002329,9.270069,[18 62] ; [114 163],[29.57983193 50.42016807] ; [102.42016807 174.57983193],0
b2,1,0.002329,9.270069,[18 62] ; [114 163],[29.57983193 50.42016807] ; [102.42016807 174.57983193],0
r4,1,0.002436,9.188254,[131  17] ; [423  20],[138.73434856   9.26565144] ; [415.26565144  27.73434856],0
s8,1,0.002478,9.157133,[67 81] ; [262 178],[82.80952381 65.19047619] ; [246.19047619 193.80952381],0
p10,1,0.003608,8.471098,[111  34] ; [379  58],[122.0790378  22.9209622] ; [367.9209622  69.0790378],0
p4,1,0.005036,7.866486,[81 67] ; [297 143],[95.14285714 52.85714286] ; [282.85714286 157.14285714],0
v2,1,0.007262,7.206994,[65 74] ; [254 171],[78.61879433 60.38120567] ; [240.38120567 184.61879433],0
s5,1,0.010805,6.497063,[49 93] ; [201 229],[62.06293706 79.93706294] ; [187.93706294 242.06293706],0
n6,1,0.016067,5.795536,[118  29] ; [388  52],[126.71550256  20.28449744] ; [379.28449744  60.71550256],0
u4,1,0.052627,3.755723,[  1 147] ; [ 17 426],[  4.50761421 143.49238579] ; [ 13.49238579 429.50761421],0
p11,1,0.067034,3.354187,[108  40] ; [355  88],[115.94585448  32.05414552] ; [347.05414552  95.94585448],0
