Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,50.844469,[62 47] ; [ 20 121],[35.752 73.248] ; [46.248 94.752],1
s6,1,6e-06,20.554852,[81 27] ; [65 75],[63.58064516 44.41935484] ; [82.41935484 57.58064516],1
s2,1,1.6e-05,18.570641,[67 40] ; [49 91],[50.25101215 56.74898785] ; [65.74898785 74.25101215],1
p2,1,6.3e-05,16.007375,[87 23] ; [78 64],[72.02380952 37.97619048] ; [92.97619048 49.02380952],1
p8,1,0.000737,11.394618,[40 70] ; [ 25 117],[28.37301587 81.62698413] ; [ 36.62698413 105.37301587],1
p6,1,0.000777,11.294259,[27 81] ; [ 13 128],[17.34939759 90.65060241] ; [ 22.65060241 118.34939759],1
d1,1,0.001084,10.67846,[81 29] ; [76 66],[68.53174603 41.46825397] ; [88.46825397 53.53174603],0
s8,1,0.00524,7.794765,[48 60] ; [ 39 103],[37.584 70.416] ; [49.416 92.584],0
d2,1,0.007886,7.059183,[75 34] ; [73 67],[64.78714859 44.21285141] ; [83.21285141 56.78714859],0
d5,1,0.007893,7.057486,[98 12] ; [108  34],[89.92063492 20.07936508] ; [116.07936508  25.92063492],0
n6,1,0.009054,6.812223,[94 16] ; [101  40],[85.45816733 24.54183267] ; [109.54183267  31.45816733],0
v2,1,0.012319,6.264317,[66 43] ; [60 75],[56.28688525 52.71311475] ; [69.71311475 65.28688525],0
s7,1,0.019561,5.450642,[52 50] ; [48 86],[43.22033898 58.77966102] ; [56.77966102 77.22033898],0
r4,1,0.019924,5.418563,[97 13] ; [109  33],[89.92063492 20.07936508] ; [116.07936508  25.92063492],0
r3,1,0.024321,5.071581,[104   6] ; [121  20],[98.60557769 11.39442231] ; [126.39442231  14.60557769],0
n5,1,0.03362,4.513912,[86 24] ; [93 48],[78.44621514 31.55378486] ; [100.55378486  40.44621514],0
a7,1,0.03674,4.362407,[86 24] ; [94 48],[78.57142857 31.42857143] ; [101.42857143  40.57142857],0
s3,1,0.038645,4.276421,[61 47] ; [61 80],[52.91566265 55.08433735] ; [69.08433735 71.91566265],0
p10,1,0.039974,4.218981,[83 26] ; [91 51],[75.56175299 33.43824701] ; [98.43824701 43.56175299],0
n4,1,0.041933,4.137912,[93 17] ; [105  37],[86.42857143 23.57142857] ; [111.57142857  30.42857143],0
p9,1,0.047193,3.938493,[88 20] ; [98 41],[81.32793522 26.67206478] ; [104.67206478  34.32793522],0
u1,1,0.049233,3.867384,[28 82] ; [ 22 120],[21.82539683 88.17460317] ; [ 28.17460317 113.82539683],0
d3,1,0.056353,3.641583,[80 30] ; [87 55],[72.8968254 37.1031746] ; [94.1031746 47.8968254],0
p12,1,0.080097,3.062926,[12 98] ; [  7 133],[  8.36 101.64] ; [ 10.64 129.36],0
n3,1,0.08065,3.051756,[23  8] ; [28 23],[19.2804878 11.7195122] ; [31.7195122 19.2804878],0
a1,1,0.084503,2.976094,[  3 107] ; [ 11 131],[  6.11111111 103.88888889] ; [  7.88888889 134.11111111],0
v4,1,0.092847,2.824307,[103   7] ; [123  18],[99.0438247 10.9561753] ; [126.9561753  14.0438247],0
u3,1,0.101784,2.677359,[19  9] ; [15 17],[15.86666667 12.13333333] ; [18.13333333 13.86666667],0
r2,1,0.117607,2.448906,[105   4] ; [128  12],[101.99598394   7.00401606] ; [131.00401606   8.99598394],0
v1,1,0.121949,2.39211,[56 48] ; [60 77],[50.05809129 53.94190871] ; [65.94190871 71.05809129],0
r1,1,0.131157,2.278754,[88 21] ; [103  39],[82.94422311 26.05577689] ; [108.05577689  33.94422311],0
u4,1,0.13287,2.258643,[  5 105] ; [  2 140],[  3.05555556 106.94444444] ; [  3.94444444 138.05555556],0
s5,1,0.234743,1.411892,[29 74] ; [ 29 106],[25.10084034 77.89915966] ; [ 32.89915966 102.10084034],0
u2,1,0.283726,1.149155,[17 11] ; [15 17],[14.93333333 13.06666667] ; [17.06666667 14.93333333],0
p5,1,0.291562,1.112396,[  9 100] ; [  7 134],[  6.976 102.024] ; [  9.024 131.976],0
a6,1,0.302328,1.063897,[74 36] ; [104  38],[77.6984127 32.3015873] ; [100.3015873  41.6984127],0
d4,1,0.318815,0.9938,[95 15] ; [116  26],[92.1031746 17.8968254] ; [118.8968254  23.1031746],0
n1,1,0.393626,0.727711,[15 16] ; [21 33],[13.12941176 17.87058824] ; [22.87058824 31.12941176],0
p11,1,0.446859,0.578606,[80 30] ; [97 45],[77.26190476 32.73809524] ; [99.73809524 42.26190476],0
s1,1,0.471137,0.519308,[  6 104] ; [  5 135],[  4.84 105.16] ; [  6.16 133.84],0
a3,1,0.520199,0.413498,[82 28] ; [110  31],[84.14342629 25.85657371] ; [107.85657371  33.14342629],0
p1,1,0.541092,0.373519,[11 99] ; [ 11 130],[  9.64143426 100.35856574] ; [ 12.35856574 128.64143426],0
b1,1,0.605191,0.267238,[43 67] ; [51 91],[41.03174603 68.96825397] ; [52.96825397 89.03174603],0
a4,1,0.67342,0.177628,[63 47] ; [77 64],[61.35458167 48.64541833] ; [78.64541833 62.35458167],0
b5,1,0.693347,0.155486,[67 43] ; [83 59],[65.47619048 44.52380952] ; [84.52380952 57.47619048],0
b3,1,0.737718,0.112142,[29 45] ; [30 52],[27.98717949 46.01282051] ; [31.01282051 50.98717949],0
b2,1,0.737718,0.112142,[29 45] ; [30 52],[27.98717949 46.01282051] ; [31.01282051 50.98717949],0
v3,1,0.775867,0.081059,[37 70] ; [44 90],[35.9626556 71.0373444] ; [45.0373444 88.9626556],0
a8,1,0.86569,0.028607,[ 9 86] ; [ 12 124],[ 8.63636364 86.36363636] ; [ 12.36363636 123.63636364],0
a2,1,0.872358,0.025813,[32 78] ; [ 40 102],[31.42857143 78.57142857] ; [ 40.57142857 101.42857143],0
b4,1,0.927762,0.008219,[66 44] ; [86 56],[66.34920635 43.65079365] ; [85.65079365 56.34920635],0
n2,1,0.995411,3.3e-05,[22  9] ; [39 16],[21.98837209  9.01162791] ; [39.01162791 15.98837209],0
s4,1,0.995473,3.2e-05,[17 91] ; [ 22 118],[16.98387097 91.01612903] ; [ 22.01612903 117.98387097],0
