Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.181401,[ 2 45] ; [29 21],[15.02061856 31.97938144] ; [15.97938144 34.02061856],1
s6,1,0.002035,9.517569,[11 36] ; [27 23],[18.41237113 28.58762887] ; [19.58762887 30.41237113],0
s7,1,0.003876,8.341242,[ 5 39] ; [17 28],[10.87640449 33.12359551] ; [11.12359551 33.87640449],0
p7,1,0.006784,7.329216,[14 33] ; [26 19],[20.43478261 26.56521739] ; [19.56521739 25.43478261],0
s4,1,0.007696,7.102945,[ 4 43] ; [15 35],[ 9.20618557 37.79381443] ; [ 9.79381443 40.20618557],0
n2,1,0.012,6.310916,[ 7 12] ; [14  4],[10.78378378  8.21621622] ; [10.21621622  7.78378378],0
p3,1,0.024975,5.025614,[ 9 38] ; [20 30],[14.05154639 32.94845361] ; [14.94845361 35.05154639],0
s5,1,0.026423,4.928092,[ 4 41] ; [13 36],[ 8.13829787 36.86170213] ; [ 8.86170213 40.13829787],0
r3,1,0.028089,4.82258,[28 19] ; [40 10],[32.94845361 14.05154639] ; [35.05154639 14.94845361],0
v4,1,0.04508,4.015632,[31 16] ; [41  8],[35.25 11.75] ; [36.75 12.25],0
p11,1,0.052327,3.765286,[18 29] ; [29 21],[22.77319588 24.22680412] ; [24.22680412 25.77319588],0
p10,1,0.052327,3.765286,[18 29] ; [29 21],[22.77319588 24.22680412] ; [24.22680412 25.77319588],0
d4,1,0.057489,3.608384,[28 19] ; [38 11],[32.3125 14.6875] ; [33.6875 15.3125],0
p2,1,0.073007,3.214085,[24 22] ; [35 15],[28.27083333 17.72916667] ; [30.72916667 19.27083333],0
a2,1,0.075452,3.160239,[11 36] ; [ 5 45],[ 7.75257732 39.24742268] ; [ 8.24742268 41.75257732],0
r4,1,0.089102,2.89053,[24 23] ; [34 16],[28.10309278 18.89690722] ; [29.89690722 20.10309278],0
r1,1,0.089102,2.89053,[24 23] ; [34 16],[28.10309278 18.89690722] ; [29.89690722 20.10309278],0
p8,1,0.095767,2.774664,[10 37] ; [18 31],[13.70833333 33.29166667] ; [14.29166667 34.70833333],0
p6,1,0.10051,2.697427,[ 6 40] ; [13 36],[ 9.2 36.8] ; [ 9.8 39.2],0
b3,1,0.11128,2.535949,[11 21] ; [ 5 25],[ 8.25806452 23.74193548] ; [ 7.74193548 22.25806452],0
b2,1,0.11128,2.535949,[11 21] ; [ 5 25],[ 8.25806452 23.74193548] ; [ 7.74193548 22.25806452],0
r2,1,0.126634,2.333289,[35 11] ; [44  6],[37.85416667  8.14583333] ; [41.14583333  8.85416667],0
s8,1,0.133095,2.256025,[ 8 39] ; [15 35],[11.1443299 35.8556701] ; [11.8556701 38.1443299],0
d5,1,0.137819,2.202146,[31 16] ; [25 24],[27.41666667 19.58333333] ; [28.58333333 20.41666667],0
p4,1,0.165369,1.924429,[12 35] ; [19 30],[15.17708333 31.82291667] ; [15.82291667 33.17708333],0
d2,1,0.226987,1.459642,[22 25] ; [17 32],[19.09375 27.90625] ; [19.90625 29.09375],0
d3,1,0.270946,1.211952,[23 23] ; [30 19],[25.66315789 20.33684211] ; [27.33684211 21.66315789],0
p9,1,0.277314,1.180207,[24 23] ; [31 19],[26.64948454 20.35051546] ; [28.35051546 21.64948454],0
u3,1,0.289457,1.122147,[11 10] ; [15  7],[12.69767442  8.30232558] ; [13.30232558  8.69767442],0
a7,1,0.31536,1.008092,[31 16] ; [28 22],[28.58762887 18.41237113] ; [30.41237113 19.58762887],0
n4,1,0.358912,0.841695,[26 21] ; [23 27],[23.74226804 23.25773196] ; [25.25773196 24.74226804],0
n1,1,0.419946,0.650467,[ 6 13] ; [ 8 10],[ 7.18918919 11.81081081] ; [ 6.81081081 11.18918919],0
u2,1,0.454555,0.559269,[11 10] ; [14  8],[12.20930233  8.79069767] ; [12.79069767  9.20930233],0
a4,1,0.508755,0.436626,[20 27] ; [18 32],[18.41237113 28.58762887] ; [19.58762887 30.41237113],0
p5,1,0.582288,0.302551,[ 1 46] ; [ 2 47],[ 1.46875 45.53125] ; [ 1.53125 47.46875],0
b1,1,0.590222,0.289998,[27 20] ; [26 24],[25.68041237 21.31958763] ; [27.31958763 22.68041237],0
b4,1,0.590222,0.289998,[27 20] ; [26 24],[25.68041237 21.31958763] ; [27.31958763 22.68041237],0
v3,1,0.671084,0.180337,[ 7 38] ; [ 6 42],[ 6.29032258 38.70967742] ; [ 6.70967742 41.29032258],0
a8,1,0.692063,0.156861,[ 6 40] ; [ 5 43],[ 5.38297872 40.61702128] ; [ 5.61702128 42.38297872],0
v1,1,0.71007,0.138207,[14 33] ; [16 32],[14.84210526 32.15789474] ; [15.15789474 32.84210526],0
a5,1,0.772256,0.083767,[24 23] ; [27 23],[24.71134021 22.28865979] ; [26.28865979 23.71134021],0
