Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000121,14.773407,[317  25] ; [28 10],[310.5  31.5] ; [34.5  3.5],1
d1,1,0.000419,12.447464,[230 113] ; [15 24],[219.98691099 123.01308901] ; [25.01308901 13.98691099],1
d2,1,0.000912,10.997266,[191 149] ; [11 28],[181.21372032 158.78627968] ; [20.78627968 18.21372032],1
a5,1,0.004708,7.988266,[277  65] ; [24 15],[270.18897638  71.81102362] ; [30.81102362  8.18897638],0
p3,1,0.019604,5.446779,[205 134] ; [16 23],[198.1984127 140.8015873] ; [22.8015873 16.1984127],0
d5,1,0.028381,4.80475,[292  50] ; [28 11],[287.24409449  54.75590551] ; [32.75590551  6.24409449],0
s5,1,0.033247,4.532995,[130 199] ; [ 8 29],[124.04918033 204.95081967] ; [13.95081967 23.04918033],0
v3,1,0.035592,4.41653,[210 127] ; [17 21],[203.99733333 133.00266667] ; [23.00266667 14.99733333],0
n1,1,0.040343,4.203409,[23 29] ; [ 2 12],[19.6969697 32.3030303] ; [5.3030303 8.6969697],0
a4,1,0.059116,3.562008,[168 173] ; [13 26],[162.42368421 178.57631579] ; [18.57631579 20.42368421],0
a8,1,0.068385,3.321378,[ 55 246] ; [ 2 32],[ 51.21492537 249.78507463] ; [ 5.78507463 28.21492537],0
s7,1,0.084076,2.984298,[190 130] ; [17 21],[185.02793296 134.97206704] ; [21.97206704 16.02793296],0
p2,1,0.095832,2.773573,[295  45] ; [30  9],[291.55672823  48.44327177] ; [33.44327177  5.55672823],0
r4,1,0.113531,2.504364,[316  27] ; [33  6],[313.36910995  29.63089005] ; [35.63089005  3.36910995],0
d4,1,0.122976,2.378999,[293  47] ; [30  9],[289.76253298  50.23746702] ; [33.23746702  5.76253298],0
r3,1,0.147778,2.095034,[330  11] ; [35  3],[328.40369393  12.59630607] ; [36.59630607  1.40369393],0
u1,1,0.1546,2.026269,[ 78 265] ; [ 5 34],[ 74.52617801 268.47382199] ; [ 8.47382199 30.52617801],0
s4,1,0.156172,2.010908,[ 42 297] ; [ 8 31],[ 44.84126984 294.15873016] ; [ 5.15873016 33.84126984],0
r2,1,0.177783,1.816056,[321  17] ; [35  4],[319.17241379  18.82758621] ; [36.82758621  2.17241379],0
p1,1,0.177905,1.815041,[ 30 311] ; [ 1 38],[ 27.81842105 313.18157895] ; [ 3.18157895 35.81842105],0
s8,1,0.185294,1.754648,[176 161] ; [16 23],[172.08510638 164.91489362] ; [19.91489362 19.08510638],0
n3,1,0.218468,1.514403,[44 10] ; [10  5],[42.26086957 11.73913043] ; [11.73913043  3.26086957],0
p5,1,0.233935,1.416774,[ 50 291] ; [ 3 36],[ 47.56052632 293.43947368] ; [ 5.43947368 33.56052632],0
p12,1,0.242331,1.366982,[ 38 301] ; [ 2 37],[ 35.87301587 303.12698413] ; [ 4.12698413 34.87301587],0
p6,1,0.253692,1.302858,[147 188] ; [13 25],[143.6997319 191.3002681] ; [16.3002681 21.6997319],0
n2,1,0.257237,1.283565,[43 10] ; [14  1],[44.42647059  8.57352941] ; [12.57352941  2.42647059],0
u3,1,0.298802,1.079531,[45 35] ; [8 3],[46.59340659 33.40659341] ; [6.40659341 4.59340659],0
