Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,38.67939,[98  9] ; [10 16],[86.88721805 20.11278195] ; [21.11278195  4.88721805],1
s7,1,0.001748,9.797152,[45 55] ; [ 3 23],[38.0952381 61.9047619] ; [ 9.9047619 16.0952381],0
a7,1,0.00454,8.054158,[68 39] ; [ 9 18],[61.48507463 45.51492537] ; [15.51492537 11.48507463],0
p8,1,0.005783,7.616611,[60 45] ; [ 7 19],[53.70229008 51.29770992] ; [13.29770992 12.70229008],0
a6,1,0.007212,7.219402,[70 37] ; [10 17],[63.88059701 43.11940299] ; [16.11940299 10.88059701],0
n5,1,0.021477,5.2877,[86 21] ; [16 11],[81.44776119 25.55223881] ; [20.55223881  6.44776119],0
s8,1,0.021735,5.266882,[42 65] ; [ 4 22],[37.0075188 69.9924812] ; [ 8.9924812 17.0075188],0
p4,1,0.02246,5.209801,[58 49] ; [ 8 19],[52.70149254 54.29850746] ; [13.29850746 13.70149254],0
s6,1,0.024038,5.091911,[66 39] ; [10 16],[60.91603053 44.08396947] ; [15.08396947 10.91603053],0
r3,1,0.053714,3.721553,[99  7] ; [22  5],[96.43609023  9.56390977] ; [24.56390977  2.43609023],0
a5,1,0.063163,3.452312,[61 46] ; [10 17],[56.69402985 50.30597015] ; [14.30597015 12.69402985],0
n4,1,0.087711,2.915889,[81 26] ; [16 11],[77.45522388 29.54477612] ; [19.54477612  7.45522388],0
s1,1,0.113358,2.506768,[  4 102] ; [ 3 23],[  5.62121212 100.37878788] ; [ 1.37878788 24.62121212],0
n6,1,0.13264,2.261328,[89 18] ; [19  8],[86.23880597 20.76119403] ; [21.76119403  5.23880597],0
d2,1,0.148405,2.088566,[25 82] ; [10 17],[27.94776119 79.05223881] ; [ 7.05223881 19.94776119],0
b4,1,0.154655,2.025731,[55 52] ; [18  9],[58.29104478 48.70895522] ; [14.70895522 12.29104478],0
v1,1,0.157642,1.9967,[50 53] ; [ 9 18],[46.74615385 56.25384615] ; [12.25384615 14.74615385],0
s2,1,0.176322,1.828353,[39 66] ; [ 6 20],[36.06870229 68.93129771] ; [ 8.93129771 17.06870229],0
r2,1,0.182786,1.774825,[96 10] ; [22  5],[94.04511278 11.95488722] ; [23.95488722  3.04511278],0
v2,1,0.206355,1.596813,[48 51] ; [ 9 17],[45.144 53.856] ; [11.856 14.144],0
n1,1,0.214449,1.541137,[12 11] ; [4 9],[10.22222222 12.77777778] ; [5.77777778 7.22222222],0
a8,1,0.22457,1.474926,[ 8 92] ; [ 4 21],[ 9.6 90.4] ; [ 2.4 22.6],0
p3,1,0.228462,1.450412,[53 53] ; [10 17],[50.21052632 55.78947368] ; [12.78947368 14.21052632],0
u3,1,0.228661,1.449173,[26 25] ; [ 5 10],[23.95454545 27.04545455] ; [7.04545455 7.95454545],0
b1,1,0.253559,1.303586,[35 72] ; [12 15],[37.52985075 69.47014925] ; [ 9.47014925 17.52985075],0
v3,1,0.265804,1.238274,[35 70] ; [ 6 21],[32.61363636 72.38636364] ; [ 8.38636364 18.61363636],0
d5,1,0.281649,1.159114,[52 55] ; [10 17],[49.50746269 57.49253731] ; [12.49253731 14.50746269],0
a1,1,0.288966,1.124432,[  1 106] ; [ 1 26],[  1.59701493 105.40298507] ; [ 0.40298507 26.59701493],0
p7,1,0.341912,0.903249,[65 40] ; [14 13],[62.84090909 42.15909091] ; [16.15909091 10.84090909],0
p1,1,0.356347,0.850725,[15 92] ; [ 2 25],[13.57462687 93.42537313] ; [ 3.42537313 23.57462687],0
b5,1,0.361997,0.830952,[61 46] ; [18  9],[63.08208955 43.91791045] ; [15.91791045 11.08208955],0
r4,1,0.36223,0.830147,[91 16] ; [21  6],[89.43283582 17.56716418] ; [22.56716418  4.43283582],0
u2,1,0.378223,0.776471,[27 24] ; [6 9],[25.5 25.5] ; [7.5 7.5],0
s3,1,0.379041,0.77381,[50 54] ; [10 16],[48. 56.] ; [12. 14.],0
p12,1,0.405535,0.691852,[ 9 98] ; [ 1 26],[ 7.98507463 99.01492537] ; [ 2.01492537 24.98507463],0
a3,1,0.463576,0.537247,[56 51] ; [12 15],[54.29850746 52.70149254] ; [13.70149254 13.29850746],0
p5,1,0.484951,0.487708,[13 94] ; [ 2 25],[11.97761194 95.02238806] ; [ 3.02238806 23.97761194],0
p2,1,0.545215,0.36596,[85 22] ; [20  7],[83.84328358 23.15671642] ; [21.15671642  5.84328358],0
a4,1,0.569492,0.323534,[26 81] ; [ 8 19],[27.14925373 79.85074627] ; [ 6.85074627 20.14925373],0
v4,1,0.584309,0.29932,[100   5] ; [25  2],[99.43181818  5.56818182] ; [25.56818182  1.43181818],0
r1,1,0.679219,0.171006,[75 31] ; [18  9],[74.12030075 31.87969925] ; [18.87969925  8.12030075],0
d3,1,0.745522,0.105332,[27 80] ; [ 6 21],[26.35074627 80.64925373] ; [ 6.64925373 20.35074627],0
b3,1,0.825307,0.048719,[17 48] ; [ 4 13],[16.64634146 48.35365854] ; [ 4.35365854 12.64634146],0
b2,1,0.825307,0.048719,[17 48] ; [ 4 13],[16.64634146 48.35365854] ; [ 4.35365854 12.64634146],0
d1,1,0.827742,0.047349,[  5 102] ; [ 1 26],[  4.79104478 102.20895522] ; [ 1.20895522 25.79104478],0
a2,1,0.86517,0.028831,[ 9 98] ; [ 2 25],[ 8.78358209 98.21641791] ; [ 2.21641791 24.78358209],0
n2,1,0.919549,0.010201,[20  4] ; [11  2],[20.10810811  3.89189189] ; [10.89189189  2.10810811],0
p6,1,0.954903,0.003198,[32 74] ; [ 8 19],[31.87969925 74.12030075] ; [ 8.12030075 18.87969925],0
s4,1,0.966908,0.001721,[20 86] ; [ 5 22],[19.92481203 86.07518797] ; [ 5.07518797 21.92481203],0
s5,1,1.0,0.0,[24 80] ; [ 6 20],[24. 80.] ; [ 6. 20.],0
