Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,55.802658,[ 20 441] ; [22 53],[ 36.12313433 424.87686567] ; [ 5.87686567 69.12313433],1
p1,1,0.0,35.942928,[ 29 432] ; [21 54],[ 43.00373134 417.99626866] ; [ 6.99626866 68.00373134],1
s5,1,0.0,27.512554,[157 299] ; [46 22],[176.65648855 279.34351145] ; [26.34351145 41.65648855],1
p4,1,0.0,26.542386,[299 163] ; [70  4],[318.05597015 143.94402985] ; [50.94402985 23.05597015],1
p6,1,1e-06,24.018731,[206 252] ; [56 18],[225.55639098 232.44360902] ; [36.44360902 37.55639098],1
p3,1,1.2e-05,19.160207,[264 199] ; [62 12],[281.07635009 181.92364991] ; [44.92364991 29.07635009],1
p8,1,5.9e-05,16.1457,[295 164] ; [65  9],[310.01876173 148.98123827] ; [49.98123827 24.01876173],1
a1,1,0.000122,14.758081,[ 18 446] ; [11 64],[ 24.96474954 439.03525046] ; [ 4.03525046 70.96474954],1
s7,1,0.000129,14.663199,[226 220] ; [52 17],[240.75339806 205.24660194] ; [37.24660194 31.75339806],1
n5,1,0.000381,12.625548,[345 116] ; [70  5],[356.93097015 104.06902985] ; [58.06902985 16.93097015],1
s8,1,0.000807,11.224193,[210 252] ; [48 24],[223.21348315 238.78651685] ; [34.78651685 37.21348315],1
u4,1,0.000874,11.076258,[  5 459] ; [ 5 70],[  8.60853432 455.39146568] ; [ 1.39146568 73.60853432],1
v3,1,0.001405,10.199239,[179 272] ; [43 29],[191.43785851 259.56214149] ; [30.56214149 41.43785851],0
n4,1,0.002812,8.925685,[355 107] ; [69  6],[364.78212291  97.21787709] ; [59.21787709 15.78212291],0
s6,1,0.00645,7.42004,[308 148] ; [57 11],[317.63358779 138.36641221] ; [47.36641221 20.63358779],0
p9,1,0.010663,6.520693,[392  69] ; [71  3],[398.9588785  62.0411215] ; [64.0411215  9.9588785],0
b5,1,0.025738,4.973531,[280 184] ; [35 40],[271.16883117 192.83116883] ; [43.83116883 31.16883117],0
p11,1,0.029431,4.742236,[372  92] ; [68  7],[378.7755102  85.2244898] ; [61.2244898 13.7755102],0
v1,1,0.062085,3.480796,[253 203] ; [49 24],[260.32514178 195.67485822] ; [41.67485822 31.32514178],0
p10,1,0.06282,3.46133,[385  75] ; [69  6],[390.35514019  69.64485981] ; [63.64485981 11.35514019],0
b3,1,0.072316,3.229646,[101 178] ; [27 28],[106.92215569 172.07784431] ; [21.07784431 33.92215569],0
b2,1,0.072316,3.229646,[101 178] ; [27 28],[106.92215569 172.07784431] ; [21.07784431 33.92215569],0
n1,1,0.105343,2.622732,[27 60] ; [7 6],[29.58 57.42] ; [4.42 8.58],0
s1,1,0.154723,2.025062,[ 11 447] ; [ 4 71],[ 12.88930582 445.11069418] ; [ 2.11069418 72.88930582],0
n6,1,0.210855,1.565547,[398  62] ; [67  6],[401.31332083  58.68667917] ; [63.68667917  9.31332083],0
a2,1,0.245486,1.348811,[122 342] ; [15 60],[117.93692022 346.06307978] ; [19.06307978 55.93692022],0
d5,1,0.323849,0.973337,[383  78] ; [58 16],[380.00186916  80.99813084] ; [60.99813084 13.00186916],0
u2,1,0.324386,0.971179,[65 60] ; [11  6],[66.90140845 58.09859155] ; [9.09859155 7.90140845],0
v4,1,0.326608,0.962301,[452  10] ; [71  3],[450.79477612  11.20522388] ; [72.20522388  1.79477612],0
s2,1,0.341572,0.904523,[241 221] ; [43 31],[244.79104478 217.20895522] ; [39.20895522 34.79104478],0
u3,1,0.370095,0.803346,[67 59] ; [11  6],[68.72727273 57.27272727] ; [9.27272727 7.72727273],0
n3,1,0.38789,0.745545,[71 18] ; [9 4],[69.80392157 19.19607843] ; [10.19607843  2.80392157],0
a3,1,0.418176,0.655437,[336 125] ; [58 17],[338.86940299 122.13059701] ; [55.13059701 19.86940299],0
v2,1,0.442712,0.589242,[266 184] ; [46 26],[268.96551724 181.03448276] ; [43.03448276 28.96551724],0
r3,1,0.478434,0.50243,[451  12] ; [71  3],[450.06703911  12.93296089] ; [71.93296089  2.06703911],0
s3,1,0.521262,0.411396,[266 191] ; [46 28],[268.51977401 188.48022599] ; [43.48022599 30.51977401],0
d3,1,0.529884,0.394614,[328 133] ; [50 24],[325.71588785 135.28411215] ; [52.28411215 21.71588785],0
a6,1,0.54551,0.365422,[316 146] ; [48 26],[313.74626866 148.25373134] ; [50.25373134 23.74626866],0
a5,1,0.555387,0.347754,[344 120] ; [58 17],[346.06307978 117.93692022] ; [55.93692022 19.06307978],0
n2,1,0.561678,0.336808,[69 20] ; [11  2],[69.80392157 19.19607843] ; [10.19607843  2.80392157],0
p2,1,0.5806,0.305265,[415  47] ; [68  6],[416.31716418  45.68283582] ; [66.68283582  7.31716418],0
a7,1,0.681641,0.168284,[337 125] ; [53 22],[335.53072626 126.46927374] ; [54.46927374 20.53072626],0
r1,1,0.68644,0.162966,[384  76] ; [64 11],[385.19626168  74.80373832] ; [62.80373832 12.19626168],0
b4,1,0.721075,0.127465,[262 202] ; [44 31],[263.42115028 200.57884972] ; [42.57884972 32.42115028],0
d1,1,0.728771,0.120243,[281 183] ; [47 28],[282.35992579 181.64007421] ; [45.64007421 29.35992579],0
