Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,63.153061,[ 45 101] ; [93 23],[76.90076336 69.09923664] ; [61.09923664 54.90076336],1
s3,1,0.0,30.103182,[60 85] ; [86 28],[81.73745174 63.26254826] ; [64.26254826 49.73745174],1
s6,1,0.0,26.489505,[86 60] ; [101  14],[104.60536398  41.39463602] ; [82.39463602 32.60536398],1
p5,1,3e-06,22.021445,[ 13 134] ; [37 80],[ 27.84090909 119.15909091] ; [22.15909091 94.84090909],1
s8,1,3.3e-05,17.219041,[64 82] ; [80 35],[80.55172414 65.44827586] ; [63.44827586 51.55172414],1
s7,1,0.000114,14.882436,[63 75] ; [79 34],[78.07171315 59.92828685] ; [63.92828685 49.07171315],1
b5,1,0.000932,10.957477,[100  47] ; [56 61],[86.86363636 60.13636364] ; [69.13636364 47.86363636],1
p6,1,0.001279,10.372131,[66 80] ; [75 40],[78.87356322 67.12643678] ; [62.12643678 52.87356322],0
s4,1,0.00174,9.805444,[ 12 135] ; [25 90],[ 20.75954198 126.24045802] ; [16.24045802 98.75954198],0
p10,1,0.006336,7.452123,[125  21] ; [112   5],[131.56653992  14.43346008] ; [105.43346008  11.56653992],0
a6,1,0.009013,6.820219,[107  40] ; [66 49],[97.0648855 49.9351145] ; [75.9351145 39.0648855],0
p7,1,0.011234,6.427962,[116  29] ; [105  10],[123.25  21.75] ; [97.75 17.25],0
a3,1,0.016962,5.700283,[103  42] ; [97 19],[111.11111111  33.88888889] ; [88.88888889 27.11111111],0
a7,1,0.028803,4.779327,[117  29] ; [80 37],[109.36121673  36.63878327] ; [87.63878327 29.36121673],0
n5,1,0.030224,4.696515,[119  28] ; [105  11],[125.20152091  21.79847909] ; [98.79847909 17.20152091],0
a1,1,0.072796,3.21882,[  5 142] ; [ 10 107],[  8.35227273 138.64772727] ; [  6.64772727 110.35227273],0
p9,1,0.094959,2.788233,[131  14] ; [112   5],[134.48473282  10.51526718] ; [108.51526718   8.48473282],0
d1,1,0.132681,2.260853,[94 53] ; [85 32],[99.67045455 47.32954545] ; [79.32954545 37.67045455],0
p1,1,0.138328,2.196457,[ 15 132] ; [19 97],[ 19.00380228 127.99619772] ; [ 14.99619772 101.00380228],0
d4,1,0.146072,2.112801,[124  23] ; [104  11],[127.92366412  19.07633588] ; [100.07633588  14.92366412],0
p12,1,0.147223,2.100796,[ 14 133] ; [18 99],[ 17.81818182 129.18181818] ; [ 14.18181818 102.81818182],0
r4,1,0.156471,2.008004,[136  11] ; [113   4],[138.64772727   8.35227273] ; [110.35227273   6.64772727],0
n4,1,0.173463,1.852759,[119  28] ; [102  15],[123.05681818  23.94318182] ; [97.94318182 19.05681818],0
n6,1,0.192743,1.696522,[128  19] ; [105   9],[131.22988506  15.77011494] ; [101.77011494  12.22988506],0
d5,1,0.192874,1.695531,[119  28] ; [100  15],[122.8740458  24.1259542] ; [96.1259542 18.8740458],0
p4,1,0.193445,1.691182,[112  35] ; [96 20],[116.25855513  30.74144487] ; [91.74144487 24.25855513],0
v3,1,0.213223,1.549405,[74 69] ; [69 47],[78.95366795 64.04633205] ; [64.04633205 51.95366795],0
p3,1,0.219007,1.510865,[92 55] ; [81 35],[96.69581749 50.30418251] ; [76.30418251 39.69581749],0
b2,1,0.231611,1.430942,[40 55] ; [38 36],[43.84615385 51.15384615] ; [34.15384615 39.84615385],0
b3,1,0.231611,1.430942,[40 55] ; [38 36],[43.84615385 51.15384615] ; [34.15384615 39.84615385],0
v4,1,0.264972,1.242595,[140   6] ; [114   2],[141.54198473   4.45801527] ; [112.45801527   3.54198473],0
p2,1,0.317177,1.000551,[138   9] ; [106  11],[135.86363636  11.13636364] ; [108.13636364   8.86363636],0
p11,1,0.325421,0.967033,[126  21] ; [105  12],[128.625  18.375] ; [102.375  14.625],0
r1,1,0.361458,0.832822,[124  22] ; [103  13],[126.49618321  19.50381679] ; [100.50381679  15.49618321],0
u2,1,0.379848,0.771194,[25 19] ; [ 9 11],[23.375 20.625] ; [10.625  9.375],0
u3,1,0.43247,0.61618,[24 20] ; [13  7],[25.4375 18.5625] ; [11.5625  8.4375],0
r3,1,0.433016,0.61472,[139   8] ; [113   4],[140.31818182   6.68181818] ; [111.68181818   5.31818182],0
u1,1,0.466697,0.529786,[ 25 122] ; [24 93],[ 27.28409091 119.71590909] ; [21.71590909 95.28409091],0
a4,1,0.530275,0.393865,[65 80] ; [57 60],[67.51908397 77.48091603] ; [54.48091603 62.51908397],0
r2,1,0.56411,0.332638,[137   7] ; [113   4],[137.93103448   6.06896552] ; [112.06896552   4.93103448],0
b1,1,0.568225,0.325662,[54 93] ; [47 70],[56.23863636 90.76136364] ; [44.76136364 72.23863636],0
