Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,57.425331,[ 22 126] ; [44 22],[ 45.64485981 102.35514019] ; [20.35514019 45.64485981],1
s6,1,0.0,25.275143,[71 76] ; [56 10],[87.64788732 59.35211268] ; [39.35211268 26.64788732],1
s2,1,1.2e-05,19.180282,[51 97] ; [44 22],[65.70093458 82.29906542] ; [29.29906542 36.70093458],1
s3,1,9.7e-05,15.197248,[60 87] ; [46 20],[73.15492958 73.84507042] ; [32.84507042 33.15492958],1
s5,1,0.001009,10.811422,[ 34 112] ; [29 34],[ 44.00956938 101.99043062] ; [18.99043062 44.00956938],0
s4,1,0.001162,10.55004,[ 26 123] ; [25 41],[ 35.34418605 113.65581395] ; [15.65581395 50.34418605],0
b3,1,0.002427,9.194799,[14 54] ; [19 20],[20.97196262 47.02803738] ; [12.02803738 26.97196262],0
b2,1,0.002427,9.194799,[14 54] ; [19 20],[20.97196262 47.02803738] ; [12.02803738 26.97196262],0
p4,1,0.004001,8.283138,[54 94] ; [38 28],[63.62616822 84.37383178] ; [28.37383178 37.62616822],0
p1,1,0.005351,7.756841,[  4 143] ; [ 8 57],[  8.32075472 138.67924528] ; [ 3.67924528 61.32075472],0
n1,1,0.006474,7.413362,[ 9 45] ; [11 13],[13.84615385 40.15384615] ; [ 6.15384615 17.84615385],0
p10,1,0.006775,7.331656,[93 54] ; [54 12],[101.45070423  45.54929577] ; [45.54929577 20.45070423],0
p3,1,0.008063,7.019365,[ 42 106] ; [31 35],[50.48598131 97.51401869] ; [22.51401869 43.48598131],0
a3,1,0.008648,6.894188,[77 71] ; [47 19],[85.75700935 62.24299065] ; [38.24299065 27.75700935],0
a2,1,0.010817,6.495063,[ 13 136] ; [14 52],[ 18.71162791 130.28837209] ; [ 8.28837209 57.71162791],0
p7,1,0.016772,5.720086,[71 73] ; [43 21],[78.92307692 65.07692308] ; [35.07692308 28.92307692],0
d2,1,0.01768,5.627573,[ 45 104] ; [31 35],[52.66976744 96.33023256] ; [23.33023256 42.66976744],0
v1,1,0.01935,5.469581,[51 94] ; [34 31],[58.69047619 86.30952381] ; [26.30952381 38.69047619],0
u2,1,0.023064,5.163697,[34 37] ; [14  4],[38.29213483 32.70786517] ; [9.70786517 8.29213483],0
r2,1,0.044581,4.03441,[131  17] ; [64  2],[134.85981308  13.14018692] ; [60.14018692  5.85981308],0
p6,1,0.051122,3.804272,[ 31 115] ; [22 43],[ 36.67298578 109.32701422] ; [16.32701422 48.67298578],0
b4,1,0.070535,3.270536,[82 67] ; [45 21],[88.01395349 60.98604651] ; [38.98604651 27.01395349],0
a8,1,0.072598,3.223291,[  5 135] ; [ 6 55],[  7.66169154 132.33830846] ; [ 3.33830846 57.66169154],0
u3,1,0.082922,3.00668,[36 34] ; [14  5],[39.3258427 30.6741573] ; [10.6741573  8.3258427],0
r4,1,0.09022,2.870443,[122  27] ; [60  6],[126.13023256  22.86976744] ; [55.86976744 10.13023256],0
u1,1,0.098933,2.722656,[ 10 139] ; [ 9 57],[ 13.16744186 135.83255814] ; [ 5.83255814 60.16744186],0
p9,1,0.111564,2.531931,[108  40] ; [54 11],[112.56338028  35.43661972] ; [49.43661972 15.56338028],0
a4,1,0.130022,2.292237,[ 39 110] ; [24 42],[ 43.66046512 105.33953488] ; [19.33953488 46.66046512],0
a7,1,0.164554,1.931866,[103  45] ; [52 14],[107.19626168  40.80373832] ; [47.80373832 18.19626168],0
a5,1,0.20492,1.60696,[81 68] ; [42 24],[85.24186047 63.75813953] ; [37.75813953 28.24186047],0
d5,1,0.248148,1.333702,[103  45] ; [51 15],[106.5046729  41.4953271] ; [47.4953271 18.5046729],0
n5,1,0.249066,1.328538,[ 45 103] ; [25 40],[48.63849765 99.36150235] ; [21.36150235 43.63849765],0
v3,1,0.250085,1.322826,[ 32 111] ; [18 42],[ 35.22167488 107.77832512] ; [14.77832512 45.22167488],0
