Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000247,13.432104,[23  3] ; [22 27],[15.6 10.4] ; [29.4 19.6],1
s7,1,0.000897,11.029552,[18  8] ; [14 34],[11.24324324 14.75675676] ; [20.75675676 27.24324324],1
s2,1,0.00094,10.941192,[21  5] ; [20 29],[14.21333333 11.78666667] ; [26.78666667 22.21333333],1
s6,1,0.002115,9.446737,[25  2] ; [29 20],[19.18421053  7.81578947] ; [34.81578947 14.18421053],0
d2,1,0.002635,9.0442,[16 11] ; [12 37],[ 9.94736842 17.05263158] ; [18.05263158 30.94736842],0
p4,1,0.008378,6.950869,[19  8] ; [19 30],[13.5 13.5] ; [24.5 24.5],0
p11,1,0.010926,6.477382,[24  3] ; [30 19],[19.18421053  7.81578947] ; [34.81578947 14.18421053],0
u1,1,0.014041,6.032943,[ 8 19] ; [ 4 45],[ 4.26315789 22.73684211] ; [ 7.73684211 41.26315789],0
p8,1,0.01598,5.805029,[17 10] ; [16 31],[12.04054054 14.95945946] ; [20.95945946 26.04054054],0
p6,1,0.021393,5.294486,[11 16] ; [ 8 40],[ 6.84 20.16] ; [12.16 35.84],0
p3,1,0.028129,4.820153,[17 10] ; [18 31],[12.43421053 14.56578947] ; [22.56578947 26.43421053],0
a2,1,0.031368,4.63272,[ 8 19] ; [ 5 44],[ 4.61842105 22.38157895] ; [ 8.38157895 40.61842105],0
d1,1,0.043266,4.084992,[17 10] ; [19 30],[12.78947368 14.21052632] ; [23.21052632 25.78947368],0
r3,1,0.065776,3.385417,[26  1] ; [39  9],[23.4  3.6] ; [41.6  6.4],0
u3,1,0.069676,3.290625,[7 1] ; [9 9],[4.92307692 3.07692308] ; [11.07692308  6.92307692],0
n4,1,0.072873,3.217098,[20  7] ; [26 23],[16.34210526 10.65789474] ; [29.65789474 19.34210526],0
p1,1,0.090118,2.87226,[ 3 24] ; [ 1 48],[ 1.42105263 25.57894737] ; [ 2.57894737 46.42105263],0
p7,1,0.11091,2.541209,[18  8] ; [24 24],[14.75675676 11.24324324] ; [27.24324324 20.75675676],0
p10,1,0.116216,2.467595,[23  4] ; [33 15],[20.16  6.84] ; [35.84 12.16],0
v4,1,0.142896,2.146494,[26  1] ; [41  7],[24.12  2.88] ; [42.88  5.12],0
p9,1,0.170193,1.881246,[22  5] ; [32 16],[19.44  7.56] ; [34.56 13.44],0
r4,1,0.177002,1.82262,[23  4] ; [35 14],[20.60526316  6.39473684] ; [37.39473684 11.60526316],0
b1,1,0.183235,1.771192,[13 14] ; [16 33],[10.30263158 16.69736842] ; [18.69736842 30.30263158],0
r1,1,0.257347,1.282974,[21  6] ; [32 17],[18.82894737  8.17105263] ; [34.17105263 14.82894737],0
a4,1,0.279839,1.167872,[11 16] ; [14 35],[ 8.88157895 18.11842105] ; [16.11842105 32.88157895],0
d5,1,0.404485,0.694952,[22  5] ; [35 13],[20.52  6.48] ; [36.48 11.52],0
d4,1,0.433736,0.612799,[21  6] ; [34 15],[19.53947368  7.46052632] ; [35.46052632 13.53947368],0
n6,1,0.466517,0.530213,[20  7] ; [39  9],[21.24  5.76] ; [37.76 10.24],0
b4,1,0.472121,0.517007,[12 15] ; [26 23],[13.5 13.5] ; [24.5 24.5],0
a5,1,0.510478,0.433087,[15 12] ; [31 18],[16.34210526 10.65789474] ; [29.65789474 19.34210526],0
n1,1,0.518647,0.416583,[1 4] ; [ 6 11],[1.59090909 3.40909091] ; [ 5.40909091 11.59090909],0
a3,1,0.532063,0.390451,[19  8] ; [31 18],[17.76315789  9.23684211] ; [32.23684211 16.76315789],0
s1,1,0.548813,0.359448,[ 2 25] ; [ 2 46],[ 1.44 25.56] ; [ 2.56 45.44],0
a8,1,0.56745,0.326968,[ 2 24] ; [ 2 43],[ 1.46478873 24.53521127] ; [ 2.53521127 42.46478873],0
b5,1,0.652909,0.202252,[19  8] ; [32 17],[18.11842105  8.88157895] ; [32.88157895 16.11842105],0
d3,1,0.663422,0.189394,[19  8] ; [36 12],[19.8  7.2] ; [35.2 12.8],0
r2,1,0.671125,0.180288,[24  3] ; [41  7],[23.4  3.6] ; [41.6  6.4],0
p2,1,0.687501,0.161804,[22  5] ; [38 11],[21.31578947  5.68421053] ; [38.68421053 10.31578947],0
v3,1,0.749385,0.102049,[ 6 21] ; [12 35],[ 6.56756757 20.43243243] ; [11.43243243 35.56756757],0
v1,1,0.782064,0.076524,[11 16] ; [18 30],[10.44 16.56] ; [18.56 29.44],0
v2,1,0.78863,0.071873,[10 16] ; [20 28],[10.54054054 15.45945946] ; [19.45945946 28.54054054],0
u2,1,0.793117,0.068783,[4 4] ; [ 8 10],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
a6,1,0.838141,0.041727,[17 10] ; [32 17],[17.40789474  9.59210526] ; [31.59210526 17.40789474],0
n5,1,0.904757,0.014317,[18  9] ; [32 17],[17.76315789  9.23684211] ; [32.23684211 16.76315789],0
n2,1,0.962486,0.002212,[3 2] ; [10  7],[2.95454545 2.04545455] ; [10.04545455  6.95454545],0
a7,1,0.966284,0.001787,[19  8] ; [34 14],[19.08  7.92] ; [33.92 14.08],0
b2,1,0.98321,0.000443,[ 3 14] ; [ 4 19],[ 2.975 14.025] ; [ 4.025 18.975],0
b3,1,0.98321,0.000443,[ 3 14] ; [ 4 19],[ 2.975 14.025] ; [ 4.025 18.975],0
