Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.202541,[13 42] ; [54 17],[29.24603175 25.75396825] ; [37.75396825 33.24603175],1
n6,1,0.000986,10.854392,[31 24] ; [59 12],[39.28571429 15.71428571] ; [50.71428571 20.28571429],1
u2,1,0.019667,5.441176,[22 12] ; [15 25],[17. 17.] ; [20. 20.],0
d4,1,0.043153,4.089415,[41 14] ; [40 30],[35.64 19.36] ; [45.36 24.64],0
d3,1,0.055317,3.672503,[35 20] ; [33 38],[29.68253968 25.31746032] ; [38.31746032 32.68253968],0
r3,1,0.055381,3.670589,[49  6] ; [53 17],[44.88 10.12] ; [57.12 12.88],0
a7,1,0.057844,3.598133,[39 16] ; [38 32],[33.88 21.12] ; [43.12 26.88],0
p10,1,0.073403,3.205244,[25 27] ; [45 25],[29.83606557 22.16393443] ; [40.16393443 29.83606557],0
d5,1,0.093473,2.813514,[39 16] ; [40 31],[34.48412698 20.51587302] ; [44.51587302 26.48412698],0
p4,1,0.117941,2.444452,[13 42] ; [26 45],[17.02380952 37.97619048] ; [21.97619048 49.02380952],0
p12,1,0.178715,1.808281,[ 1 53] ; [ 5 66],[ 2.592 51.408] ; [ 3.408 67.592],0
u3,1,0.182589,1.776427,[22 13] ; [19 21],[19.13333333 15.86666667] ; [21.86666667 18.13333333],0
v4,1,0.189544,1.721156,[47  8] ; [54 17],[44.08730159 10.91269841] ; [56.91269841 14.08730159],0
p2,1,0.195622,1.674764,[31 24] ; [48 23],[34.48412698 20.51587302] ; [44.51587302 26.48412698],0
n3,1,0.227098,1.458947,[14  5] ; [14 11],[12.09090909  6.90909091] ; [15.90909091  9.09090909],0
p3,1,0.256552,1.287269,[10 45] ; [19 52],[12.65873016 42.34126984] ; [16.34126984 54.65873016],0
p5,1,0.269845,1.217532,[ 1 54] ; [ 4 66],[ 2.2 52.8] ; [ 2.8 67.2],0
a8,1,0.309482,1.032886,[ 3 50] ; [ 7 57],[ 4.52991453 48.47008547] ; [ 5.47008547 58.52991453],0
v3,1,0.311222,1.025484,[11 40] ; [20 47],[13.39830508 37.60169492] ; [17.60169492 49.39830508],0
v2,1,0.342129,0.902437,[20 31] ; [20 45],[17.5862069 33.4137931] ; [22.4137931 42.5862069],0
a3,1,0.371007,0.800289,[20 35] ; [31 39],[22.44 32.56] ; [28.56 41.44],0
s5,1,0.396884,0.717747,[12 38] ; [12 56],[10.16949153 39.83050847] ; [13.83050847 54.16949153],0
d1,1,0.398164,0.713864,[21 34] ; [22 49],[18.76984127 36.23015873] ; [24.23015873 46.76984127],0
p9,1,0.402202,0.701733,[32 19] ; [49 21],[34.14049587 16.85950413] ; [46.85950413 23.14049587],0
p11,1,0.444416,0.584855,[28 27] ; [41 30],[30.11904762 24.88095238] ; [38.88095238 32.11904762],0
u1,1,0.444658,0.584232,[ 1 54] ; [ 3 68],[ 1.74603175 53.25396825] ; [ 2.25396825 68.74603175],0
a1,1,0.444658,0.584232,[ 1 54] ; [ 3 68],[ 1.74603175 53.25396825] ; [ 2.25396825 68.74603175],0
p1,1,0.448673,0.574001,[ 4 51] ; [ 8 63],[ 5.23809524 49.76190476] ; [ 6.76190476 64.23809524],0
b2,1,0.480309,0.498162,[10 13] ; [12 23],[ 8.72413793 14.27586207] ; [13.27586207 21.72413793],0
b3,1,0.480309,0.498162,[10 13] ; [12 23],[ 8.72413793 14.27586207] ; [13.27586207 21.72413793],0
s6,1,0.590439,0.28966,[24 30] ; [35 36],[25.488 28.512] ; [33.512 37.488],0
b5,1,0.611407,0.258131,[38 17] ; [46 25],[36.66666667 18.33333333] ; [47.33333333 23.66666667],0
d2,1,0.612658,0.256323,[12 43] ; [18 52],[13.2 41.8] ; [16.8 53.2],0
s2,1,0.613234,0.255492,[16 39] ; [23 46],[17.2983871 37.7016129] ; [21.7016129 47.2983871],0
s7,1,0.628423,0.234205,[12 41] ; [18 50],[13.14049587 39.85950413] ; [16.85950413 51.14049587],0
n1,1,0.632409,0.228808,[ 7 12] ; [11 14],[ 7.77272727 11.22727273] ; [10.22727273 14.77272727],0
p8,1,0.635864,0.224193,[ 9 45] ; [14 56],[10.01612903 43.98387097] ; [12.98387097 57.01612903],0
p6,1,0.670838,0.180623,[ 5 50] ; [ 8 62],[ 5.72 49.28] ; [ 7.28 62.72],0
s3,1,0.675045,0.175757,[21 33] ; [29 39],[22.13114754 31.86885246] ; [27.86885246 40.13114754],0
r1,1,0.679634,0.170539,[33 22] ; [40 31],[31.86507937 23.13492063] ; [41.13492063 29.86507937],0
s1,1,0.686583,0.16281,[ 3 52] ; [ 5 64],[ 3.5483871 51.4516129] ; [ 4.4516129 64.5483871],0
s4,1,0.687933,0.161332,[10 45] ; [11 60],[ 9.16666667 45.83333333] ; [11.83333333 59.16666667],0
r4,1,0.690772,0.15825,[39 16] ; [48 23],[37.97619048 17.02380952] ; [49.02380952 21.97619048],0
b4,1,0.770548,0.085064,[37 18] ; [46 25],[36.23015873 18.76984127] ; [46.76984127 24.23015873],0
n2,1,0.770714,0.084938,[10  8] ; [15 10],[10.46511628  7.53488372] ; [14.53488372 10.46511628],0
r2,1,0.827561,0.04745,[45 10] ; [57 14],[44.52380952 10.47619048] ; [57.47619048 13.52380952],0
a6,1,0.857444,0.032266,[27 28] ; [36 35],[27.5 27.5] ; [35.5 35.5],0
v1,1,0.911803,0.012269,[18 36] ; [23 48],[17.712 36.288] ; [23.288 47.712],0
s8,1,0.948783,0.004126,[15 40] ; [19 52],[14.84126984 40.15873016] ; [19.15873016 51.84126984],0
b1,1,0.948885,0.00411,[22 33] ; [28 43],[21.82539683 33.17460317] ; [28.17460317 42.82539683],0
a4,1,0.955499,0.003114,[10 45] ; [13 57],[10.12 44.88] ; [12.88 57.12],0
