Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.231315,[38 15] ; [ 38 128],[18.39269406 34.60730594] ; [ 57.60730594 108.39269406],1
s6,1,0.0,31.802683,[48  8] ; [72 98],[29.73451327 26.26548673] ; [90.26548673 79.73451327],1
s2,1,4e-06,21.474947,[36 20] ; [ 51 121],[21.36842105 34.63157895] ; [ 65.63157895 106.36842105],1
p10,1,0.000145,14.437179,[47  8] ; [96 72],[35.2690583 19.7309417] ; [107.7309417  60.2690583],1
p9,1,0.000319,12.95752,[50  6] ; [108  61],[39.32444444 16.67555556] ; [118.67555556  50.32444444],1
p4,1,0.001784,9.759811,[35 21] ; [ 66 105],[24.91629956 31.08370044] ; [76.08370044 94.91629956],0
s3,1,0.00382,8.367259,[36 20] ; [71 98],[26.63111111 29.36888889] ; [80.36888889 88.63111111],0
a3,1,0.005472,7.716399,[38 18] ; [79 91],[28.99115044 27.00884956] ; [88.00884956 81.99115044],0
r1,1,0.005541,7.693983,[40 15] ; [89 84],[31.11842105 23.88157895] ; [97.88157895 75.11842105],0
n6,1,0.02141,5.293124,[47  9] ; [117  55],[40.28070175 15.71929825] ; [123.71929825  48.28070175],0
r4,1,0.022691,5.192031,[47  9] ; [118  55],[40.34934498 15.65065502] ; [124.65065502  48.34934498],0
p6,1,0.025185,5.011122,[19 37] ; [ 33 137],[12.88495575 43.11504425] ; [ 39.11504425 130.88495575],0
a5,1,0.034936,4.448316,[34 22] ; [77 96],[27.1441048 28.8558952] ; [83.8558952 89.1441048],0
a2,1,0.038407,4.28692,[ 7 49] ; [  8 165],[ 3.66812227 52.33187773] ; [ 11.33187773 161.66812227],0
s5,1,0.048089,3.906884,[18 36] ; [ 34 134],[12.64864865 41.35135135] ; [ 39.35135135 128.64864865],0
p11,1,0.057801,3.599396,[43 13] ; [109  64],[37.17030568 18.82969432] ; [114.82969432  58.17030568],0
p7,1,0.061859,3.486817,[34 21] ; [79 88],[27.9954955 27.0045045] ; [85.0045045 81.9954955],0
r3,1,0.102977,2.65882,[50  6] ; [137  35],[45.92982456 10.07017544] ; [141.07017544  30.92982456],0
v1,1,0.107822,2.58586,[24 31] ; [ 54 116],[19.06666667 35.93333333] ; [ 58.93333333 111.06666667],0
p5,1,0.13367,2.249351,[ 7 48] ; [ 11 160],[ 4.38053097 50.61946903] ; [ 13.61946903 157.38053097],0
b3,1,0.135343,2.230129,[13 19] ; [27 74],[ 9.62406015 22.37593985] ; [30.37593985 70.62406015],0
b2,1,0.135343,2.230129,[13 19] ; [27 74],[ 9.62406015 22.37593985] ; [30.37593985 70.62406015],0
b4,1,0.136323,2.218978,[25 31] ; [97 76],[29.83406114 26.16593886] ; [92.16593886 80.83406114],0
p12,1,0.160236,1.971993,[ 4 52] ; [  5 166],[ 2.22026432 53.77973568] ; [  6.77973568 164.22026432],0
